Price,Date,Year
144.79525429777777,2021-11-30 17:00:00,2021
144.77567396838077,2017-02-15 19:00:00,2017
144.42439181126687,2014-07-13 15:00:00,2014
144.36677455555554,2014-10-10 14:00:00,2014
144.3563123,2016-12-26 18:00:00,2016
144.35625835555558,2021-03-02 07:00:00,2021
144.32783940153558,2013-03-18 15:00:00,2013
144.3046013,2020-10-30 06:00:00,2020
144.1426076,2016-07-14 14:00:00,2016
143.96798535730096,2019-02-08 10:00:00,2019
143.94454608828127,2021-10-09 14:00:00,2021
143.9382182222222,2014-06-20 15:00:00,2014
143.8959973935481,2015-03-06 07:00:00,2015
143.8426538,2012-06-14 15:00:00,2012
143.81910745267336,2013-05-31 15:00:00,2013
143.7154545777778,2017-11-15 18:00:00,2017
143.62242047490457,2017-08-04 14:00:00,2017
143.5708358,2016-10-30 15:00:00,2016
143.5080288051942,2014-03-24 06:00:00,2014
143.4471094243305,2013-04-22 15:00:00,2013
143.3169505572535,2021-09-24 16:00:00,2021
143.21692810255354,2014-10-02 14:00:00,2014
143.1750022,2012-09-22 15:00:00,2012
143.14862321465452,2017-05-19 15:00:00,2017
143.1285924,2012-01-03 07:00:00,2012
143.1109311,2020-02-14 07:00:00,2020
143.0124748388062,2013-08-12 15:00:00,2013
142.94016269141775,2021-01-16 07:00:00,2021
142.81890693686768,2018-05-07 16:00:00,2018
142.7414053607401,2017-12-27 18:00:00,2017
142.62283379928465,2017-03-21 15:00:00,2017
142.51167182181723,2015-09-08 14:00:00,2015
142.46962690051714,2014-05-29 16:00:00,2014
142.4524995,2012-07-06 15:00:00,2012
142.38828028014245,2013-05-13 16:00:00,2013
142.31201777777778,2013-04-04 19:00:00,2013
142.29038046726845,2015-02-05 18:00:00,2015
142.26548818990616,2015-02-02 07:00:00,2015
142.24618803836546,2018-11-06 17:00:00,2018
142.10531373198705,2017-08-11 13:00:00,2017
141.9999703,2016-06-30 14:00:00,2016
141.9345959,2016-06-17 14:00:00,2016
141.921508408702,2014-03-28 13:00:00,2014
141.91774126814212,2013-04-11 06:00:00,2013
141.9006122,2012-08-01 15:00:00,2012
141.80831222222224,2018-10-28 16:00:00,2018
141.7226212,2020-10-27 18:00:00,2020
141.70326382152373,2014-09-22 15:00:00,2014
141.5957544369989,2018-06-25 15:00:00,2018
141.52906540988795,2017-05-26 15:00:00,2017
141.3033053,2012-05-24 15:00:00,2012
141.19112087571327,2017-07-17 14:00:00,2017
141.19100016000004,2013-08-09 15:00:00,2013
140.9683331,2012-12-26 10:00:00,2012
140.5590574314863,2017-07-05 15:00:00,2017
140.55774195360885,2021-02-01 07:00:00,2021
140.52309250269093,2018-09-12 15:00:00,2018
140.51499547193262,2019-10-15 14:00:00,2019
140.49496,2014-09-16 14:00:00,2014
140.34045255851024,2013-06-04 15:00:00,2013
140.33503953666656,2014-02-07 07:00:00,2014
140.17921857615264,2018-10-06 15:00:00,2018
140.1382183,2020-12-25 07:00:00,2020
140.1301710368461,2013-08-05 15:00:00,2013
140.06696165885413,2021-05-04 19:00:00,2021
140.0623088,2012-09-24 15:00:00,2012
