2012Price Difference,2013Price Difference,2014Price Difference,2015Price Difference,2016Price Difference,2017Price Difference,2018Price Difference,2019Price Difference,2020Price Difference,2021Price Difference,Time_Index
-7.734403,-2.6975,-2.923646,-3.977216,-1.878677,-7.368102,-11.43524,-0.54509,-2.94554,-14.59369,4030
-3.514585,-4.208868,-1.366922,-3.315312,-3.696359,-5.070055,-10.73892,-1.059480428,-3.33239,-11.7954,4031
-4.587225,-3.899011,3.40558076,-4.084727008,-2.61175005,-4.622068,-8.084835645,-4.3839,-4.25057,-6.837257,4032
-4.946972,-5.351321683,-1.62441924,-5.504727008,-3.40902867,-5.758119,-6.43334,-4.492003828,-4.34804,-7.358063025,4033
-5.806972,-7.221321683,-2.50441924,-6.094727008,-4.43902867,-6.728119,-7.60334,-4.912003828,-5.72827,-9.246019,4034
-6.306972,-8.071321683,-3.480628743,-6.244727008,-2.46255639,-7.288119,-7.65334,-5.472003828,7.51,-9.326019,4035
-6.316972,-7.601321683,-3.260628743,-6.094727008,14.15892164,5.506574647,-5.6693,-5.092003828,7.06,-9.376019,4036
-5.536972,-5.811321683,0.589371257,-4.764727008,-3.93902867,-7.308119,-5.22334,-4.322003828,8.58,-8.686019,4037
-4.170923,-4.574458004,3.94558076,-4.781803,-5.94902867,-5.858119,-3.615578779,-3.122003828,12.18,-6.010868,4038
-4.027225,-3.849011,3.94558076,-3.961803,-4.05990506,-6.728119,-10.05768597,-3.4339,-2.57827,-6.937257,4039
-3.397225,-3.525492,-4.32236,-2.745716,-3.706359,-4.842068,-7.6864,-3.3264,-3.92827,-6.481555,4040
-8.786415,-3.613753,-2.78236,-3.337595,-0.719348,-5.350055,-7.67658,-3.22026,-3.35804,-10.222302,4041
-10.18778,-1.393075,-3.839669311,-1.197595,2.685545,-7.147561784,-7.981566462,-2.02854,-3.27699,-10.415977,4042
-8.77778,-2.705918,-0.48364,-4.70288,-1.494424,-6.627075823,-1.52592,-2.94434,-5.15990843,-7.576472,4043
-6.860702,-6.606764,-0.07654,-4.829925,6.1961,-1.847075823,8.889427059,0.33584,-1.81267157,-0.924671219,4044
-4.326161,-3.148134,-3.40146,-2.982457,6.156408,1.883495,16.48816,5.61734,2.5566,2.96591535,4045
-1.25678694,1.13120689,2.1018,-0.497097294,11.31591152,7.632174962,5.969832857,8.581,3.65736,36.99502265,4046
0.271726,4.17374911,7.43716,6.654449,24.7047,33.809459,-85.77862951,13.98858,-88.796306,17.53488767,4047
-26.99060522,-62.46552988,-49.84262739,-89.77220086,-55.067295,43.049459,-1.02184,-66.25316289,13.14346,61.855332,4048
-0.08866482,1.019132,0.45948,2.634449,7.583948,9.719459,-6.940572941,-4.973588838,1.91126,9.852344444,4049
-3.582588,-5.382522,-5.162515272,-3.929862,-0.917184,1.899459,-10.01126706,-5.323331162,1.46732843,-2.474671219,4050
-6.53778,-8.020087,-6.00542,-6.745052,-2.722178,-0.79301,-10.90705294,-6.10866,-1.02267157,-6.854671219,4051
-7.84778,-7.206233,0.61636,-6.45577,-5.074424,-0.697075823,-11.82156646,-8.37266,-2.95267157,-9.924671219,4052
-9.52778,-6.28889,-1.94364,-1.207595,-6.209436,-3.167075823,-12.6118,-7.14664,-2.98990843,-14.535062,4053
-10.928603,-2.023075,-3.75324,-3.547649,-1.574455,-5.177561784,-10.62456,-3.15026,-3.81789836,-14.027384,4054
-11.36399,-2.365492,-3.29236,-3.011803,-2.559348,-7.037561784,-4.12334,-4.4364,-3.39699,-6.891555,4055
-5.66854,-3.558638097,6.857369817,-4.864727008,-2.836359,-4.233995,-4.01028,-5.15004,-3.3602,-5.400868,4056
-7.21569992,-5.746273087,2.68208904,-5.593221355,-3.03175005,-5.743995,-5.37028,-6.021109299,-4.09055,-7.706019,4057
-7.87026,-7.476273087,2.08208904,-5.776066101,-3.18175005,-6.393995,-5.53619,-5.71154013,-4.53055,-9.766019,4058
-8.29026,-8.416273087,0.79208904,-6.236066101,-4.04175005,-7.013995,-5.56619,-6.51197097,9.7,-10.02489957,4059
-8.33026,-7.726273087,0.54208904,-6.594727008,-4.49175005,-6.983995,-5.10028,-6.511109299,10,11.93858,4060
-7.34026,-6.266273087,2.66208904,-5.314727008,-4.47175005,-5.363995,-4.39953,-7.301109299,-3.47055,-9.876019,4061
-5.85854,-5.438638097,3.347369817,-5.025730828,-5.95902867,-8.931255088,-2.91219,-5.20326354,-1.22055,-6.856019,4062
-5.16854,-4.138638097,4.697369817,-3.379521,-5.28902867,-9.571255088,-2.46219,-5.13004,-2.66117084,-6.016019,4063
-5.63198,-3.00182,-3.646045,-3.223212,-3.16354068,-7.581255088,-5.92984,-3.13004,-1.9602,-5.050868,4064
-9.77416,-2.71864,-3.85534,-2.480883,-0.969348,-7.616341481,-8.73892,-3.22708,-1.60421,-5.487257,4065
-9.45116,-2.45374,-4.657895,-0.377425,-0.774455,-3.506341481,-6.9599,-1.01444,-0.17879,-6.81401,4066
-9.68224,-8.94024,-1.570365,-6.551015,-1.58536,0.874788,-5.30058,-2.50976,-0.19937784,-6.588938,4067
-9.52464,-9.98604,-10.48315,-4.930939,2.272997,6.506983,-3.326130896,3.05672,0.8826956,9.855328781,4068
-6.11464,-4.24084,-9.736015,-1.763082125,7.6579968,10.343266,1.523869104,24.45848,2.43432,48.04448667,4069
-3.04464,-1.18704,-2.020665,1.046243,8.2561,17.551414,0.423869104,22.64408,6.20432,85.03811333,4070
1.91536,-75.44328472,-25.42798344,-55.11826361,8.5861,40.77067241,-1.226130896,46.77016,5.77110788,31.71550465,4071
7.73536,5.866279834,13.19956,13.20489321,12.2961,5.566491508,-4.766130896,-65.60081317,14.74432,57.085332,4072
-1.90464,-0.564680259,-1.79089,3.116243,0.4261,10.08290444,-7.22058,23.35034,7.0026956,20.90532878,4073
-5.88464,-3.13134,-8.62114,-2.608121,-4.227003,2.888447565,-10.10858,8.151315388,2.8426956,-4.194671219,4074
-9.7467,-7.74414,-2.3542,-3.50432,-4.598301,3.27234,-9.40416,1.04848,1.62062216,-5.073969275,4075
-9.6367,-7.89376,-0.010365,-1.309341839,-6.16661,-0.738402,-8.804287844,-1.96432,1.19735784,-8.533969275,4076
-9.5467,-11.0729,-1.020365,-0.917425,-1.21957583,-3.08737,-9.0622,-6.24328,2.11121,-11.66390673,4077
-9.88416,-3.25374,-1.067895,-2.870883,-2.544455,-4.00808,-2.89219,-4.9487,-1.58879,-13.08401,4078
-6.25079041,-3.27864,-2.63534,-2.179521,-2.466359,-7.381255088,-3.73953,-1.22444,-3.23421,-7.771555,4079
-6.488715,-6.45684904,-2.596044,-3.064727008,-3.68101571,-4.689885,-6.14244,-4.09811,-2.6302,-6.170868,4080
-7.904225,-9.423074407,-0.778582307,-4.436066101,-4.69101571,-6.067203119,-6.83847,-4.866636657,-3.51055,-8.136019,4081
-7.62786,-10.5635553,3.454686232,-5.666066101,-4.95272197,-6.322791,-6.92847,-5.456636657,-3.85055,-11.106019,4082
-7.96786,-11.6335553,0.384686232,-7.566066101,-5.40272197,-6.592791,-6.97847,-6.472025425,-4.16055,-12.116019,4083
-7.72786,-11.3635553,0.504686232,-9.806066101,-5.43272197,-6.652791,-6.53244,-6.672025425,-4.16055,-12.31378019,4084
-8.04373432,-10.5835553,2.814686232,-8.556066101,-4.46101571,-6.289885,-6.77317,-6.276203924,-3.32055,14.57,4085
-5.194225,-7.00684904,4.364686232,-7.026066101,-4.71101571,-5.079885,-5.38399,-4.956636657,-2.95055,18.82,4086
-4.578715,-5.27684904,-3.566044,-5.856066101,-5.067762,-7.086769847,-4.46399,-4.496636657,-3.2302,-7.46545928,4087
-1.798715,-4.351996,-3.155168,-5.924727008,-4.926566,-9.60397287,-4.0065,-3.44811,-4.49421,-6.196019,4088
-8.755685,-2.498912,-4.841332,-3.684727008,-3.11101,-7.868130538,-9.611084101,-2.32052,-2.76421,-7.730868,4089
-8.99693,-3.6803,-0.49118,-2.459521,-7.47687,-2.987595,-7.90109,-1.27739,-0.82879,-3.731555,4090
-9.12734,-1.8103,-6.47488,0.166788,-5.272326,0.315449,-7.811277972,-0.74721,-0.20101,-8.21816,4091
-8.40734,-9.38464,-4.028784,0.689117,0.04468,2.24918,-6.877002028,0.26231,2.70062216,-8.894059,4092
-6.06734,-8.798332,-1.710116,4.309117,0.95514765,12.156026,-3.944151056,11.65564,6.04062216,-7.421223,4093
-2.69734,-2.646608,3.904156683,8.572575,7.61450035,13.202724,-1.034907954,33.9896759,8.6626956,2.323528,4094
4.29239,1.224752,11.51754732,16.252575,3.07645965,36.583267,-28.34570984,14.34144431,14.2126956,14.02603073,4095
10.45239,-16.93359062,-67.20821822,16.162575,-50.18945426,-85.49040699,-0.751701261,58.2497,13.65809793,-73.44851828,4096
-0.92761,-1.235248,1.310852,11.422575,-1.34744166,6.042688,-1.267178739,19.96767,7.1127,-0.243926,4097
-3.31734,-6.097968,-2.939148,4.169117,-3.575324,1.986026,-3.464151056,4.73236,0.6527,-5.439702279,4098
-8.12734,-8.840964,-9.098784,0.619117,-6.78532,0.156026,-7.647002028,-2.39042,0.02699738,-8.968173721,4099
-6.47734,-10.930964,-9.59488,0.486788,-7.992326,-1.454551,-9.947002028,-7.98745,-0.9273044,-9.557898,4100
-8.48734,-9.30464,-9.76488,-0.623212,-8.272592,-1.954792,-10.58914,-9.184233798,-2.8073044,-8.267384,4101
-11.366105,-3.0003,1.45882,-2.719521,-1.77101,-5.248130538,-10.67628,-2.82739,-3.7547156,-6.971555,4102
-7.480925,-5.204308,-2.991332,-2.554727008,-3.040664,-8.2676,-9.8414,-3.81052,-4.17879,-7.387257,4103
-6.866585,-4.501444,1.253956,-4.256066101,-5.092326,-4.937265,-1.85104,-4.82846,-2.0302,-6.635732,4104
-8.601451,-5.989532626,4.474686232,-5.456066101,-3.80638288,-6.508515,-4.22104,-5.815742128,-2.96055,-10.140931,4105
-9.361451,-9.019532626,3.404686232,-6.546066101,-4.86638288,-5.96862,-4.98976,-5.585742128,-4.35055,-11.170931,4106
-9.651451,-10.34764869,1.474686232,-8.766066101,-4.82087532,-6.56862,-5.18976,-6.235742128,6.542030607,-11.250931,4107
-9.461451,-9.607631978,0.284686232,-10.5560661,-4.70087532,-6.58862,-4.86104,-6.545742128,9.56,-9.800931,4108
-8.17342241,-7.158904635,0.004686232,-8.556066101,-4.59638288,-7.068515,-4.22104,-7.885742128,10.01,-8.680931,4109
-5.016585,-5.429532626,1.884686232,-8.436066101,-4.58638288,-6.779053181,-1.803792269,-4.785742128,11.19,-6.215732,4110
-7.33580782,-3.739532626,5.454686232,-6.458521855,-3.64863266,-6.587265,-7.9091,-4.66846,-3.99055,-5.664713,4111
-8.031695,-2.130788645,4.344686232,-6.314727008,-5.155672,-5.817265,-6.523456974,-4.16846,-3.02055,-3.918275,4112
-9.422069,-2.001444,-0.806044,-3.934727008,-2.740098,-8.87397287,-8.56816,-2.68072,-2.92055,-3.378275,4113
-9.48562,-2.516035,-0.471332,-3.159521,-5.89872,-7.048130538,-6.932,-1.29214,-0.82421,-9.355565,4114
-8.551836,-8.185486,4.38882,-0.883212,-6.238942,-4.007335,-3.073308724,-2.78614,1.67121,-9.618529,4115
-7.7423692,-7.822907,-8.758597203,-0.450883,-2.36315247,-2.589715,1.445114602,-5.26696,4.60862,-12.242639,4116
-5.255457,-5.799559,-6.719698797,1.962575,2.19584847,1.68646,6.185114602,-2.52612,6.14577767,-6.546080909,4117
-4.485273,-0.386616,-25.74586639,4.502575,8.23037553,9.52646,19.2051146,1.56784,7.72003764,-2.047688,4118
-2.04103,6.487424,7.328097949,11.502575,-70.5144406,20.56646,51.59064,6.90784,12.25899,1.202312,4119
-21.25216178,-65.6343772,15.63699629,11.312575,13.903112,17.55646,57.65736,5.482120362,9.01899,-4.38849157,4120
-4.545273,2.690472287,-1.024105393,7.032575,-1.766888,-1.63354,-95.7506367,-2.158466207,2.96899,-14.41623243,4121
-4.0223692,-3.219559,1.874553393,0.632575,-4.309618,-3.559715,6.80448,-5.231914563,1.26899,-17.358529,4122
-7.3223692,-7.685032,4.09882,-0.300883,-5.748942,-5.753275,4.69064,-5.44696,2.40121,-17.750856,4123
-6.299097,-5.496114,-4.277243075,0.126788,-6.287634,-5.47175,-0.904885398,-7.07322,2.10121,-15.175565,4124
-7.170131,-7.185486,1.24882,-0.193212,-6.64379,-7.378130538,-4.294885398,-3.31214,0.18121,-13.075565,4125
-11.44562,-2.456035,-0.62118,-2.699521,-2.11135,-6.48397287,-6.754474602,-3.31214,-3.19421,-16.475565,4126
-10.948712,-3.791561,-1.385168,-3.564727008,-3.842326,-3.827265,-5.438245398,-3.30072,-2.90055,-12.06712,4127
-4.43182,-4.064627,-3.636044,-4.367912753,-3.24459382,-5.618718,-5.24884,-4.03846,-2.45106809,0.711895,4128
-7.14182,-7.899532626,0.394686232,-5.487912753,-4.70815754,-5.430952,-6.16356,-5.705742128,9.66,-3.008105,4129
-7.562804,-10.00763198,1.064686232,-5.817912753,-5.60815754,-6.150952,-7.30356,-5.765742128,8.5,-3.008105,4130
-8.062804,-10.98763198,-0.825313768,-5.857912753,-8.19815754,-7.978718,-7.86356,-6.315742128,7.76,-4.498105,4131
-8.092804,-11.16763198,-1.645313768,-6.117912753,-8.40815754,-8.048718,-7.52356,-6.565742128,8.09,-4.150425764,4132
-6.372804,-10.83763198,-1.505313768,-5.067912753,-5.23815754,-7.049799581,-6.64356,-6.675742128,-4.205111,-8.111042,4133
-3.83182,-9.027631978,-0.185313768,-5.45145,-6.89992228,-6.33825,-4.88792,-7.835742128,-2.725111,-9.576655,4134
-3.56182,-6.717631978,-0.185313768,-5.015,-4.24459382,-6.33825,-5.76884,-6.945742128,-2.865111,-10.540664,4135
-8.8596,-3.879532626,0.584686232,-4.655,-4.941625,-10.00792,-4.40564,-4.657907832,-3.975111,-10.427011,4136
-8.87492383,-2.614627,-0.578582307,-2.799359837,-3.4251,-8.858049545,-8.13944,-3.33846,-2.995111,-10.467011,4137
-6.78696,-2.221561,-3.956044,-0.749359837,-2.632665,-6.160814123,-8.29092,-2.12072,-1.184692,-10.663067,4138
-5.147264,-2.496035,-2.485168,0.61909,-2.84389,-1.350814123,-5.24842,-1.78214,1.768425,-11.36947994,4139
-3.580452,-6.246011401,-1.211332,2.51471,-2.582435,1.171734,2.265114602,-0.57808914,0.97692885,-9.128312,4140
-2.39470361,-10.951233,1.78882,-2.137580403,3.17886,7.500478,11.32704,-1.4921,4.23342993,-8.823616504,4141
1.941748,-6.355877546,9.91882,-0.24011,0.87805,9.11212,20.42026109,-0.7121,5.73342993,-7.246183496,4142
14.65624,0.386759546,20.80882,10.39989,12.67802,19.864868,-29.58713191,0.6479,10.64619609,-81.54652472,4143
-63.5170463,0.435404,31.59882,7.40995,-9.07001113,-23.32118948,32.63188,0.5479,-3.30447049,-1.673746,4144
2.89624,-2.274596,22.35882,2.668593157,-2.53628,-0.562919229,10.68772,-3.6921,6.260072,-7.026969761,4145
-4.628252,-8.099559,13.28882,-4.87011,-6.146755,-3.070696771,2.20704,-3.18614,3.73342993,-8.010408246,4146
-6.35470361,-10.022907,-0.10118,-5.56011,-8.865525,-5.73788,-4.434885398,-0.75214,1.44692885,-8.993616504,4147
-5.716784,-3.755317,-0.59118,-1.989050261,-8.571535,-5.608894,-8.75842,-3.19214,1.353651,-10.2636165,4148
-6.219184,-1.136035,-0.13118,-0.87529,-3.062665,-5.060814123,-11.56330872,-3.02754,-0.666349,-10.75745,4149
-10.79696,-4.121561,-1.015168,-3.08091,-3.12252039,-6.348049545,-11.43069128,-1.16846,-2.70760679,-9.640664,4150
-10.696772,-4.991444,4.684686232,-3.039359837,-4.621625,-6.046818443,-4.49564,-2.60846,-3.231575,-4.298105,4151
-8.818564,-3.619532626,4.572897174,-4.468818,-2.63459382,-6.947755,-7.51884,-4.925742128,-2.841288,-5.569008,4152
-6.50182,-7.887631978,0.695294583,-5.578818,-4.86234046,-7.360017,-7.11356,-5.855742128,-3.171254,-7.744264,4153
-7.492804,-10.99763198,0.745294583,-6.041989427,-6.00815754,-6.140308,-8.47356,-6.085742128,-4.201254,-8.814264,4154
-7.611536,-12.03763198,0.735294583,-6.531989427,-6.77815754,-6.566539,-9.481951219,-5.930666534,-4.37192366,-10.09370931,4155
-8.141536,-12.28763198,0.284732964,-6.188818,-5.68815754,-5.990308,15.99,-6.050666534,-3.961254,-9.704264,4156
-6.351536,-12.11763198,3.262897174,-5.198818,-4.29459382,-6.490017,-9.79356,-6.080666534,-2.551288,-8.404264,4157
-4.661536,-9.487631978,2.912897174,-5.372296,-4.77459382,-6.927755,-9.30356,-7.940666534,-3.324562,-7.015373404,4158
-5.492804,-8.017631978,3.372897174,-5.452296,-4.648994,-6.347755,-8.51356,-7.535742128,-3.264562,-6.435928122,4159
-2.88182,-4.600088712,-3.214989,-4.232043423,-4.442568,-10.42940844,-5.79356,-4.965742128,-2.94503,-7.226482852,4160
-9.606772,-3.019532626,-1.773708,-3.477094,-4.142182,-6.679408436,-3.58792,-4.54846,-4.49345451,-6.899192,4161
-9.54696,-0.991444,-4.221005,-1.71037,-5.841352,-6.691708652,-3.15564,-3.81072,-2.37998799,-6.13188,4162
-5.32696,-1.636035,0.488995,-7.07912,-5.432166,-0.690504,-8.22746,-4.16214,-0.38696,-9.70098,4163
-3.610452,-1.816035,0.664637,-5.557904,-2.3878,2.487778,-9.453308724,-9.3721,0.516094,-14.828888,4164
-1.61470361,-9.724045,0.654639,-5.16106,5.13653562,12.36686239,-2.934885398,-4.52696,1.266094,-6.228928,4165
5.50208899,-10.541233,7.476645,-2.814424,8.463728,29.513816,0.681708017,-1.58612,1.927282,-2.507174818,4166
24.02140701,-0.981233,14.94333114,4.905576,20.8098,-65.86834394,11.33252,1.29544,6.097282,8.21,4167
44.21005787,2.784029574,23.051287,-22.67226438,-66.6125963,25.428508,-43.98594259,-91.08269378,7.417282,4.4608884,4168
12.755608,2.138767,-74.10595165,1.911296,0.593728,1.964022,-5.05812,2.14784,3.25611899,-11.79,4169
0.81936102,-4.701233,0.511287,-2.877306,-2.6305,-1.762222,-4.97136,-6.02612,1.45844501,-14.81088842,4170
-1.78470361,-7.63313,-6.300756,-5.903942,-4.720348,-3.810121,-9.124885398,-7.42004,0.386094,-93.08997263,4171
-3.187264,-0.866035,-4.76731,-7.18125,-7.753984,-5.520121,-9.813308724,-5.4202,-0.382718,-16.708824,4172
-5.90696,-1.096035,-5.870362,-5.842904,-4.651352,-9.660504,-12.77092,-6.47528,-1.833906,-15.168928,4173
-10.22696,-4.661561,1.768995,-2.777094,-3.132182,-6.501708652,-10.91746,-3.11614,-3.00998799,-15.391512,4174
-10.616772,-4.884627,1.256292,-2.872043423,-4.108994,-8.639408436,-4.10564,-3.63754,-3.00503,-10.707084,4175
-4.73182,-5.441321683,0.819508045,-4.71531,-4.48092212,-10.17940844,-5.71792,-2.516636657,-3.201585,-9.07222,4176
-6.54182,-9.590349761,1.080213589,-5.563348319,-6.44855412,-5.787755,-6.94356,-3.816636657,-4.432451,-7.994016,4177
-7.692804,-11.15034976,0.120213589,-5.963348319,-7.76662407,-7.057755,-8.48356,-5.266636657,-4.20947035,-10.734016,4178
-8.161536,-11.33034976,-0.389786411,-6.293348319,-8.56662407,-6.240308,-9.85356,-5.5557712,-4.52979855,-11.218828,4179
-8.451536,-10.78034976,-0.189786411,-5.803348319,-7.68662407,-6.918780412,-10.65195122,-5.186636657,-4.932451,-10.698828,4180
-6.441536,-9.460349761,2.910213589,-4.825315885,-6.25092212,-6.936539,15.89,-2.966636657,-4.611585,-9.754016,4181
-6.421536,-7.991321683,2.990213589,-5.68531,-6.24092212,-5.806539,-7.893023729,-2.106636657,-3.881585,-8.024016,4182
-6.451536,-5.491321683,-3.051304,-4.94892,-5.037062,-5.310308,-7.31356,-1.786636657,-3.361585,-8.352724,4183
-5.36182,-4.35831,-1.699888,-3.182937951,-3.900264,-3.800817216,-5.96356,-1.616636657,-4.90258338,-7.602724,4184
-11.37042,-1.48492,-3.532712,-2.80409,-2.73151,-2.880017,-4.55792,-1.258367674,-2.7132,-6.75222,4185
-9.30696,-2.35439,-3.66428,-1.42939,-1.234602,-1.157755,-4.51564,0.83541,-1.56283176,-7.303388,4186
-4.16696,-8.21352,-10.15914,-6.80483,-4.255298,-4.127262,-10.3415,1.10541,-0.910203,-12.714964,4187
-4.41470361,-10.46371,-9.245344,-5.77567,-2.465696,-2.629408436,-12.26330872,0.58832,4.42914425,-14.009988,4188
1.42529639,-8.39079,-119.7152978,-3.08841,0.000424,0.740591564,-7.824885398,5.345242348,5.066386,-7.38078,4189
8.23750568,-5.70085,-2.396232,-1.19536,1.93240542,3.160591564,-1.704885398,9.78367,5.264344,-0.47536,4190
42.511748,1.78404,8.641690361,-34.36673045,18.740424,6.628771727,0.91368,13.32367,9.912164,-18.79207392,4191
87.504064,-41.63545783,18.49382,11.68355481,14.450424,4.578291348,3.05864,11.50367,-90.4716411,13.163848,4192
0.08587548,0.23404,0.24086,0.412525194,3.320424,-3.321708652,-2.677142382,5.55367,1.63313941,-9.92536,4193
2.58624,-9.24082,0.975736,-6.85204,-2.14845918,-3.781708652,-6.884885398,2.15155,-1.74445141,-15.231468,4194
-2.86470361,-11.55725,1.46572,-8.5819,-3.855298,-5.809408436,-11.61723883,2.31541,-2.05562,-11.18572593,4195
-6.74470361,-9.77395,0.69572,-7.5086,-6.26028,-3.919408436,-12.84330872,0.78495,-2.10983,-9.635725933,4196
-7.394192,-9.67371,-0.33428,-6.60944,-0.98151,-6.359408436,-13.91853128,0.263363343,-3.032308,-14.617256,4197
-9.85696,-2.35439,-0.229888,-3.14409,-2.492466,-6.222580951,-11.1715,-0.37916,-3.91283176,-13.452932,4198
-11.136772,-3.23492,0.949508045,-2.502937951,-2.527062,-4.237755,-6.75564,-2.30723,-6.39258338,-14.02802,4199
-7.31964,-4.14684904,4.952897174,-4.294081,-3.44092212,-1.480017,-7.250444792,-3.282025425,-5.36126,-6.88992,4200
-7.345265,-8.652445346,-0.584655131,-5.570630536,-5.21092212,-1.930308,-7.81847,-4.400423,-6.480516,-8.733184,4201
-7.98334384,-10.3235553,-0.364705417,-6.030630536,-6.22662407,-3.560308,-8.54847,-3.693188133,-6.554464,-9.982256,4202
-8.444915,-11.2235553,-0.924705417,-5.940630536,-7.23662407,-4.190308,-8.45847,-5.891265042,-7.704464,-10.402256,4203
-8.604915,-11.3035553,-1.596490884,-5.810630536,-7.89662407,-4.560308,-8.09244,-6.002025425,-6.904464,-9.912256,4204
-7.074915,-9.513555304,0.132897174,-5.000630536,-7.76662407,-4.750308,-7.87317,-4.609336,-5.414464,-8.412256,4205
-7.545265,-7.55684904,-2.516922628,-5.122601085,-8.02662407,-5.140308,-6.24399,-3.439336,-5.520516,-5.852256,4206
-7.31574531,-6.07684904,-4.002006,-4.514081,-5.57847829,-4.682854184,-7.53209,-2.741392,-5.85126,-5.734530694,4207
-12.300475,-2.84684904,-3.010632,-3.507532,-3.93092212,-4.330017,-9.7414,-2.276636657,-5.12126,-7.645099396,4208
-12.97554,-2.245392,-5.019938,-2.101148894,-1.777062,-3.217755,-10.29784,-2.346636657,-5.35258338,-8.153184,4209
-10.45187,-0.5057,-3.10215,-1.181025,2.289736,-5.089408436,-8.77117,-1.9282,-2.83283176,-7.63992,4210
-8.39606251,-7.09952,0.02785,-5.786914,4.45849,-1.719408436,-9.29624,-5.99814,-3.022948,-15.039008,4211
0.01873231,-12.9739874,-10.85788477,-3.617574,6.36849,-0.811708652,-4.4065,-5.348084,-0.43386,-15.1132,4212
27.19873231,-9.335220939,-10.05911923,4.02502,6.22039537,0.888291348,0.436903659,4.750272,3.08361263,-6.616688,4213
140.743375,1.293860939,-3.586074839,0.74192,9.22054659,6.498291348,6.846903659,10.04969579,6.22539537,5.69384,4214
424.21546,3.714272,10.66907084,8.187572,17.04998719,11.86319,19.53539749,-11.21159694,7.136624,6.663328465,4215
531.8641649,-59.14204835,17.388056,-80.45002143,16.00942778,11.186395,-77.55575444,9.554032,3.442384,21.663552,4216
339.9503049,1.230467736,10.198558,0.017572,8.45849,-1.753605,-0.29444,-0.810672,-0.57802556,-5.356448,4217
35.22061513,-2.419811736,6.42785,-5.383662,3.53849,-2.23681,0.666903659,-3.145552,-1.96632,-12.026688,4218
2.75873231,-10.32568,1.38785,-5.706298,0.037534,-3.681708652,-7.553096341,0.0718,-2.823404,-7.426252,4219
-2.78606251,-11.090124,1.730062,-6.42446,-0.142466,2.840591564,-6.760590942,-0.0982,-3.18703513,-10.124961,4220
-5.22606251,-7.50314,0.920062,-2.31581412,0.667534,-3.029408436,-10.08059094,-1.9582,-2.97283176,-10.582032,4221
-8.51554,-2.9557,-1.242006,-2.358163,-1.430264,-5.45976,-10.70109,-1.286636657,-5.67283176,-2.87992,4222
-10.850115,-3.258836,3.402897174,-2.382069216,-3.267062,-3.207755,-3.45399,-1.851392,-5.06126,-7.76992,4223
-9.68392,-4.829532626,4.212002646,-4.006170501,-4.45092212,-5.370653,-5.22842,-5.00495,-4.350367,-5.322256,4224
-7.464625,-7.367631978,-0.776064309,-5.673555,-5.54092212,-4.789092,-6.784435,-5.98495,-5.065989,-6.429412888,4225
-8.81207564,-9.717631978,-0.306064309,-6.183555,-6.34092212,-5.505311,-7.544435,-7.153384317,-6.185989,-9.207248,4226
-9.375443,-10.49763198,-2.056064309,-6.823555,-7.47092212,-5.675311,-7.724435,-5.366537665,-7.225989,-10.077248,4227
-9.385443,-10.36763198,-0.486064309,-6.263555,-8.08997489,-5.739092,-7.364435,-4.976537665,-6.895989,-10.177248,4228
-7.945443,-9.177631978,2.081543087,-5.643555,-8.18092212,-6.060653,-6.334435,-5.273384317,-5.225989,-9.757248,4229
-8.214625,-7.010088712,1.482002646,-4.44706,-11.68092212,-6.518575,-5.38842,-3.31495,-3.97724394,-7.482256,4230
-6.944625,-6.349532626,2.852002646,-3.926170501,-8.58092212,-5.798575,-5.631465,-3.837,-3.615708,-8.603184,4231
-12.002084,-2.959532626,-3.161832,-3.325047391,-5.637062,-9.728049545,-4.472515,-3.197531185,-3.986005,-7.583184,4232
-10.618797,-1.760356,-3.210704,-2.486025,-3.630264,-8.128049545,-3.542515,-3.98141,-4.056005,-7.61992,4233
-10.770782,-0.739795,-4.867976,0.390285,-1.87151,-6.980814123,-9.277928955,-2.82279,-4.055629,-11.18182,4234
-7.18606251,-8.96257,-1.80396,-3.787505,-5.3656,-5.17589,-7.358295,-2.67279,-4.735713,-8.632512,4235
2.01873231,-7.668337,1.65604,-3.31134,-2.725298,-3.896149,-5.991949833,-7.08059,-0.30205,-9.7813,4236
29.20766569,-6.34286,6.88604,-1.447735242,-1.823924,1.004878,0.36600913,-1.73661,1.0872463,-6.048892,4237
449.975719,0.927767164,-2.509544,5.576695242,3.104304,-0.801268,4.35600913,-0.014764712,3.19230863,-3.103341127,4238
1040.882461,4.158236,-7.778639306,-50.80525223,5.93363287,-72.75912273,15.883095,7.09309,6.86230863,5.446658873,4239
1208.288718,-63.97435251,8.640456,15.39948,10.24296173,16.07274461,19.91319,7.64045,3.56230863,-68.01710835,4240
659.599812,1.383258,-8.049544,6.36948,0.88229058,0.732033448,4.253095,3.10309,-0.724306,-2.855100914,4241
7.101166,-4.455946,2.65604,0.316155,-3.63838059,-3.007187,1.57600913,-5.24691,-1.499878,-3.340864,4242
1.779551,-10.11286,-1.26396,0.017175,-5.12905177,-6.665111,-3.77399087,-6.54631,-2.9421,3.783748,4243
-2.35126769,-10.320322,-2.11396,-1.468685,-5.78142,-5.59589,-8.07746,-7.5286,-3.5321,-0.261564,4244
-5.65606251,-11.602808,-2.807976,-1.70403,-8.353454,-7.760814123,-9.011949833,-3.78978,-3.915671,-2.242512,4245
