,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind,Time_Index
6/22/2020 19:00,34.267435,9545.300677,4455.723248,24577.53721,50.666778,5019.877049,-4.985923,2247.352314,12484.43279,4146
6/22/2020 20:00,34.287585,7796.107162,3714.681438,23847.74482,20.347206,5021.239588,-2.828817,869.153532,15504.51357,4147
6/22/2020 21:00,34.266795,7055.514195,3332.615787,23565.53367,53.305169,5021.691911,-7.609004,52.682252,15963.49275,4148
6/22/2020 22:00,34.438864,6761.665802,2649.855726,23449.50301,52.038382,5021.348492,4.177409,0,15775.25656,4149
6/22/2020 23:00,34.437597,7494.601342,1415.84882,22565.45221,18.498547,5019.676229,-1.051794,0,13972.98952,4150
6/22/2020 0:00,34.514428,6070.881523,850.256541,21174.18712,10.768669,5019.943877,-5.165813,0,13509.25496,4151
6/23/2020 1:00,34.295411,5522.036556,691.777967,18912.06676,12.17723,5021.930208,1.096942,0,12994.5106,4152
6/23/2020 2:00,33.958428,5424.550766,679.215586,16809.95319,27.917538,5024.657069,-1.905484,0,12734.30218,4153
6/23/2020 3:00,33.963309,5512.648679,663.215663,14004.1664,4.109301,5024.05607,-2.770006,0,13750.45448,4154
6/23/2020 4:00,34.048288,5406.104888,695.436778,13335.02847,4.117022,5025.279377,-1.605295,0,13456.85564,4155
6/23/2020 5:00,34.210944,5398.484535,765.973347,13840.64464,4.776157,5025.284712,-2.046465,0,12517.6728,4156
6/23/2020 6:00,34.203686,5783.390008,812.683582,17417.13471,15.975903,5026.884492,-3.616232,0,9410.358006,4157
6/23/2020 7:00,31.928381,6468.290928,842.584514,19333.043,88.864567,5025.439005,0.277975,2.828737,7980.956592,4158
6/23/2020 8:00,30.81129,6773.182076,859.486775,19213.0045,89.263991,5025.846863,0.352567,107.331855,8334.434802,4159
6/23/2020 9:00,30.065749,7250.183404,902.07511,22191.628,113.956847,5026.683152,3.417388,406.621117,5946.649939,4160
6/23/2020 10:00,30.209988,8266.438398,1269.514042,23408.50421,113.088468,5025.306401,-0.886145,1313.106595,4247.895677,4161
6/23/2020 11:00,33.385192,9129.820003,1676.884219,24158.29452,113.531377,5032.142285,0.986713,1883.702991,3770.638282,4162
6/23/2020 12:00,34.812943,10886.35226,2052.703732,24500.49408,154.134841,5022.930142,-0.316203,3045.619563,2282.918101,4163
6/23/2020 13:00,35.021233,11451.12401,2597.287726,24929.48955,131.923904,5020.397166,-0.242777,3315.788122,2529.106909,4164
6/23/2020 14:00,35.883883,11271.24158,2965.602155,25065.47994,133.491656,5030.299579,-0.13291,3395.602541,4080.453511,4165
6/23/2020 15:00,36.105294,11389.17302,3181.084168,25197.55765,100.891369,5024.893432,-1.861311,3422.562385,5063.714983,4166
6/23/2020 16:00,37.784946,10928.50114,3396.552404,25184.51027,101.363919,5025.555237,-0.129446,3395.310699,6376.902041,4167
6/23/2020 17:00,38.363661,10893.81606,3495.710658,25261.41003,135.978847,5026.24792,1.987725,3278.487897,6831.760346,4168
6/23/2020 18:00,38.027699,11514.25743,3360.096444,25428.30549,134.460734,5025.283305,3.158777,3157.68388,6210.877414,4169
6/23/2020 19:00,37.64109,10998.45918,3120.130388,25292.47516,102.439222,5024.341404,2.439806,2680.396984,6510.69063,4170
6/23/2020 20:00,38.286381,10756.59287,2720.535066,25213.50382,161.747198,5025.090841,-10.135091,1627.017438,6519.247092,4171
6/23/2020 21:00,38.356597,11293.68383,2881.161279,25284.90936,148.961429,5026.268284,0.388203,212.511693,5854.953968,4172
6/23/2020 22:00,38.517206,10835.19034,2435.378525,25064.59989,131.120373,5025.193329,-1.701792,0,6059.973933,4173
6/23/2020 23:00,38.911912,9379.35048,1373.693079,23997.36267,98.853625,5024.865592,-0.722691,0,6800.832636,4174
6/23/2020 0:00,37.413579,7400.612682,898.9026,22324.56615,90.500325,5025.360207,-0.254935,0,7450.375425,4175
6/24/2020 1:00,37.380448,6436.200708,839.526066,20280.98354,90.734342,5026.161478,0.912689,0,7551.699901,4176
6/24/2020 2:00,37.693527,6098.868085,834.709498,19160.31337,90.620736,5027.222952,-1.007777,0,6710.953737,4177
6/24/2020 3:00,37.856764,5656.603598,831.280651,19026.3046,90.551326,5027.950403,-0.329654,0,5842.308396,4178
6/24/2020 4:00,36.612428,5661.645574,823.16526,18710.98775,90.637315,5027.875912,-1.55818,0,5184.698521,4179
6/24/2020 5:00,36.098642,5684.139692,817.257495,19335.77925,92.394084,5028.377748,-3.102491,0,4398.980763,4180
6/24/2020 6:00,35.88541,5787.661437,818.062304,20963.52044,94.057971,5027.93198,-3.139418,0,3370.967425,4181
6/24/2020 7:00,35.895409,6327.582468,849.961086,21881.57963,93.931899,5026.410098,-2.763252,3.156805,2916.612069,4182
6/24/2020 8:00,36.41119,6931.917284,882.900001,22341.75532,94.130674,5024.859343,-2.479593,479.196346,2655.6561,4183
6/24/2020 9:00,36.917063,8504.687389,932.827074,22860.17659,94.295241,5025.681462,-2.66101,1533.138106,1608.94935,4184
6/24/2020 10:00,37.922148,9002.902333,1350.577812,23150.13072,94.565223,5026.813665,-6.58787,2634.203731,1904.702431,4185
6/24/2020 11:00,39.021309,9981.806438,2163.752058,23695.11862,127.283743,5027.259734,-3.014858,3035.433903,1951.48684,4186
6/24/2020 12:00,38.580232,11343.43994,3500.321692,24082.54477,134.588755,5026.93411,0.263445,2971.096895,1973.770702,4187
6/24/2020 13:00,38.102881,11928.47554,4474.108567,24584.36104,133.949199,5025.55169,2.097471,2996.961833,2598.820992,4188
6/24/2020 14:00,38.566092,12490.07802,4760.26256,25382.68493,130.336603,5026.531659,1.193627,3249.118647,3183.490483,4189
6/24/2020 15:00,38.291272,12790.71417,5389.39698,25810.24925,121.836415,5025.70841,0.578817,3448.809723,3566.093935,4190
6/24/2020 16:00,38.576088,12766.25656,5460.668593,26622.84345,154.590756,5025.110101,0.260139,3214.061297,4495.058855,4191
6/24/2020 17:00,37.639054,12773.61084,5481.498005,27002.98011,154.409773,5023.074423,0.300356,3046.317042,5385.489323,4192
6/24/2020 18:00,37.983434,12648.80994,5156.686533,26766.98356,152.901909,5021.312385,0.641937,2745.490468,6642.174028,4193
6/24/2020 19:00,38.988944,12340.68447,4499.018972,26444.93536,121.129271,5017.498245,2.580047,2370.481224,7242.639933,4194
6/24/2020 20:00,39.142469,12136.50962,4066.666064,25998.8307,129.720944,5015.044468,-0.382598,1411.744466,7157.575816,4195
6/24/2020 21:00,39.001975,12090.95429,3593.12992,25687.36031,129.380772,5015.546359,1.989681,322.59114,7075.693271,4196
6/24/2020 22:00,38.367673,11835.94493,2767.277749,25342.20839,127.975561,5015.344739,0.793575,0,7382.15704,4197
6/24/2020 23:00,39.84196,10953.69849,1625.643109,24077.73899,96.093199,5014.323428,-0.212316,0,7329.82974,4198
6/24/2020 0:00,38.999085,8813.366876,754.037815,23108.13742,88.098808,5015.694615,-0.912912,0,7267.006451,4199
6/25/2020 1:00,38.262844,8116.991959,566.361868,19999.82223,85.943756,5014.788174,-0.114456,0,7576.512578,4200
6/25/2020 2:00,38.446794,7392.066909,563.139609,18230.19164,92.40921,5015.949354,-0.022016,0,7799.908959,4201
6/25/2020 3:00,38.567655,6540.527688,560.82494,17168.11585,92.153847,5019.949827,1.349017,0,8355.873953,4202
6/25/2020 4:00,38.601068,5946.525363,560.165923,16115.21206,92.38992,5024.199882,-0.633697,0,8928.23772,4203
6/25/2020 5:00,38.595199,6039.148834,559.817535,15957.27268,92.799472,5020.534027,-0.652424,0,8732.197389,4204
6/25/2020 6:00,38.566256,6233.410927,557.791422,17052.28086,93.231509,5017.078004,-0.947511,0,8125.00029,4205
6/25/2020 7:00,38.57897,6615.44592,559.107133,19208.11142,93.455314,5017.340513,-0.304336,2.535149,7113.252435,4206
6/25/2020 8:00,38.698216,7150.673985,561.21453,20494.68869,93.379957,5017.774608,1.732771,594.139413,6067.21619,4207
6/25/2020 9:00,37.383572,8279.815926,610.870091,21570.77418,93.561027,5017.346656,-10.016955,2584.946164,4129.240637,4208
6/25/2020 10:00,36.188213,8361.487297,837.144662,22900.74746,95.466995,5021.163327,-7.99637,3338.508583,4443.199852,4209
6/25/2020 11:00,36.30719,9683.161093,1487.744327,23695.98206,171.394753,5018.976002,-6.304876,3564.254484,4263.945332,4210
6/25/2020 12:00,37.510481,11212.66192,2696.666737,24455.48313,205.831888,5023.74052,1.490067,3665.899019,3456.118991,4211
6/25/2020 13:00,38.730806,11538.92763,3955.501407,25564.08321,180.837557,5017.055263,0.048117,3559.240528,3620.883756,4212
6/25/2020 14:00,37.84877,11658.12347,4967.36407,25727.20194,148.700992,5014.109323,1.039531,3558.161378,4717.336615,4213
6/25/2020 15:00,38.172421,11792.94287,5772.01698,25897.10265,154.080739,5011.208985,6.144971,3276.483833,6031.242454,4214
6/25/2020 16:00,39.011369,11691.77023,5652.347995,25962.2999,122.52999,5012.055969,9.868957,3504.884057,7654.866445,4215
6/25/2020 17:00,38.129029,11519.86492,5490.529623,25824.74544,122.849934,5011.480705,9.170169,3375.290877,8747.370734,4216
6/25/2020 18:00,38.587118,11685.73402,4990.247638,25782.18936,115.575117,5011.275391,1.490944,3028.833641,8772.811449,4217
6/25/2020 19:00,39.276591,11452.64876,4243.984545,25455.41023,115.031974,5015.389766,-0.279389,2696.81334,8787.102722,4218
6/25/2020 20:00,38.781431,11058.51855,3354.311294,25202.19199,90.524343,5015.460482,-0.192479,1719.537158,9199.40473,4219
6/25/2020 21:00,37.990079,10837.24971,2986.324868,24920.40435,89.573254,5017.126503,3.504369,256.581691,9641.169332,4220
6/25/2020 22:00,38.020379,9673.403511,2128.909432,24276.2035,89.088673,5015.338503,-1.361619,0,11329.76527,4221
6/25/2020 23:00,35.207723,8081.420303,1038.529546,22499.45378,89.136675,5014.824234,-0.76758,0,13000.8229,4222
6/25/2020 0:00,35.67254,6431.455569,641.394252,20092.09574,89.104419,5018.165237,1.850341,0,13820.61675,4223
6/26/2020 1:00,37.493289,5644.646364,595.453792,17271.84783,87.377587,5019.11244,1.110683,0,14348.901,4224
6/26/2020 2:00,36.562098,5077.418541,590.098879,15115.40508,86.529753,5019.530932,-1.163999,0,14836.48438,4225
6/26/2020 3:00,36.550083,5040.764178,587.320854,13900.03812,86.499334,5019.715244,0.835662,0,14534.88671,4226
6/26/2020 4:00,36.55486,5049.668481,579.629561,13575.28467,86.474187,5020.539657,0.371094,0,14020.75522,4227
6/26/2020 5:00,36.546753,5019.517799,577.782375,13241.44382,86.565726,5018.627754,-0.130225,0,14228.1133,4228
6/26/2020 6:00,36.514987,5108.450602,573.71502,13836.60926,86.513914,5018.89377,-2.945479,0,14496.74079,4229
6/26/2020 7:00,36.553211,5280.504625,579.66772,14595.16435,86.515754,5021.350136,-3.027851,4.608809,14762.31519,4230
6/26/2020 8:00,37.228619,5646.90842,579.959491,16805.28046,86.792243,5023.306517,-2.370622,658.936542,12706.69894,4231
6/26/2020 9:00,38.592017,6473.078017,583.369303,18835.50272,88.046344,5019.971928,-11.204103,2311.92484,10549.61396,4232
6/26/2020 10:00,38.182258,6936.193207,798.635017,19911.08926,90.011929,5016.288026,-7.219611,3059.020647,10709.25911,4233
6/26/2020 11:00,38.292921,7201.271675,1276.629276,21021.24014,192.064675,5021.07784,-6.499504,3149.347056,10809.96998,4234
6/26/2020 12:00,38.458975,8278.458949,1807.344782,21951.73326,217.221651,5023.308232,-1.181961,3266.270008,9950.120821,4235
6/26/2020 13:00,38.596386,8898.144901,2221.424211,22564.84871,162.155286,5024.015633,-0.655304,3348.549593,9908.815179,4236
6/26/2020 14:00,38.366429,10042.21925,2525.662389,23022.55381,131.569117,5023.714261,0.56274,3398.303309,9536.897365,4237
6/26/2020 15:00,38.079543,10605.68519,2986.40449,23306.42294,123.390464,5022.994525,1.014739,3520.589592,9716.763631,4238
6/26/2020 16:00,38.150429,11238.39158,3267.42646,23480.07487,155.816109,5022.654791,9.257191,3561.136075,9663.963112,4239
6/26/2020 17:00,38.509831,11097.55477,3239.586669,23439.59382,155.731404,5022.141784,3.620745,3451.879562,10417.1965,4240
6/26/2020 18:00,38.311874,10127.79119,2806.269753,23054.8689,154.556145,5020.70337,-10.990642,3291.436454,11979.87393,4241
6/26/2020 19:00,38.902913,9067.427225,2387.487454,22889.72822,122.166599,5021.324884,-4.79014,2593.283717,13331.73512,4242
6/26/2020 20:00,39.612836,8305.568211,2211.625865,22440.36634,97.739826,5020.408594,0.569485,1418.541866,14320.41894,4243
6/26/2020 21:00,39.697649,8056.960996,1984.91497,22310.69174,90.435246,5013.138423,5.087728,163.925662,14346.06281,4244
6/26/2020 22:00,39.719523,7140.118855,1728.798076,21211.01671,90.239418,5012.515902,6.178697,0,15653.01439,4245
6/26/2020 23:00,39.703471,5736.349048,1083.874918,19177.85531,90.162596,5012.621389,1.989285,0,17622.39903,4246
6/26/2020 0:00,39.72651,5517.376906,718.020198,16184.06153,90.067898,5013.330253,2.504623,0,18378.73201,4247
6/27/2020 1:00,39.742706,5377.935356,702.569882,13802.9667,87.062722,5014.294434,-6.4652,0,18409.16081,4248
6/27/2020 2:00,38.910233,5154.91578,685.945599,11773.38161,86.908959,5014.330515,-2.009102,0,18645.37277,4249
6/27/2020 3:00,38.355089,5048.463696,671.774385,10424.6631,86.91169,5020.842187,0.437473,0,18593.71981,4250
6/27/2020 4:00,38.325202,5014.735238,667.167979,9786.226914,86.79796,5019.19058,1.237462,0,18324.44666,4251
6/27/2020 5:00,38.310176,5087.231242,668.075483,9990.766488,86.922872,5018.611046,1.63498,0,17720.90546,4252
6/27/2020 6:00,38.259532,5097.063802,677.905622,10980.99536,86.779785,5025.266671,1.353882,0,16817.02856,4253
6/27/2020 7:00,39.378436,5126.613588,699.487485,11916.19706,88.757852,5024.976923,1.393193,2.493314,15982.12297,4254
6/27/2020 8:00,39.510603,5208.593593,662.265054,12823.94852,89.022342,5028.207049,1.042628,254.254423,15444.26422,4255
6/27/2020 9:00,39.442756,5139.032053,571.721152,13505.62736,88.985663,5028.330756,1.845748,1208.695358,16539.96136,4256
6/27/2020 10:00,34.795249,5307.1724,775.139367,14351.11192,89.199402,5028.916596,2.159917,2101.306028,17965.58346,4257
6/27/2020 11:00,33.204764,5403.395882,1354.365691,16992.67147,165.871796,5028.898418,-0.358458,2446.553937,17599.59527,4258
6/27/2020 12:00,33.212026,5747.156509,2079.840145,19854.87644,199.93437,5028.467297,2.867694,2722.866448,16467.87073,4259
6/27/2020 13:00,31.512422,7261.770148,2370.064402,22207.07275,150.156206,5027.89131,0.848356,2983.466192,15047.63678,4260
6/27/2020 14:00,30.943202,9423.274377,2688.769571,22984.53649,131.271725,5026.999857,0.717008,3341.604179,13898.8506,4261
6/27/2020 15:00,33.133641,10721.85651,3165.58311,23468.2117,122.664164,5026.669308,3.718343,3131.038406,13444.26999,4262
6/27/2020 16:00,33.124127,10746.79349,3516.432897,23862.06095,155.727654,5025.513774,9.516795,2820.680621,14156.51416,4263
6/27/2020 17:00,33.126162,10637.85185,3337.773508,24119.1406,155.904686,5025.223428,5.348563,2156.091833,15303.38417,4264
6/27/2020 18:00,33.143796,9928.686807,3131.645935,23853.12775,154.846181,5024.601953,4.964957,1586.203943,16879.27761,4265
6/27/2020 19:00,33.156994,8605.237687,2836.946924,23364.2709,122.038945,5024.699018,-6.478254,1213.828475,18269.51254,4266
6/27/2020 20:00,33.170313,7228.627359,2675.027369,22517.9697,90.843306,5024.888401,-6.522616,601.374903,19038.77947,4267
6/27/2020 21:00,33.343154,6307.468562,2587.28245,22378.64252,90.153681,5024.97784,2.333715,57.624886,18797.85683,4268
6/27/2020 22:00,33.413214,6437.879595,2269.629108,21714.51978,89.148828,5023.882225,4.097816,0,18225.34119,4269
6/27/2020 23:00,33.457008,6303.79608,1292.840895,20592.47478,89.548581,5025.557712,-2.581089,0,17793.35726,4270
6/27/2020 0:00,33.456496,5948.080389,785.260003,18724.0731,87.491063,5025.35118,3.595794,0,17638.42828,4271
6/28/2020 1:00,33.465392,5619.978949,761.411371,16034.67009,5.387469,5026.889309,6.855629,0,17798.99769,4272
6/28/2020 2:00,33.478003,5391.815006,756.789727,14137.85976,4.279393,5026.957674,11.090962,0,17648.33057,4273
6/28/2020 3:00,33.486567,5043.486762,756.100651,12603.69913,4.257965,5027.086286,1.023097,0,17981.89311,4274
6/28/2020 4:00,33.486418,4888.048242,756.994383,11672.36566,4.211169,5027.040001,-0.814078,0,17937.3209,4275
6/28/2020 5:00,33.501411,5025.006489,736.603739,10803.05904,4.165653,5027.517835,0.459956,0,18088.95921,4276
6/28/2020 6:00,33.281336,5182.010621,744.795861,10788.23246,5.025831,5027.416408,0.219849,0,17993.40093,4277
6/28/2020 7:00,31.856804,5239.146884,743.459941,10833.59915,4.997857,5025.745821,0.036976,1.238337,17667.43712,4278
6/28/2020 8:00,30.897034,5293.131529,763.816796,12134.22278,5.767097,5025.885068,1.927899,183.222089,16697.4474,4279
6/28/2020 9:00,32.417615,5452.144437,757.977843,13404.38457,7.621703,5026.40692,0.471007,911.953418,16810.17321,4280
6/28/2020 10:00,33.375079,5381.666293,793.079218,14802.3674,7.724563,5028.221436,1.987819,1406.412091,18360.69804,4281
6/28/2020 11:00,33.340737,5419.313737,1027.287317,16865.91522,82.948261,5027.747316,2.26228,2003.92778,18670.95295,4282
6/28/2020 12:00,31.07798,5804.98226,1499.233039,19298.52587,117.417223,5027.563073,2.542924,2053.97178,18074.41707,4283
6/28/2020 13:00,32.824099,6498.6863,2130.286433,20933.03511,92.963358,5026.402188,1.580166,2310.790704,16899.16146,4284
6/28/2020 14:00,34.131679,7081.722842,2374.487891,21983.33984,66.762772,5027.031241,-2.57319,2711.788908,16441.09689,4285
6/28/2020 15:00,30.311271,7716.675255,2413.649795,22287.94959,46.611299,5026.535873,2.095452,2718.475776,16475.9655,4286
6/28/2020 16:00,31.950673,7783.164394,2415.164214,22413.10546,154.640063,5025.139155,0.783074,2771.005246,16957.15481,4287
6/28/2020 17:00,31.133692,7205.057917,2359.770107,22395.73305,155.139386,5024.679508,-3.475376,2721.402855,17818.73647,4288
6/28/2020 18:00,28.79793,6536.86623,2381.660471,22287.58633,152.93951,5024.269807,0.687101,2353.415444,18633.39461,4289
6/28/2020 19:00,30.308591,6066.807049,2262.060814,21986.80496,40.674957,5024.775064,-2.601789,2087.352983,18972.37425,4290
6/28/2020 20:00,30.476862,5855.996324,2184.113116,20954.48027,7.923518,5025.216491,3.807232,1310.2956,19471.34103,4291
6/28/2020 21:00,31.488018,5819.785029,2064.694049,21159.72459,6.520314,5025.558881,0.26032,154.693908,19397.21471,4292
6/28/2020 22:00,31.693269,5911.143782,1596.211299,20503.08239,6.455615,5025.754279,-2.65444,0,19925.04882,4293
6/28/2020 23:00,31.397721,5894.005677,943.895176,17690.51357,6.50045,5025.967034,-2.450377,0,21098.29563,4294
6/28/2020 0:00,31.426072,5759.152542,787.049739,14997.57941,6.568968,5026.527098,3.544783,0,21190.59882,4295
6/29/2020 1:00,31.43128,5474.4332,795.800006,12832.44229,4.328887,5027.154705,-4.603026,0,21128.2062,4296
6/29/2020 2:00,31.438858,5186.310918,738.444775,11190.02975,4.199035,5027.814084,-10.751369,0,21128.64438,4297
6/29/2020 3:00,31.452391,4840.472934,731.743416,10489.24289,4.165942,5027.967399,-6.120287,0,21126.67578,4298
6/29/2020 4:00,31.437413,4717.943626,732.914194,10329.54335,4.135686,5028.256745,0.379268,0,20915.79492,4299
6/29/2020 5:00,31.358008,4767.595054,739.933933,10824.66051,4.104327,5028.638714,2.203234,0,20433.44405,4300
6/29/2020 6:00,30.384908,5026.75475,763.637272,12094.32885,4.056883,5029.049455,0.660562,0,19824.93388,4301
6/29/2020 7:00,30.372727,5606.327504,772.093483,12843.5734,5.015001,5028.848209,8.411491,1.275482,19866.33495,4302
6/29/2020 8:00,30.225713,5529.720314,824.307313,13781.38723,6.773704,5029.060966,1.119491,539.905303,19630.74229,4303
6/29/2020 9:00,28.854589,5466.601429,852.63378,14790.21994,7.338731,5030.026226,-3.452567,1967.558552,19620.15149,4304
6/29/2020 10:00,29.499575,5693.884022,1335.536402,16193.01781,6.372784,5029.408627,-2.451534,2854.622105,19633.68257,4305
6/29/2020 11:00,29.930866,6476.45291,2148.829917,17563.09691,50.337616,5029.671586,1.021359,3500.897314,18987.22578,4306
6/29/2020 12:00,31.237465,7446.108299,2662.41907,20384.00133,108.610631,5029.018865,2.281964,3696.279041,17493.84247,4307
6/29/2020 13:00,30.240473,9061.270694,3260.749876,22255.6823,67.25804,5028.529851,8.924921,3689.123562,16295.72414,4308
6/29/2020 14:00,30.728789,10083.65317,4218.732287,23210.37838,55.005552,5027.42796,8.277605,3463.919589,15907.90837,4309
6/29/2020 15:00,33.315838,9885.857316,5025.824625,23885.28405,123.538194,5023.62627,6.342482,3260.407372,16409.54982,4310
6/29/2020 16:00,33.792786,9592.785744,5156.63463,24516.79662,156.732864,5023.885986,2.317938,3088.087293,16514.92372,4311
6/29/2020 17:00,34.771797,9394.919838,5304.746903,24824.24668,157.026076,5020.269612,1.029916,2796.209495,16973.61081,4312
6/29/2020 18:00,35.710099,9352.761674,4912.503498,24775.13382,154.394217,5019.5243,2.355724,2721.583906,17466.67716,4313
6/29/2020 19:00,35.460878,8874.593487,4013.581631,24294.04146,41.533085,5017.281507,-1.862911,2617.621382,17978.28244,4314
6/29/2020 20:00,34.984816,7469.497356,3311.57804,24160.48038,8.405465,5018.576767,-4.249414,1568.177639,19017.41224,4315
6/29/2020 21:00,35.467015,7543.382007,3167.31751,23751.6324,7.545929,5020.424994,0.725369,218.335448,19073.0523,4316
6/29/2020 22:00,36.087235,7090.292268,2685.411768,23022.71919,7.538258,5019.758397,7.412297,0,19576.77962,4317
6/29/2020 23:00,36.186329,6102.059163,1495.758984,20973.57307,7.535757,5022.005756,-3.905508,0,20608.39338,4318
6/29/2020 0:00,35.630255,5707.399291,882.632264,18694.63979,7.529499,5022.239859,3.946393,0,20399.51688,4319
6/30/2020 1:00,35.813444,5510.446492,846.254657,16395.96143,7.533265,5023.266322,3.4882,0,20117.47542,4320
6/30/2020 2:00,35.832097,5371.952039,794.371299,14870.12397,5.812923,5023.197471,6.126692,0,19700.25545,4321
6/30/2020 3:00,35.870385,5276.423313,774.117468,13559.95101,5.123778,5023.247384,-1.022809,0,19650.33288,4322
6/30/2020 4:00,35.901938,5275.051653,766.553042,13100.73082,5.095727,5020.527932,1.699071,0,19041.19616,4323
6/30/2020 5:00,35.915886,5321.317156,765.470099,13388.44697,5.078745,5021.079065,1.222275,0,18443.58689,4324
6/30/2020 6:00,35.915345,5514.13523,793.051324,14244.08764,5.06159,5021.449435,1.890491,0,18116.22276,4325
6/30/2020 7:00,35.908659,5832.335453,819.477272,15366.29041,5.033465,5022.026532,0.538968,1.093576,18002.39392,4326
6/30/2020 8:00,35.616503,5837.978988,957.527418,16569.31858,5.508036,5021.908599,1.229215,498.874762,17154.9662,4327
6/30/2020 9:00,35.019267,5859.602018,1090.009228,16523.31674,7.154702,5022.112665,-7.676294,2101.49605,17655.26227,4328
6/30/2020 10:00,32.068551,6174.151048,1369.156556,17527.2268,8.629712,5022.3156,-7.744526,2922.761162,18368.87756,4329
6/30/2020 11:00,27.113215,6697.638071,2113.659105,19808.16878,50.567958,5020.688238,-8.117747,3162.397667,17315.00225,4330
6/30/2020 12:00,27.446311,7875.722404,3187.743222,22919.46894,67.710127,5018.364216,0.504638,3201.86327,14638.40207,4331
6/30/2020 13:00,27.305605,9611.598251,4993.633953,24160.17822,66.981905,5014.39658,2.175362,3266.492709,12553.54337,4332
6/30/2020 14:00,26.543378,10465.5722,6251.21233,25319.96542,56.460267,5015.074241,-0.1654,3330.385025,11881.24341,4333
6/30/2020 15:00,26.654037,11154.02551,7872.872046,25188.32008,121.166269,5017.230723,8.500211,3219.73689,11942.12525,4334
6/30/2020 16:00,32.956422,11341.78544,8524.620191,24995.64045,156.073158,5016.531658,12.137501,3178.917138,12490.01581,4335
6/30/2020 17:00,35.089074,11101.3625,8652.564782,25389.9123,156.114986,5018.800451,4.29648,2806.603305,13012.12433,4336
6/30/2020 18:00,36.128565,11095.70065,7719.950392,25275.74578,122.989088,5020.755719,4.502561,2702.493279,13720.43275,4337
6/30/2020 19:00,38.416368,11085.21587,6373.651579,25158.99925,113.208082,5021.662065,4.661167,2205.708533,14481.34603,4338
6/30/2020 20:00,36.523932,9821.290404,4886.00044,24899.6947,9.023571,5020.6604,0.150328,1294.187192,16247.55214,4339
6/30/2020 21:00,38.666089,8736.887756,4190.660483,24649.38644,7.926763,5019.656598,2.680988,233.002456,17261.87534,4340
6/30/2020 22:00,38.801798,8242.082945,3846.019051,23965.42925,7.911047,5016.978791,1.36471,0,17551.63643,4341
6/30/2020 23:00,38.905551,7245.697781,2448.416317,21946.43767,7.069996,5021.472389,-1.603278,0,18809.71334,4342
6/30/2020 0:00,39.061936,6026.942699,1454.457315,20287.59743,6.847189,5025.173293,1.1658,0,19165.6894,4343
7/1/2020 1:00,29.209832,5927.850631,1335.96118,17795.89599,7.933798,5026.838495,3.395703,0,18585.94827,4344
7/1/2020 2:00,29.243889,5498.820006,1359.975991,16649.89078,28.469448,5027.536987,5.113926,0,17866.16361,4345
7/1/2020 3:00,29.299309,5423.892199,1350.565487,15910.86227,4.539229,5022.562678,4.621971,0,17079.91346,4346
7/1/2020 4:00,29.348227,5361.92811,1384.359041,15647.91681,4.535429,5019.254334,2.356168,0,16256.7669,4347
7/1/2020 5:00,29.401388,5591.936773,1397.38605,15831.77454,4.535615,5022.599743,1.297318,0,15281.82327,4348
7/1/2020 6:00,29.414228,6368.420662,1461.500503,16220.2464,4.555176,5024.198987,2.735704,0,14774.10265,4349
7/1/2020 7:00,29.379348,6862.70037,1485.117207,17257.48724,4.646738,5024.419094,2.268706,3.352486,14119.62448,4350
7/1/2020 8:00,26.663699,6479.341517,1449.230997,18949.69865,5.155389,5024.61131,2.587377,352.79929,13433.79145,4351
7/1/2020 9:00,22.602107,6044.792008,2086.080871,20443.32059,29.19008,5023.816278,-8.424459,1497.87797,12983.91797,4352
7/1/2020 10:00,24.369894,5843.152842,3150.401817,20981.56504,29.714341,5024.064687,-6.543227,2724.46219,13898.30227,4353
7/1/2020 11:00,24.549959,7304.377365,4077.840474,23468.69392,72.700657,5025.027078,5.45147,3287.43838,11915.79887,4354
7/1/2020 12:00,26.665495,9571.461109,5629.803888,25762.93551,156.072195,5027.311638,7.747539,3457.875454,8708.858747,4355
7/1/2020 13:00,28.488019,11053.00628,8381.264902,27094.9251,131.809239,5020.035393,4.914463,3404.870344,6348.951364,4356
7/1/2020 14:00,28.235195,11593.98851,11130.50518,27574.34299,129.462322,5016.835981,4.706936,3352.246405,5127.784673,4357
7/1/2020 15:00,27.753637,11624.3392,13134.45086,27631.75913,89.234997,5014.839736,10.938617,3096.318171,5263.248163,4358
7/1/2020 16:00,26.663875,11561.97634,13521.10516,26957.88583,97.203745,5018.581165,6.96744,2823.829464,6678.229995,4359
7/1/2020 17:00,25.748947,11406.45498,12865.11392,26997.38997,89.27288,5011.361054,4.376468,2041.345404,8722.989573,4360
7/1/2020 18:00,25.699744,11521.97894,12453.2766,26991.53825,89.630516,5020.13388,2.970003,1474.595748,9889.077222,4361
7/1/2020 19:00,28.205243,10586.26421,10159.63626,26500.18803,87.273357,5016.059917,0.102408,1945.111643,12013.00399,4362
7/1/2020 20:00,27.244741,9952.32643,8372.013681,25786.6014,7.542455,5018.207486,-4.589514,744.501312,14121.04041,4363
7/1/2020 21:00,25.211655,8651.569547,6264.411296,25276.45413,6.52182,5019.258117,1.840726,94.398937,16375.73751,4364
7/1/2020 22:00,28.453546,7661.126457,4949.665148,24733.31676,6.523963,5019.363688,2.473946,0,17402.57277,4365
