Day,2012Pearson daily,2012Spearman daily,2013Pearson daily,2013Spearman daily,2014Pearson daily,2014Spearman daily,2015Pearson daily,2015Spearman daily,2016Pearson daily,2016Spearman daily,2017Pearson daily,2017Spearman daily,2018Pearson daily,2018Spearman daily,2019Pearson daily,2019Spearman daily,2020Pearson daily,2020Spearman daily,2021Pearson daily,2021Spearman daily
77,0.6970557705592071,0.8891905476079199,0.5103084599741344,0.9567755706999849,0.46455801645399597,0.6204544420000951,0.8897808121892891,0.7806465084156592,0.7118573864619504,0.8633039670080873,0.47766663062151793,0.9486833996243359,0.6073026954618853,0.900403582513125,0.6217773406315934,0.9302589435323073,0.8807590023186419,0.8125300257769195,0.5761028391321468,0.9322278954119948
78,0.236320638622912,0.9271388715053228,0.8218314493435657,0.7893541009236809,0.5295350910208027,0.6079187588743288,0.8885028561681736,0.8644765335117915,0.5221939725649498,0.7221732087732494,0.8119739381472648,0.9538277943004827,0.8148804087121934,0.8866189544984644,0.578370861645646,0.6252920612428882,0.4183891165006993,0.8287959210153089,0.3418085832930883,0.7572155597954389
79,0.4833255943184736,0.4775338727681352,0.4932758336894074,0.855710572434064,0.8164349316752975,0.88859103545279,0.765308538525868,0.8782236645845953,0.18063739395915368,0.505682981358834,0.8526371846596745,0.9846768902886837,0.43469804864570033,0.977715839485859,0.6230464214142688,0.8448193673077705,0.6694512110280201,0.8627652804480125,0.525395350848691,0.8705542098124875
80,0.5383952134006971,0.6612824694955922,0.7483087615591274,0.8670289098033481,0.7725478692557843,0.8803187470117395,0.6660537521061497,0.8044374215670175,0.3443523119833886,0.8099670474259462,0.8304331221845703,0.9742004220711115,0.5965621497813863,0.9061227889360939,0.48548452816123994,0.6357598963133354,0.7058658197398306,0.7385224461771119,0.621648732718139,0.8535471468880367
81,0.7599086186057367,0.8587658174479694,0.8339645860811671,0.8940239102298254,0.8666978447383377,0.9543852455237734,0.761845783269016,0.8690902725926559,0.8656049086022206,0.7786016950429068,0.9026741135353629,0.9769471017047078,0.8963783946469224,0.9587726858334429,0.5916520454810453,0.8966792443521177,0.5333991441127901,0.594665108186926,0.6937717360947162,0.595907643122034
82,0.7804694372347645,0.9550851307521805,0.5590381006293011,0.6350473341858912,0.687458151367933,0.8057936948474758,0.513553063602684,0.7607091032461559,0.8777706326885343,0.9711368987312652,0.8695670788293408,0.9313297528022187,0.8671500500212671,0.9009597410367146,0.8275100938693616,0.8030063801643709,0.8951076939058105,0.9524575346271167,0.7441526448550527,0.9768413172680719
83,0.5665481543366144,0.9557429153998199,0.7273270125494176,0.9001212290968621,0.49426737139384763,0.8395749239177333,0.5773011217188339,0.9645974317960252,0.5582913643156411,0.8433049623076939,0.6530249280269093,0.8705087500615006,0.7267236658221577,0.9623703738408573,0.862114464453267,0.9823267202976157,0.5575275945086318,0.9194578101985683,0.7038206855645085,0.9579102114729476
84,0.9120662785641889,0.960255736317778,0.6313785118237638,0.8540576959385129,0.6628033268339735,0.8358266613331288,0.4776217528956307,0.9332632352795229,0.47768986868920693,0.667239806530492,0.5568253269103285,0.9514647128968077,0.5289933499889529,0.9389135069441846,0.6586062897620909,0.9703149283914703,0.553460947424111,0.9550567832279748,0.31000420828257136,0.8788608360814398
85,0.8437475671139719,0.9766771292821569,0.6472422681540126,0.8453114533282718,0.5551223519000096,0.7785901297822009,0.8761201036220551,0.9243525843405538,0.903300198959128,0.9745400501524413,0.768669090507152,0.9300716800424114,0.7058422808445435,0.93514851101921,0.5701694549376357,0.7098891318359197,0.5927216583435062,0.9796740590815953,0.6964631628877531,0.8881086332070944
86,0.7701630834751673,0.9627550627435058,0.743788159957678,0.8395068562723496,0.7185174235167854,0.8309939158421293,0.6486877695893561,0.830280902770994,0.6437672559960931,0.9468803241537155,0.7242113457456794,0.9784294834036736,0.6597335043150896,0.8641063392211455,0.6167663220939115,0.706136658275162,0.498760282802949,0.9624117006745867,0.4978404153337298,0.8649521379305712
87,0.6854697269517693,0.9681195230574141,0.8107659576632107,0.6533207308173298,0.3836444026294301,0.8688169688479445,0.7724091278603866,0.9736418916084147,0.42214880270547367,0.6964514910012036,0.6931040429043576,0.9187240457899359,0.8733919590803839,0.8526877122040399,0.7413292341906044,0.8995991690508977,0.6418630479057787,0.9339554014613326,0.40897444008121814,0.753972139140873
88,0.8299297745912335,0.9825257116836874,0.646969253890834,0.80040339776368,0.8781570288777885,0.9365752706619722,0.73965912107616,0.9596432191645049,0.9413241318144887,0.7011379173218077,0.4928798414245725,0.7677564170529704,0.4782558462272203,0.9245124157786788,0.5057557463068114,0.912824190501874,0.43189192874036236,0.8471273431503284,0.5643304570347039,0.5975828295981721
89,0.8189417336272861,0.9765397205522696,0.8308781516460112,0.9413861423276049,0.526270549777718,0.5658430581585199,0.5594983905347611,0.9642259723048436,0.8501360661106399,0.8511582971264402,0.6764828062036035,0.9684583132095974,0.5253303041002128,0.8729536384710865,0.7869112984552287,0.7792918515281462,0.7576283444609784,0.7885984054883028,0.8156145465818302,0.8810770860925693
90,0.66444222283383,0.9791778287572734,0.9236799312017786,0.9022955239026352,0.6744918595329645,0.9665571946281146,0.6483697910322446,0.9795963190619698,0.6617418044723199,0.975951006836738,0.8212971137658402,0.9522645059820318,0.8509766130001498,0.9397586137821924,0.7664111025242957,0.8029775522332046,0.6527958717104143,0.9320083726691802,0.7596973198670357,0.7991428528833393
91,0.7972626043926369,0.9773547546030692,0.4831495019891697,0.9622967911922979,0.8302605457770049,0.9438722809164676,0.6293162271503463,0.8877399486810218,0.4981626160319804,0.6856278210620831,0.597093289472421,0.955219941886257,0.8090006124701946,0.9140620058769886,0.5248244025737321,0.8852926890698336,0.7879573966959164,0.7886391942175626,0.7381867595513407,0.6889737589724506
92,0.6349854817485396,0.9842374985482601,0.822815701496961,0.8737198436886874,0.37463496078004876,0.9496540114543173,0.5275274838376057,0.9386852087798504,0.6691153913955601,0.8343809216235999,0.822856050070242,0.955485329991509,0.3482367698359642,0.7763029510447634,0.6161580296598199,0.8964977894086824,0.7629766436333382,0.8537316137847614,0.20951031582076507,0.6499698718864958
93,0.5516014764644783,0.9111026070166286,0.7205636054042077,0.8022876989206956,0.5482498250060523,0.8876143550688668,0.6485758713837506,0.7560151429612882,0.5858553696980906,0.864724524204756,0.6270564416004654,0.9808157347313488,0.7780984925961291,0.5916840781271528,0.7655428708334717,0.7211418462171334,0.6259319888711252,0.7835722314157542,0.5261713303322424,0.8346168154564166
94,0.5242227411456093,0.94495229168871,0.6649394385241345,0.6902152729931417,0.614406476690061,0.8820088118173023,0.8417689516130532,0.841881436116831,0.6389136016192701,0.9610018859792698,0.6528059260803505,0.8784575677670351,0.8229278456532934,0.8484245489682656,0.21996722263476115,0.9033017390632408,0.37858830560528595,0.8771540279042458,0.4030313650236885,0.6652429523618117
95,0.637056137054613,0.9794460993093711,0.7200227091521534,0.8264592844997612,0.6006442431792511,0.7427722172599219,0.4101721506872922,0.7530384714629268,0.8381430407956667,0.9455723192051391,0.768835532087081,0.9326954609985314,0.8988527443629986,0.8972597954494556,0.5727402300227203,0.9365677365806009,0.7248824759527489,0.41523839652107847,0.6009114671459171,0.7483720657843638
96,0.7449005884067057,0.9612243498767632,0.5323315280826002,0.878442241040624,0.8814806214395867,0.7662991952982883,0.7033420440444027,0.9668911637058945,0.6863975456102968,0.9807889572490498,0.7876842566747069,0.9321803194460397,0.6718085856099477,0.9629449070699035,0.3856434107480955,0.872420769007775,0.7943710116243333,0.8762987214991448,0.9177200870106978,0.9385407575442339
97,0.5977313728635341,0.9722628008847549,0.7969309105938426,0.914261790095769,0.6159495134788552,0.8377990815621892,0.49618286733134476,0.9759147404399249,0.7536370027791368,0.9592036315465932,0.84471264594253,0.8807608960559442,0.751574522562241,0.6871699454479424,0.6416701467708523,0.9342105169759108,0.5636227754207641,0.9294703556510412,0.6697566351746338,0.9539483928223513
98,0.7879647724307479,0.956631171158432,0.7831716771907179,0.8899975573977229,0.7362460198343712,0.7265797625165324,0.6022750321098893,0.8924820401917102,0.9094296601781022,0.9419319436631992,0.8299098981451505,0.941769430178405,-0.06783698431356933,-0.07584759806801164,0.2831600215445766,0.937218330145036,0.5267876985004994,0.9507425089722427,0.49342696194608004,0.9512764842466807
99,0.6099533226545012,0.9427961914907576,0.670450872364946,0.9800497593207448,0.7595528878454644,0.844753193975908,0.7231595825383199,0.9582726241725625,0.6782234638167318,0.9229704173623279,0.7968356684546645,0.9703312071107706,0.44112788842223916,0.8172411328594359,0.6771090731445417,0.9067032639053989,0.7930009817226391,0.9745776071136328,0.7084324008997983,0.9106569118584747
100,0.8127965211845958,0.9903920771738031,0.8538494251250046,0.845362025726286,0.7157770741235003,0.9216199446955182,0.7075884474889751,0.8382829928777753,0.8376039698324257,0.8998366461824083,0.4531620315560607,0.908717770246723,0.7011644118734999,0.690929398788877,0.7379367491665021,0.962166347783224,0.6480989426482837,0.9137531074182416,0.5043654788376937,0.9480649322711548
101,0.6478823857626343,0.9611757468144441,0.5400580636408268,0.8068942558359303,0.7225050473230618,0.9534233533375425,0.5644158012055558,0.8871391277148879,0.6931843758908568,0.9658379789468495,0.7077044160627557,0.794091916276344,0.7138036840633971,0.8787571401903614,0.5771991933823086,0.9245440166005195,0.9155846999922557,0.9424876464873516,0.8315270368395087,0.97491697714997
102,0.7599390856812351,0.9693654646440979,0.6901780132411324,0.7845331661078081,0.8396481218695521,0.9018678227566234,0.5827607650587014,0.9238305016841893,0.5209049808318876,0.8340527407990734,0.520765351686013,0.8415059906134869,0.9105669059634498,0.9361252034187366,0.5432453477321139,0.7229218300401183,0.28488528715240613,0.6450139663553054,0.6916680405199777,0.9421853142482138
103,0.7546560762410328,0.9658266330106583,0.4488474632519265,0.9092063228203437,0.73688456494081,0.9413945503586915,0.7092196757608895,0.8464597548752859,0.5061410016509809,0.7832772183383768,0.5254656126143564,0.8884944410385257,0.6774618553227911,0.9266399399452616,0.6966940529864675,0.5648710855428665,0.7775180410516153,0.8736372731735254,0.44054829996709133,0.9734227894872924
104,0.7044096443709268,0.9382395552609551,0.7694824594108259,0.9577653144163705,0.6416075604477407,0.7665662078930526,0.5621475891995507,0.9176748191262932,0.8738545425189196,0.9639119982743419,0.7815502493100027,0.9577302447352487,0.617870047782896,0.8952300167725535,0.6963765743819192,0.9403567650668583,0.6870642530238189,0.7613001254186362,0.7675960398657762,0.9288898419897522
105,0.6099571779168378,0.8670106466011827,0.6388458531529753,0.9474252720502186,0.655421494835955,0.7561159320957014,0.7787450948922217,0.9502538065527059,0.8469793442314593,0.9677636753333906,0.7030532257524044,0.9594052048091324,0.6083844679339288,0.6584319428457386,0.724304235233445,0.8163117486489735,0.4937834868689094,0.9157473956277836,0.7635649731800636,0.8002001785196456
106,0.6745398748115088,0.9573483849139269,0.4823604905890223,0.9463789869473144,0.8266251472376478,0.8993163795171328,0.8358932777286787,0.9181149054018832,0.852363482192402,0.7419130515210858,0.6353284411365443,0.959276117622949,0.6236427182567071,0.7838691183484795,0.6856029053635683,0.9334647115197812,0.8740272695422471,0.8650158778651029,0.3151030938670718,0.39218620220964984
107,0.3266084949546392,0.9776632706560313,0.7271396453060752,0.8904049611878583,0.40768077725425994,0.6979681026583291,0.653795419892363,0.8527051601455383,0.7294895663208972,0.9432824684561518,0.2948629874704215,0.8348793339729216,0.8546796485442887,0.9553816358406273,0.8871978741838167,0.904983790912481,0.6444509163679938,0.9676588339813085,0.4614307570917519,0.9292781038384553
108,0.6763690356653418,0.9587346948562196,0.7046513753095272,0.6831640653504565,0.4731752125567067,0.931895456899286,0.7341383757713436,0.7797101750269743,0.854816996230115,0.8916141918580135,0.8414110401817759,0.9484348956875981,0.6464560796815914,0.917912682033695,0.86021332704231,0.6457189531972745,0.6192129715499843,0.8094618073087464,0.6800629689946701,0.4371353456163534
109,0.8981416328510423,0.9760277499868019,0.4770021575125923,0.37825548023838257,0.786834131481768,0.8270749394974433,0.530670994196091,0.9612689431212761,0.7673678039984261,0.7974700497318691,0.6502344699724705,0.9235143425795265,0.6533811007602656,0.7315011175167169,0.49243623413378124,0.8790769283875727,0.5511840522979499,0.9698896314486675,0.5073593310874246,0.8868021582370811
110,0.8155104981002288,0.9137361872421255,0.5024129786918939,0.5296561165174393,0.8230182921177647,0.8555552217463169,0.4509516750528222,0.793642997740056,0.8902518742764657,0.9222916603405388,0.7784977768774923,0.9755811854793467,0.64427690311533,0.7044378445252232,0.6663313360009685,0.8319736338335425,0.8001561497132603,0.9473285923527006,0.42688735300990277,0.8941137921836426
111,0.8577540402374524,0.9517058166012524,0.7600890951905105,0.8738847976964396,0.6163525505447061,0.9554802178678112,0.5930016748303079,0.9388483889420508,0.6870007980249191,0.8576012534128213,0.731060672959488,0.9256817675275328,0.6305842912040444,0.80117809335455,0.8360334946034793,0.9802459210349675,0.6532592786435012,0.910314995139133,0.7283195810704439,0.8380205716224062
112,0.7297707438850924,0.985598916912488,0.4422514955288805,0.9114033272677636,0.6527758600712397,0.945469716318172,0.6299144091974707,0.9599055749686018,0.6148716814443133,0.981594505628372,0.8259259606234761,0.8808880001739757,0.9344034606695256,0.9487023480350357,0.6535329070877621,0.9731367589208266,0.5037273565533812,0.9129548646272118,0.32150307182842874,0.7583307304609095
113,0.7883133126442161,0.9399449182447163,0.7242265281147031,0.93431375882702,0.7713223651566117,0.9607893454733024,0.4238548622063386,0.9514126135574665,0.7420168279014161,0.9446136495427949,0.47159783369721403,0.929158663771731,0.6039221526292116,0.9198943998520339,0.7590159238823693,0.9062537189966694,0.7265663059426168,0.9676826460163233,0.7572945324708751,0.6546374349325804
114,0.605102006173346,0.9775162856893939,0.8299729267308942,0.68817202071373,0.4553609022056768,0.9176118429122815,0.8112711934893964,0.9304703091815546,0.8555640791346029,0.9392214476657801,0.8434077114492369,0.9369757051953752,0.8317495209195263,0.9707851602987916,0.8949389282260216,0.8031469586833626,0.7661784856786398,0.9435821944798675,0.5808714983429097,0.9594852651733485
115,0.701206612354544,0.9809299117763539,0.5686489753534917,0.7157290033260334,0.8697990206762304,0.9052462092894354,0.5201780942580634,0.9420770469845617,0.6883439543302527,0.9882190292303767,0.7772186051357741,0.9265850693679086,0.938019356840433,0.9640472237367156,0.4876625018942116,0.871585023755857,0.6188851168124383,0.9528853856241019,0.805674306642477,0.925328402182694
116,0.8310368237220143,0.9886557146166917,0.8817849649624834,0.8864164204315693,0.9000115163317853,0.9767372840481157,0.7409028904280787,0.9634081197840783,0.735556455054188,0.9663943710246601,0.43461719748210886,0.8932258936809777,0.7636536170542152,0.9116039322328904,0.4836682473652749,0.9336377254616285,0.5532142906228343,0.8679527437487283,0.8266407657828374,0.9655476030314201
117,0.38234329750057616,0.9695851649101667,0.8357089277977374,0.8803516777808298,0.6116401805599352,0.9387752604269629,0.7973896668575414,0.8777428548200421,0.6979648800066623,0.9604972376243354,0.5497004730808458,0.8802477738481173,0.792942670785716,0.9766580786219207,0.7106592668195584,0.9579940600007473,0.7358388448210096,0.956898479181528,0.8221496141558384,0.3074774596931043
118,0.6191874722073338,0.9626233825644609,0.8164080504013568,0.9454412728619078,0.6740757861094719,0.9527600512167856,0.8516086444285155,0.7800368423414593,0.6528665754808073,0.9103809175800934,0.7656305697566268,0.9565852412875941,0.9065616135262451,0.9295206303435364,0.6744098647979437,0.8292177652223437,0.6242634191888744,0.9026252847233123,0.4739534711114948,0.9302448374484386
119,0.8197377476455325,0.9798958915919836,0.6235682300514175,0.9231620466294173,0.8088590191832667,0.8996849932792675,0.8504092072184097,0.8462547164638275,0.6683459736010975,0.9738765224886845,0.9284692184716028,0.9560871215215416,0.7303029404917994,0.9512831180165104,0.7421433931092937,0.9490682947076693,0.8236734977691917,0.9190533595427677,0.41130056591076625,0.9590497195555248
120,0.5826559789630856,0.9702620126306052,0.7175834910022814,0.9783682447963193,0.6068003435878424,0.8803964742742413,0.569694862148832,0.9614273904880454,0.36770269409709744,0.9408366902996147,0.7412141506109804,0.9142718896323315,0.7882136127150212,0.9725022508894552,0.5417105683511206,0.7375761663759114,0.5135243507653424,0.8992052242426987,0.8517657330356245,0.8928678303163046
121,0.6467749900551362,0.9484494507924681,0.6677322674398911,0.9433705103056996,0.6498323372767167,0.8576564685795574,0.7159827186563218,0.983800739042153,0.7211093441681649,0.920936607518408,0.4937672455420188,0.9642013329830632,0.8453359955532136,0.925737206444821,0.285035161513579,0.9268042076773149,0.8562430439008016,0.9204886811528836,0.7970917111988115,0.8650039416488485
122,0.9457789703940337,0.9731108117005218,0.8733187332035567,0.6711048802827636,0.650987583618554,0.9495551118666343,0.49182610485268113,0.964937851064907,0.9402858265672527,0.9557712905365329,0.6397489325919636,0.933369243890409,0.7132335206071464,0.898107858836619,0.5939217244182539,0.9488832180443612,0.6971505528495028,0.927667318709241,0.7357661191155824,0.9385123288387696
123,0.9329725810397708,0.9687353134464726,0.9205273502094257,0.7282742162373887,0.6585328079370578,0.9524106358185661,0.8187991033631827,0.9552370497900299,0.8629211101675622,0.9009213946825004,0.7841518595908967,0.7874676436465176,0.415025526008828,0.8723896210703825,0.7975829534170422,0.796003137447446,0.5828509106286401,0.9751979288964033,0.8197024937679044,0.9843046301861511
124,0.9463595633823276,0.9831699270070609,0.7471769872800371,0.794343813027948,0.6482368374391811,0.9757606267277481,0.5344798473557477,0.9366467831234093,0.9213972515159089,0.9387270616536844,0.6523366351777318,0.9390159726994685,0.8555813339639154,0.9381705891663354,0.6591736659828157,0.9741679478982749,0.7517246383415058,0.9354930350260949,0.8163631314331469,0.9195601120030239
125,0.855798132492292,0.9847255461398584,0.920983273505562,0.87758186025308,0.6488874790892356,0.9855827873914016,0.828335625811701,0.9615861237724392,0.7356280621319854,0.9762144651490974,0.6615112484688734,0.9599405914688838,0.6790417893308127,0.9372458826410511,0.9369764628058955,0.9565662926433749,0.7729955746531356,0.9271722998642282,0.7143201220378548,0.8978028872898489
126,0.6856227718318073,0.9359001609043256,0.8254707366574263,0.9423988575459015,0.8770028041342725,0.9781011543919234,0.8404611654300801,0.9681420691019513,0.7034124964240225,0.9693453342948181,0.6771765819267006,0.937222582322964,0.6818946335501179,0.9689932771395958,0.7617022063535468,0.8839912471402125,0.9233527308143084,0.924325867712001,0.6793784218099309,0.9581042938928107
127,0.4433989698316064,0.9888626054150985,0.8887316315138971,0.9512908978078557,0.6962214630164549,0.9575385927302296,0.4541299948973383,0.9299857002653884,0.7576524109109537,0.97281659795742,0.8017747745579851,0.9519726404921539,0.6149583016131981,0.9686046006395399,0.8391510813337583,0.8929183370504032,0.6429427995694448,0.8523459022106437,0.7092346000480625,0.8028400998200652
128,0.7470085255531683,0.8598573913675391,0.8895429098389694,0.9804721364475751,0.7416798282868229,0.8274866069695503,0.7526012226242429,0.9694529586173136,0.8045048662230998,0.9079365293999158,0.7850847907956675,0.9605629684237279,0.842927533671163,0.9803394061392199,0.8302052018030177,0.9353055775312774,0.6175169203327159,0.8626871225699984,0.824766109508868,0.9277634576966659
129,0.6778559409346765,0.9770959649830854,0.7007597416969542,0.7328666295930039,0.28907193033017686,0.9051456188918573,0.6006872690720707,0.9651158901380738,0.8285849254215008,0.8581303875099056,0.8204381723118799,0.9071735049680089,0.7644912307792999,0.9729154792097553,0.7498382311799312,0.9108007923306906,0.8725354675386205,0.9485923150310568,0.5178995352270593,0.9259709623285933
130,0.7573028538531367,0.9092959753806966,0.3370213280878339,0.8114158774666699,0.7105732855744189,0.9790021750924351,0.8392363406076048,0.95774241390938,0.8225456245173678,0.9816404073250239,0.6432369123113861,0.8847979966207069,0.8420042660744828,0.9886588727413285,0.7953690050006458,0.8928140787080283,0.7413479944777417,0.9521914704764934,0.7662079571476265,0.9057669356160829
131,0.7391088050996759,0.9580683327210395,0.7056318275981102,0.816858786461802,0.8903166707054454,0.9820513463771087,0.7743061995728999,0.9485779500962602,0.7750568968638706,0.965682482234786,0.85147778700486,0.9441318885961265,0.7473794972475623,0.9810043022856222,0.6207650131926353,0.8195190395449476,0.5623509456375102,0.9335252496263634,0.7905846598598145,0.7226109485010065
132,0.8230583850120754,0.979431209490999,0.8172491398873271,0.9278500579993461,0.42864697725194306,0.947557626087183,0.8156541972168634,0.8904942158048941,0.890769565894284,0.944418970143189,0.8035768584250442,0.9334207996970676,0.7922334335113593,0.9810372950378808,0.602598648294501,0.9303728269647017,0.7637514749513177,0.8639023921890605,0.7609929391194834,0.9231326627541017
133,0.8614505396807377,0.9587131107823021,0.6164910032993802,0.9853462616515338,0.611163557477236,0.7200857940027964,0.6502112856484665,0.7617217557837033,0.7439549896222986,0.9722648430224986,0.7623871512054409,0.9879901050491218,0.8084347426192016,0.9756112366484613,0.8084779183019957,0.977885564207063,0.6162781422824011,0.9442933792651302,0.8088937761546446,0.8471696494506985
134,0.8832494665692059,0.9921508246097305,0.7902258156119775,0.9805275240611102,0.6304834358620618,0.5510691691448716,0.6107789542301496,0.9744320292383547,0.8424561810239035,0.9181021418069155,0.761897456029855,0.9612352023187954,0.7573027507343812,0.9849286040595937,0.6367341512927349,0.9742942512504863,0.2851658937504615,0.9224174768705172,0.5451417586226892,0.9074977413632779
135,0.78383450294881,0.9608165958094856,0.8948880193083981,0.9205689556775108,0.6799330786581056,0.8942279628411715,0.7481850938581467,0.8974779836678395,0.9236531924507146,0.9395183921058399,0.7648270498276719,0.9639407495724613,0.7044493228643182,0.97757570533235,0.6903309913714412,0.9755918287049856,0.548067962826758,0.9400676743411518,0.7808945023612275,0.9196390286063317
136,0.4507092426969942,0.9789962753630277,0.7699615245210459,0.9775242341094941,0.6669796408339059,0.950606046473783,0.7895509872566303,0.9045770842322792,0.577947066930018,0.9679651448988907,0.7627242543314163,0.9220664599310026,0.5837535671887023,0.9677323767758395,0.7264697818693329,0.9797217097137557,0.49247619773877516,0.7752899758854863,0.7123533465097419,0.8893476625006751
137,0.8742621867776272,0.9845175552729458,0.6905281582564785,0.9613405189435941,0.81523396712659,0.977708623976823,0.5092721625585167,0.8692027917887593,0.6977696354177326,0.9787475154947813,0.6628108980479179,0.9562244958509107,0.7270287516386202,0.9764636712686181,0.7789474119844617,0.9525215221327296,0.6539123938875835,0.9141378039409049,0.5332061198677059,0.9431680744300248
138,0.7399930341049554,0.9597694248994311,0.8757053794003571,0.9890924000030064,0.8983486579781618,0.9456505137830459,0.591244425050801,0.9631312169350915,0.5775008960137431,0.9286072594339297,0.6110339539127891,0.9663348323779875,0.7556064480006186,0.9778914835259993,0.7734845992095667,0.8914562777675616,0.6137497362592286,0.9837807247715301,0.6738313707123897,0.8353781126332275
139,0.7448196796214075,0.9768413172680719,0.9252876448188747,0.9853974607936048,0.8456395320594923,0.9422443138872192,0.8382748791935711,0.9610238202513239,0.7688280078303873,0.8535507191491806,0.6235623076486475,0.9397935377560116,0.7413479863329495,0.9712441350793084,0.5210484372953994,0.9570393147669679,0.8517533161312201,0.9732911090612827,0.38341502834274943,0.6616229080643797
140,0.9116231118274544,0.9792241623388224,0.6563255625194957,0.9764201868381411,0.8722640180334252,0.970762619415768,0.6619834947422059,0.9751695162710603,0.4144428661836479,0.9730678035624181,0.646562136919915,0.9371578845969614,0.9095011020712003,0.9649042619696337,0.7100665912326583,0.8599907319279314,0.6921881498596787,0.9713994959262278,0.8380314467894643,0.9151876042427887
141,0.935744756094704,0.9919483565714318,0.8434288525683241,0.9741757923598972,0.8667626005050129,0.9630904155821911,0.8957924024098938,0.9434361244389089,0.60153038678909,0.973635928040357,0.7819075189641254,0.909108533314633,0.6126652945632353,0.9422801813186439,0.8999326508177437,0.9240313999146134,0.8866805557466838,0.9645107929111886,0.6972728611394049,0.783547600872468
142,0.9555461854539701,0.9584820577553775,0.49335906824249176,0.9448146686135577,0.7009719747566716,0.9585573224432928,0.8096556542235456,0.9667272552401446,0.6160189992812473,0.9515484911961555,0.8227864530059601,0.9308998998559049,0.8735361468161318,0.9849782830564704,0.6322920089663512,0.9766771292821569,0.7071637624880246,0.9408992554998091,0.8477694192327814,0.8541361236082958
143,0.7312687343649321,0.9658973788549554,0.8265802397048412,0.9893093776078987,0.6784157318912825,0.8886306805084438,0.8327284623417676,0.8596165001673096,0.829182670652115,0.9441353178687921,0.8583711443375004,0.8892704223080877,0.7461292768085834,0.9723673679583084,0.8866053166639161,0.9364141542292429,0.6263320179727285,0.9083910793213925,0.7186047776298645,0.7785006485798677
144,0.9092923131219365,0.9805803616837533,0.6953107673935797,0.8808333258468886,0.7946601812027827,0.9679521456288509,0.7315789601171001,0.8897385399844214,0.9145607609963775,0.9603613659858439,0.6546136349676832,0.9539840721154322,0.8979142716168227,0.974274055753594,0.6602169535511313,0.9314622078789808,0.49602337989607725,0.7418056560953561,0.7264343264050905,0.8975602581347466
145,0.8391105137587673,0.947614544049913,0.7609696633882437,0.8971619635122224,0.5854722223364246,0.9562172986437049,0.7611092319664124,0.9781230138785351,0.5440122864765303,0.9849614442180324,0.7985047030265348,0.938479970460728,0.6741090258199132,0.991942659668309,0.7964095534944109,0.9441163253831567,0.27821195997285997,0.7214317487579419,0.395291283672684,0.9141120087018539
146,0.789141642247112,0.9627658868126416,0.8210391402175952,0.9597457757604714,0.8337492332060071,0.9455816774677821,0.684057811386664,0.9502288307392305,0.9325453873809814,0.9630634676748875,0.7344518529569406,0.9904024561619508,0.8329473551758741,0.9651582591129422,0.47911015439771987,0.9192595043253908,0.8551138033428454,0.9609492250525923,0.7757614969532897,0.900501807851804
147,0.7487659164914835,0.9595430627260187,0.8850468500306772,0.9360724110968348,0.6761647520033139,0.9473288302865378,0.7316172794007024,0.9785768839851776,0.8206612845022756,0.9398355431686592,0.7314713999200588,0.9725085953499689,0.7410282829163681,0.9814733116134533,0.6990081132754458,0.9239839162810997,0.6269309222825055,0.9716145393861413,0.5738977237707708,0.9600450384027202
148,0.8856825073816049,0.9842483944032321,0.8526421082419486,0.9703261254322176,0.7253371587222008,0.9540554263729042,0.8478260479566462,0.9833677690934319,0.7448683364624665,0.9538560627677338,0.5939979125357305,0.9326000702043712,0.8725989023142194,0.978495911461535,0.7784700355955071,0.9619744395656931,0.7245327819385781,0.9193579886657097,0.8251259317659536,0.9193739884366066
149,0.9089729216876443,0.9690774822844704,0.8819409490011438,0.9714436886762267,0.6567824230890225,0.9734328866992322,0.26007428975050445,0.9311761770579597,0.6062917411288781,0.9635643649188427,0.8484682958840345,0.9300932002505131,0.7869163356952514,0.9681077207770026,0.8954023065882112,0.9749330629798674,0.7057443221189694,0.9605497753438299,0.7009079133827468,0.9109787364930243
150,0.6131911545028537,0.9451507234880002,0.6939016100329027,0.9860136860280302,0.8239567821215956,0.982137407119229,0.43935926680501947,0.9736312281493511,0.8649494330411417,0.9416426818300896,0.6626331939278286,0.9633119450856433,0.821662298357909,0.9724058335080059,0.7560468356715739,0.8952050419453258,0.9187416430991782,0.9782984593556056,0.5141555371700227,0.45640225448918775
151,0.6644428120172376,0.9444839952099532,0.7366611548814267,0.977048760129166,0.8986385112307697,0.9245382876487049,0.739549034433144,0.9579216429133938,0.2836868932718413,0.9125467136693195,0.8531898676623328,0.9842425645339016,0.8160065266296592,0.9928188685122581,0.7029230465506695,0.962862893395818,0.8205886494097585,0.9279894817095735,0.6716057617996714,0.9163669201860359
152,0.8658410991691265,0.9656724646686383,0.823833497877801,0.9573913434036635,0.9356660896642665,0.9556867258801957,0.6552826116745303,0.9917163376939484,0.7922034617237013,0.9659744705914659,0.9251678546752133,0.9822592872829662,0.8590127946737479,0.9768413172680719,0.5518580713620956,0.967647192947084,0.8571859284864318,0.9775919330035383,0.41834170757039985,0.8891145807100368
