Unnamed,NG,Time_Index,coal,None,uranium
595,1.947,595,1.808855292,0,0.705536
596,1.947,596,1.808855292,0,0.705536
597,1.947,597,1.808855292,0,0.705536
598,1.947,598,1.808855292,0,0.705536
599,1.947,599,1.808855292,0,0.705536
600,1.947,600,1.808855292,0,0.705536
601,1.947,601,1.808855292,0,0.705536
602,1.947,602,1.808855292,0,0.705536
603,1.947,603,1.808855292,0,0.705536
604,1.947,604,1.808855292,0,0.705536
605,1.947,605,1.808855292,0,0.705536
606,1.947,606,1.808855292,0,0.705536
607,1.947,607,1.808855292,0,0.705536
608,1.947,608,1.808855292,0,0.705536
609,1.947,609,1.808855292,0,0.705536
610,1.947,610,1.808855292,0,0.705536
611,1.947,611,1.808855292,0,0.705536
612,1.947,612,1.808855292,0,0.705536
613,1.947,613,1.808855292,0,0.705536
614,1.947,614,1.808855292,0,0.705536
615,1.947,615,1.808855292,0,0.705536
616,1.947,616,1.808855292,0,0.705536
617,1.947,617,1.808855292,0,0.705536
618,1.947,618,1.808855292,0,0.705536
619,1.947,619,1.808855292,0,0.705536
620,1.947,620,1.808855292,0,0.705536
621,1.947,621,1.808855292,0,0.705536
622,1.947,622,1.808855292,0,0.705536
623,1.947,623,1.808855292,0,0.705536
624,1.947,624,1.808855292,0,0.705536
625,1.909,625,1.812455004,0,0.705536
626,1.909,626,1.812455004,0,0.705536
627,1.909,627,1.812455004,0,0.705536
628,1.909,628,1.812455004,0,0.705536
629,1.909,629,1.812455004,0,0.705536
630,1.909,630,1.812455004,0,0.705536
631,1.909,631,1.812455004,0,0.705536
632,1.909,632,1.812455004,0,0.705536
633,1.909,633,1.812455004,0,0.705536
634,1.909,634,1.812455004,0,0.705536
635,1.909,635,1.812455004,0,0.705536
636,1.909,636,1.812455004,0,0.705536
637,1.909,637,1.812455004,0,0.705536
638,1.909,638,1.812455004,0,0.705536
639,1.909,639,1.812455004,0,0.705536
640,1.909,640,1.812455004,0,0.705536
641,1.909,641,1.812455004,0,0.705536
642,1.909,642,1.812455004,0,0.705536
643,1.909,643,1.812455004,0,0.705536
644,1.909,644,1.812455004,0,0.705536
645,1.909,645,1.812455004,0,0.705536
646,1.909,646,1.812455004,0,0.705536
647,1.909,647,1.812455004,0,0.705536
648,1.909,648,1.812455004,0,0.705536
649,2.03,649,1.812455004,0,0.705536
650,2.03,650,1.812455004,0,0.705536
651,2.03,651,1.812455004,0,0.705536
652,2.03,652,1.812455004,0,0.705536
653,2.03,653,1.812455004,0,0.705536
654,2.03,654,1.812455004,0,0.705536
655,2.03,655,1.812455004,0,0.705536
656,2.03,656,1.812455004,0,0.705536
657,2.03,657,1.812455004,0,0.705536
658,2.03,658,1.812455004,0,0.705536
659,2.03,659,1.812455004,0,0.705536
660,2.03,660,1.812455004,0,0.705536
661,2.03,661,1.812455004,0,0.705536
