Day,2012Pearson daily,2013Pearson daily,2014Pearson daily,2015Pearson daily,2016Pearson daily,2017Pearson daily,2018Pearson daily,2019Pearson daily,2020Pearson daily,2021Pearson daily
277,,0.6841327268691195,,,,,,,,
277,,,0.8065078516437822,,,,,,,
277,,,,0.9281089273272386,,,,,,
277,,,,,0.722630050183314,,,,,
277,,,,,,0.5797830787575575,,,,
277,,,,,,,0.8160894429171097,,,
277,,,,,,,,0.8744731780214292,,
277,,,,,,,,,0.8110624997054728,
277,,,,,,,,,,0.8260716605721365
278,0.7645136855891517,,,,,,,,,
278,,0.8337058043809829,,,,,,,,
278,,,0.8545871840297622,,,,,,,
278,,,,0.7723958299403422,,,,,,
278,,,,,0.7411822407911519,,,,,
278,,,,,,0.7396446350839121,,,,
278,,,,,,,0.7861870564485275,,,
278,,,,,,,,0.7212604924562581,,
278,,,,,,,,,0.7299311803980766,
278,,,,,,,,,,0.7014317497051209
279,0.7755794806727729,,,,,,,,,
279,,0.8523483125771163,,,,,,,,
279,,,0.6527975428081783,,,,,,,
279,,,,0.8200485616991975,,,,,,
279,,,,,0.9130421054743132,,,,,
279,,,,,,0.7826066478551181,,,,
279,,,,,,,0.7493218497427863,,,
279,,,,,,,,0.798890533848367,,
279,,,,,,,,,0.7704699059849899,
279,,,,,,,,,,0.8507861348083847
280,0.9297138123588187,,,,,,,,,
280,,0.7452535811863209,,,,,,,,
280,,,0.8007836261346999,,,,,,,
280,,,,0.7716920524130805,,,,,,
280,,,,,0.7970825045922363,,,,,
280,,,,,,0.6832758590008636,,,,
280,,,,,,,0.6873983269334945,,,
280,,,,,,,,0.680551421583071,,
280,,,,,,,,,0.8288873209998128,
280,,,,,,,,,,0.7073110999632501
281,0.8209588475928744,,,,,,,,,
281,,0.7988764792976416,,,,,,,,
281,,,0.8874384583785466,,,,,,,
281,,,,0.8564422060695652,,,,,,
281,,,,,0.6448039419124065,,,,,
281,,,,,,0.8647260786388329,,,,
281,,,,,,,0.7750207373904807,,,
281,,,,,,,,0.9608233616789255,,
281,,,,,,,,,0.7731363808719048,
281,,,,,,,,,,0.8186685965944781
282,0.6724742710084444,,,,,,,,,
282,,0.9331523837178719,,,,,,,,
282,,,0.7136314618266156,,,,,,,
282,,,,0.830011717700537,,,,,,
282,,,,,0.8123200502500446,,,,,
282,,,,,,0.7545459802097949,,,,
282,,,,,,,0.77492814702752,,,
282,,,,,,,,0.6702620798587234,,
282,,,,,,,,,0.807359983697889,
282,,,,,,,,,,0.7611623010294641
283,0.8039701070018128,,,,,,,,,
283,,0.7117839452109858,,,,,,,,
283,,,0.8970111422183917,,,,,,,
283,,,,0.8533453716663887,,,,,,
283,,,,,0.8179263685621019,,,,,
283,,,,,,0.7421673211942225,,,,
283,,,,,,,0.8478915596648924,,,
283,,,,,,,,0.8797319607879514,,
283,,,,,,,,,0.7585009632133499,
283,,,,,,,,,,0.8712911557464151
284,0.6374322312460213,,,,,,,,,
284,,0.4098361355432355,,,,,,,,
284,,,0.7007092788715947,,,,,,,
284,,,,0.8908375583869446,,,,,,
284,,,,,0.31053170245716283,,,,,
284,,,,,,0.7823921557341662,,,,
284,,,,,,,0.730573766624692,,,
284,,,,,,,,0.7872369156736567,,
284,,,,,,,,,0.7116809501324358,
284,,,,,,,,,,0.7603761402985951
285,0.6954300651839751,,,,,,,,,
285,,0.6282683860770206,,,,,,,,
285,,,0.5430074846669464,,,,,,,
285,,,,0.7081347415365873,,,,,,
285,,,,,0.8369393763296278,,,,,
285,,,,,,0.693477301987312,,,,
285,,,,,,,0.5694704594892233,,,
285,,,,,,,,0.6085441837056654,,
285,,,,,,,,,0.8272867046464503,
285,,,,,,,,,,0.806961213814784
286,0.8113598489416833,,,,,,,,,
286,,0.6959282380430265,,,,,,,,
286,,,0.8066314116530422,,,,,,,
286,,,,0.9043865683596837,,,,,,
286,,,,,0.7856167883135576,,,,,
286,,,,,,0.6266780934801703,,,,
286,,,,,,,0.7951165393397875,,,
286,,,,,,,,0.8024915535521058,,
286,,,,,,,,,0.8922462669479118,
286,,,,,,,,,,0.6771827654216712
287,0.63679262294258,,,,,,,,,
287,,0.6655032201890226,,,,,,,,
287,,,0.8330483813092363,,,,,,,
287,,,,0.873918136384334,,,,,,
287,,,,,0.8053097550005052,,,,,
287,,,,,,0.8147010197251814,,,,
287,,,,,,,0.562867529848249,,,
287,,,,,,,,0.7644901256435398,,
287,,,,,,,,,0.9114578567194297,
287,,,,,,,,,,0.8238557673614993
288,0.7705525174713249,,,,,,,,,
288,,0.4892646620966772,,,,,,,,
288,,,0.7461670112376683,,,,,,,
288,,,,0.9250545628963859,,,,,,
288,,,,,0.8281944848503577,,,,,
288,,,,,,0.7695572632663579,,,,
288,,,,,,,0.7703387709353751,,,
288,,,,,,,,0.8506533538993091,,
288,,,,,,,,,0.6507534255168116,
288,,,,,,,,,,0.8490379696365508
289,0.8637323165405204,,,,,,,,,
289,,0.960414033587602,,,,,,,,
289,,,0.7075151502024137,,,,,,,
289,,,,0.8007153157554873,,,,,,
289,,,,,0.8002611377188924,,,,,
289,,,,,,0.8846182907109537,,,,
289,,,,,,,0.2986965172926376,,,
289,,,,,,,,0.8809364896429626,,
289,,,,,,,,,0.45651687331729707,
289,,,,,,,,,,0.7382745370516558
290,0.8185028259133822,,,,,,,,,
290,,0.7868767399070159,,,,,,,,
290,,,0.9285697307660079,,,,,,,
290,,,,0.7390046048574231,,,,,,
290,,,,,0.6901390772707129,,,,,
290,,,,,,0.6601088433352155,,,,
290,,,,,,,0.751729457057335,,,
290,,,,,,,,0.5593417289531895,,
290,,,,,,,,,0.8055469634460275,
290,,,,,,,,,,0.8866977606542417
291,0.862829642762453,,,,,,,,,
291,,0.7477527430541897,,,,,,,,
291,,,0.8631403997844271,,,,,,,
291,,,,0.7975142077237128,,,,,,
291,,,,,0.8276032863695091,,,,,
291,,,,,,0.5089789599282998,,,,
291,,,,,,,0.6136433466627835,,,
291,,,,,,,,0.8854946197345415,,
291,,,,,,,,,0.7161823570182394,
291,,,,,,,,,,0.5522108324815616
292,0.8376231764386621,,,,,,,,,
292,,0.5379897822502382,,,,,,,,
292,,,0.7564313931103702,,,,,,,
292,,,,0.7786094559676009,,,,,,
292,,,,,0.7616652371201195,,,,,
292,,,,,,0.7509782407875273,,,,
292,,,,,,,0.7446352880940323,,,
292,,,,,,,,0.8399623309663704,,
292,,,,,,,,,0.6340091192270628,
292,,,,,,,,,,0.6406983781750191
293,0.6964988286574649,,,,,,,,,
293,,0.81869150167265,,,,,,,,
293,,,0.8791730894486665,,,,,,,
293,,,,0.9047193217844116,,,,,,
293,,,,,0.765054861569569,,,,,
293,,,,,,0.6333761306328964,,,,
293,,,,,,,0.7262042201891721,,,
293,,,,,,,,0.5467384844947243,,
293,,,,,,,,,0.7322931925611764,
293,,,,,,,,,,0.5983755677864978
294,0.8120700052875973,,,,,,,,,
294,,0.9406209818656076,,,,,,,,
294,,,0.8239915512834683,,,,,,,
294,,,,0.8564734397975057,,,,,,
294,,,,,0.8951741745525637,,,,,
294,,,,,,0.8432912668591374,,,,
294,,,,,,,0.7796610155874042,,,
294,,,,,,,,0.8327901455968414,,
294,,,,,,,,,0.6188996739356923,
294,,,,,,,,,,0.9305614383023684
295,0.9060529716141481,,,,,,,,,
295,,0.9314978706846431,,,,,,,,
295,,,0.9586588196948981,,,,,,,
295,,,,0.426535021276792,,,,,,
295,,,,,0.8574449020053145,,,,,
295,,,,,,0.826618235947254,,,,
295,,,,,,,0.8133244130885888,,,
295,,,,,,,,0.4815886424642427,,
295,,,,,,,,,0.4960082429671479,
295,,,,,,,,,,0.7808333331062075
296,0.8428159380300418,,,,,,,,,
296,,0.4786166723212882,,,,,,,,
296,,,0.7926005881278995,,,,,,,
296,,,,0.7233061803593815,,,,,,
296,,,,,0.6469676699229889,,,,,
296,,,,,,0.44374628988986875,,,,
296,,,,,,,0.5206998112562315,,,
296,,,,,,,,0.8266607813656142,,
296,,,,,,,,,0.5911519790602259,
296,,,,,,,,,,0.5535092478332896
297,0.6473688380480964,,,,,,,,,
297,,0.762685681912212,,,,,,,,
297,,,0.7960037283057371,,,,,,,
297,,,,0.789660538529569,,,,,,
297,,,,,0.7773095269974403,,,,,
297,,,,,,0.9355488856714701,,,,
297,,,,,,,0.7889456802850789,,,
297,,,,,,,,0.2922247889743786,,
297,,,,,,,,,0.5745361988725204,
297,,,,,,,,,,0.852271930262263
298,0.6184568185145178,,,,,,,,,
298,,0.8584400873365073,,,,,,,,
298,,,0.7682329315636859,,,,,,,
298,,,,0.7375252765573612,,,,,,
298,,,,,0.892202799800669,,,,,
298,,,,,,0.8351902585179507,,,,
298,,,,,,,0.9392560096459593,,,
298,,,,,,,,0.7562262680573762,,
298,,,,,,,,,0.6988170222074661,
298,,,,,,,,,,0.7938217642659288
299,0.7242798974838314,,,,,,,,,
299,,0.6147948290828059,,,,,,,,
299,,,0.8394883882637751,,,,,,,
299,,,,0.7390096611356267,,,,,,
299,,,,,0.6702848219008419,,,,,
299,,,,,,0.5624238490098533,,,,
299,,,,,,,0.8503997015480269,,,
299,,,,,,,,0.5040464426631339,,
299,,,,,,,,,0.3596977337295813,
299,,,,,,,,,,0.6482137707435274
300,0.6685577661550441,,,,,,,,,
300,,0.8174399538705245,,,,,,,,
300,,,0.6643511313808927,,,,,,,
300,,,,0.5603573573151609,,,,,,
300,,,,,0.8872136311480225,,,,,
300,,,,,,0.48200557171065506,,,,
300,,,,,,,0.40106374524251603,,,
300,,,,,,,,0.7715568170039343,,
300,,,,,,,,,0.8401263029797563,
300,,,,,,,,,,0.8948006658474161
301,0.8343688750987155,,,,,,,,,
301,,0.2692627848495103,,,,,,,,
301,,,0.7462956648343535,,,,,,,
301,,,,0.7700157969542913,,,,,,
301,,,,,0.7531627802086669,,,,,
301,,,,,,0.8053155009254693,,,,
301,,,,,,,0.8674296330117333,,,
301,,,,,,,,0.5888755708560961,,
301,,,,,,,,,0.46692802266001987,
301,,,,,,,,,,0.7775973949632204
302,0.8996127273099784,,,,,,,,,
302,,0.8048987404973542,,,,,,,,
302,,,0.8711366511348948,,,,,,,
302,,,,0.6637297620784084,,,,,,
302,,,,,0.6881671547429564,,,,,
302,,,,,,0.40149986381887975,,,,
302,,,,,,,0.4806265354627335,,,
302,,,,,,,,0.2609702283315242,,
302,,,,,,,,,0.8775358409851399,
302,,,,,,,,,,0.8759459172812278
303,0.9117642076862168,,,,,,,,,
303,,0.46911475081945053,,,,,,,,
303,,,0.10507607513785247,,,,,,,
303,,,,0.8709221099219465,,,,,,
303,,,,,0.8024875758044723,,,,,
303,,,,,,0.7912958680791309,,,,
303,,,,,,,0.29056634899956924,,,
303,,,,,,,,0.568901613929429,,
303,,,,,,,,,0.755276081386526,
303,,,,,,,,,,0.8898178261698122
304,0.7987618285801319,,,,,,,,,
304,,0.7936167165487404,,,,,,,,
304,,,0.805021255611003,,,,,,,
304,,,,0.8488529694343304,,,,,,
304,,,,,0.7295079270209237,,,,,
304,,,,,,0.8277363811191178,,,,
304,,,,,,,0.6635130135272742,,,
304,,,,,,,,0.8053075018112942,,
304,,,,,,,,,0.6246697406313356,
304,,,,,,,,,,0.7859426918958583
305,0.6866178077896947,,,,,,,,,
305,,0.6376106197667762,,,,,,,,
305,,,0.6968072627216868,,,,,,,
305,,,,0.7043831977764166,,,,,,
305,,,,,0.6041803058883464,,,,,
305,,,,,,0.6097323233123146,,,,
305,,,,,,,0.8263575243055878,,,
305,,,,,,,,0.8742144000913936,,
305,,,,,,,,,0.8686432088608727,
305,,,,,,,,,,0.7642672058907719
306,0.8672132071927109,,,,,,,,,
306,,0.6126418651109536,,,,,,,,
306,,,0.7745727196926644,,,,,,,
306,,,,0.9127148450386807,,,,,,
306,,,,,0.8661850455987903,,,,,
306,,,,,,0.7663320486745978,,,,
306,,,,,,,0.42223073482095436,,,
306,,,,,,,,0.7791319394916023,,
306,,,,,,,,,0.7016167576577901,
306,,,,,,,,,,0.4719268466777789
307,0.8092430313265768,,,,,,,,,
307,,0.5333388977938832,,,,,,,,
307,,,0.6031465990200057,,,,,,,
307,,,,0.6498236854116126,,,,,,
307,,,,,0.827875308538162,,,,,
307,,,,,,0.636313048079291,,,,
307,,,,,,,0.7938476328192263,,,
307,,,,,,,,0.739214693472547,,
307,,,,,,,,,0.5067791101956796,
307,,,,,,,,,,0.77878431618742
308,0.408623045499944,,,,,,,,,
308,,0.6087835489062593,,,,,,,,
308,,,0.7955126335398086,,,,,,,
308,,,,0.34635504213581264,,,,,,
308,,,,,0.8267629726279312,,,,,
308,,,,,,0.7115736451383143,,,,
308,,,,,,,0.6974199115026958,,,
308,,,,,,,,0.7785284823984118,,
308,,,,,,,,,0.7517398526898892,
308,,,,,,,,,,0.7646257975964803
309,0.9033205752426942,,,,,,,,,
309,,0.7200416559659643,,,,,,,,
309,,,0.6905705117279745,,,,,,,
309,,,,0.8552467596526374,,,,,,
309,,,,,0.7676841986000733,,,,,
309,,,,,,0.5335324380287705,,,,
309,,,,,,,0.7394270797319673,,,
309,,,,,,,,0.38080361351333425,,
309,,,,,,,,,0.8805163589538203,
309,,,,,,,,,,0.6969703293079458
310,0.693443486416897,,,,,,,,,
310,,0.6221934339984849,,,,,,,,
310,,,0.5874855197564544,,,,,,,
310,,,,0.7085363707196799,,,,,,
310,,,,,0.42522000921090136,,,,,
310,,,,,,0.7032475108171835,,,,
310,,,,,,,0.6155136533544835,,,
310,,,,,,,,0.4028275810576036,,
310,,,,,,,,,0.557778675397451,
310,,,,,,,,,,0.8304892558886852
311,0.8778592627216569,,,,,,,,,
311,,0.6995541771630375,,,,,,,,
311,,,0.45612589593428265,,,,,,,
311,,,,0.5970533736661272,,,,,,
311,,,,,0.6900321111587073,,,,,
311,,,,,,0.6748866539646046,,,,
311,,,,,,,0.7893035806387724,,,
311,,,,,,,,0.770474359719455,,
311,,,,,,,,,0.7077292667624318,
311,,,,,,,,,,0.8337625629422064
312,0.46733903248073333,,,,,,,,,
312,,0.7107300080640643,,,,,,,,
312,,,0.5393339132342819,,,,,,,
312,,,,0.6611253741307539,,,,,,
312,,,,,0.7132789711665322,,,,,
312,,,,,,0.7396214464024725,,,,
312,,,,,,,0.6549300394086487,,,
312,,,,,,,,0.8601850208265278,,
312,,,,,,,,,0.6477993410556924,
312,,,,,,,,,,0.927680645028323
313,0.7494294867082498,,,,,,,,,
313,,0.7483913064638983,,,,,,,,
313,,,0.7271359272665275,,,,,,,
313,,,,0.7235085763751494,,,,,,
313,,,,,0.8385592010367727,,,,,
313,,,,,,0.5833382712017602,,,,
313,,,,,,,0.6880180077759331,,,
313,,,,,,,,0.8289083286619383,,
313,,,,,,,,,0.6466219957976388,
313,,,,,,,,,,0.8267374650887473
314,0.7016079609500248,,,,,,,,,
314,,0.8408703146441654,,,,,,,,
314,,,0.518373939184189,,,,,,,
314,,,,0.49013621421379744,,,,,,
314,,,,,0.8293995684132137,,,,,
314,,,,,,0.527279644894831,,,,
314,,,,,,,0.5683292019223533,,,
314,,,,,,,,0.6292714551218823,,
314,,,,,,,,,0.9000626169468718,
314,,,,,,,,,,0.9139466175350762
315,0.4439041634499128,,,,,,,,,
315,,0.8826356516259163,,,,,,,,
315,,,0.5167098640795802,,,,,,,
315,,,,0.7655586923388211,,,,,,
315,,,,,0.9260420974932475,,,,,
315,,,,,,0.6835893587095005,,,,
315,,,,,,,0.6247159555654658,,,
315,,,,,,,,0.37537929763927597,,
315,,,,,,,,,0.7221443539204828,
315,,,,,,,,,,0.5058001019777767
316,0.780483346926335,,,,,,,,,
316,,0.6763240830455131,,,,,,,,
316,,,0.21387170063649186,,,,,,,
316,,,,0.8690583092620783,,,,,,
316,,,,,0.8668639533497753,,,,,
316,,,,,,0.4441279970628864,,,,
316,,,,,,,0.7567499936990345,,,
316,,,,,,,,0.6672842263208396,,
316,,,,,,,,,0.9476562339972604,
316,,,,,,,,,,0.35563041571732984
317,0.6583907289446649,,,,,,,,,
317,,0.7971807270017846,,,,,,,,
317,,,0.6806726381436436,,,,,,,
317,,,,0.7440900731548166,,,,,,
317,,,,,0.4787170520679219,,,,,
317,,,,,,0.7796116213749826,,,,
317,,,,,,,0.6806316574415083,,,
317,,,,,,,,0.6004127533969772,,
317,,,,,,,,,0.6468008169313431,
317,,,,,,,,,,0.4329838888217356
318,0.4616936567161172,,,,,,,,,
318,,0.8992193558413626,,,,,,,,
318,,,0.5335445819438647,,,,,,,
318,,,,0.6744511727464617,,,,,,
318,,,,,0.46857251460825616,,,,,
318,,,,,,0.5701056758977869,,,,
318,,,,,,,0.5853847420605185,,,
318,,,,,,,,0.43902197294681605,,
318,,,,,,,,,0.7354750839336197,
318,,,,,,,,,,0.9317552681487546
319,0.6785992597544197,,,,,,,,,
319,,0.9024135833723619,,,,,,,,
319,,,0.8225726984869289,,,,,,,
319,,,,0.09753001765054865,,,,,,
319,,,,,0.8996837987428459,,,,,
319,,,,,,0.8743364314831572,,,,
319,,,,,,,0.531183734442422,,,
319,,,,,,,,0.8107204506668422,,
319,,,,,,,,,0.7322044766299771,
319,,,,,,,,,,0.957003297803952
320,0.7299795009809464,,,,,,,,,
320,,0.49001263445039306,,,,,,,,
320,,,0.47561052411574056,,,,,,,
320,,,,0.2793592252013731,,,,,,
320,,,,,0.747754323560369,,,,,
320,,,,,,0.8412724664622175,,,,
320,,,,,,,0.532014122293536,,,
320,,,,,,,,0.5543378935064733,,
320,,,,,,,,,0.7459410018900257,
320,,,,,,,,,,0.8002406508748172
321,0.8463228260417311,,,,,,,,,
321,,0.8533915565272276,,,,,,,,
321,,,0.5251733738658013,,,,,,,
321,,,,0.5902719322655612,,,,,,
321,,,,,0.5158351415168587,,,,,
321,,,,,,0.2951168113461996,,,,
321,,,,,,,0.2733439601470146,,,
321,,,,,,,,0.6057702197701609,,
321,,,,,,,,,0.8527855868331735,
321,,,,,,,,,,0.5025114519542015
322,0.8002848333288207,,,,,,,,,
322,,0.8696195728419491,,,,,,,,
322,,,0.506310533446856,,,,,,,
322,,,,0.4127395927821802,,,,,,
322,,,,,0.4219346516653406,,,,,
322,,,,,,0.5370535176928078,,,,
322,,,,,,,0.3037743098559244,,,
322,,,,,,,,0.9182647657542103,,
322,,,,,,,,,0.7767490365056982,
322,,,,,,,,,,0.7203229333476655
323,0.9114312576336268,,,,,,,,,
323,,0.78532881569464,,,,,,,,
323,,,0.886824694930024,,,,,,,
323,,,,0.7371847081876425,,,,,,
323,,,,,0.7712425138749031,,,,,
323,,,,,,0.5374880864399729,,,,
323,,,,,,,0.7232891162979846,,,
323,,,,,,,,0.6468148681110099,,
323,,,,,,,,,0.8227690538537955,
323,,,,,,,,,,0.8855479317377245
324,0.9165317132085012,,,,,,,,,
324,,0.7185270986491678,,,,,,,,
324,,,0.46971913904596346,,,,,,,
324,,,,0.23896147324417974,,,,,,
324,,,,,0.9381500983202349,,,,,
324,,,,,,0.3077663251854835,,,,
324,,,,,,,0.8647267959143388,,,
324,,,,,,,,0.7827606215583854,,
324,,,,,,,,,0.7579224476692565,
324,,,,,,,,,,0.5498764479153464
325,0.7570622960525637,,,,,,,,,
325,,0.4402519726747657,,,,,,,,
325,,,0.7503233373539815,,,,,,,
325,,,,0.367329558150782,,,,,,
325,,,,,0.6342136402791456,,,,,
325,,,,,,0.41243023303722204,,,,
325,,,,,,,0.6432054955339754,,,
325,,,,,,,,0.5765732834406134,,
325,,,,,,,,,0.4996772063604984,
325,,,,,,,,,,0.4434568540569571
326,0.8156444641782964,,,,,,,,,
326,,0.5652908112534827,,,,,,,,
326,,,0.23939974743486722,,,,,,,
326,,,,0.7885411056774497,,,,,,
326,,,,,0.5203505415346725,,,,,
326,,,,,,0.6542405353033989,,,,
326,,,,,,,0.35481603895440683,,,
326,,,,,,,,0.36192224768334824,,
326,,,,,,,,,0.8931696354420842,
326,,,,,,,,,,0.9235190216645118
327,0.8201545638921026,,,,,,,,,
327,,0.9009672395501664,,,,,,,,
327,,,0.17421640122119125,,,,,,,
327,,,,0.9210863888743692,,,,,,
327,,,,,0.7483987356912898,,,,,
327,,,,,,0.8407816698287048,,,,
327,,,,,,,0.544889256688794,,,
327,,,,,,,,0.8260984823597836,,
327,,,,,,,,,0.6144564221705047,
327,,,,,,,,,,0.7606751630583741
328,0.8814450979969867,,,,,,,,,
328,,0.5820230922277054,,,,,,,,
328,,,0.6384571010404237,,,,,,,
328,,,,0.7993404031595275,,,,,,
328,,,,,0.4497740495253284,,,,,
328,,,,,,0.21716810313872442,,,,
328,,,,,,,0.565310013568564,,,
328,,,,,,,,0.9296992196956616,,
328,,,,,,,,,0.9215926158233759,
328,,,,,,,,,,0.46141816492911375
329,0.6926437384906052,,,,,,,,,
329,,0.4984498282440645,,,,,,,,
329,,,0.7741067653005064,,,,,,,
329,,,,0.3916617755939446,,,,,,
329,,,,,0.8437941805904535,,,,,
329,,,,,,0.8207317305492385,,,,
329,,,,,,,0.4957576657387412,,,
329,,,,,,,,0.5305902471921323,,
329,,,,,,,,,0.8588989662619716,
329,,,,,,,,,,0.8437786970870622
330,0.7199692299557177,,,,,,,,,
330,,0.7809972171410631,,,,,,,,
330,,,0.716991131432571,,,,,,,
330,,,,0.5153562783060919,,,,,,
330,,,,,0.5622085549058842,,,,,
330,,,,,,0.7826111531609988,,,,
330,,,,,,,0.7517229802113399,,,
330,,,,,,,,0.17590702057494992,,
330,,,,,,,,,0.16898302548471722,
330,,,,,,,,,,0.7696847706040879
331,0.7861753518928225,,,,,,,,,
331,,0.6273082915815669,,,,,,,,
331,,,0.7541459591884958,,,,,,,
331,,,,0.7107165366985307,,,,,,
331,,,,,0.5730954192248798,,,,,
331,,,,,,0.432307543515719,,,,
331,,,,,,,0.5631816859278667,,,
331,,,,,,,,0.5919893521773452,,
331,,,,,,,,,0.5817040134706737,
331,,,,,,,,,,0.668360794405643
332,0.7490119561816705,,,,,,,,,
332,,0.6271480873906919,,,,,,,,
332,,,0.6495453248172517,,,,,,,
332,,,,0.25886580396059883,,,,,,
332,,,,,0.29439150074105364,,,,,
332,,,,,,0.5245151984599405,,,,
332,,,,,,,0.33125068007117947,,,
332,,,,,,,,0.33077091107552,,
332,,,,,,,,,0.7196516962448858,
332,,,,,,,,,,0.9064280250529763
333,0.6069544263125677,,,,,,,,,
333,,0.8357454239655007,,,,,,,,
333,,,0.7709517527917265,,,,,,,
333,,,,0.5068997862449703,,,,,,
333,,,,,0.32070441272776845,,,,,
333,,,,,,0.40224830187141064,,,,
333,,,,,,,0.8874837996924638,,,
333,,,,,,,,0.3720074274090904,,
333,,,,,,,,,0.2886711704274565,
333,,,,,,,,,,0.883210643027745
334,0.7632128794236037,,,,,,,,,
334,,0.6612775995256512,,,,,,,,
334,,,0.17617860807725347,,,,,,,
334,,,,0.21914528786094906,,,,,,
334,,,,,0.5472989751707984,,,,,
334,,,,,,0.5400244015419808,,,,
334,,,,,,,0.52407546133306,,,
334,,,,,,,,0.5001404672895117,,
334,,,,,,,,,0.22981722637646465,
334,,,,,,,,,,0.8580699356806045
335,0.6689112524778897,,,,,,,,,
335,,0.657263840237261,,,,,,,,
335,,,0.5628410724904531,,,,,,,
335,,,,0.3681752693008483,,,,,,
335,,,,,0.8827030796842946,,,,,
335,,,,,,0.37611960258079,,,,
335,,,,,,,0.8568689920930898,,,
335,,,,,,,,0.4375996939183502,,
335,,,,,,,,,0.5105344743827428,
335,,,,,,,,,,0.8007474653656046
336,0.5446393010908313,,,,,,,,,
336,,0.6842113986167719,,,,,,,,
336,,,0.8603410924522008,,,,,,,
336,,,,0.5130720303124006,,,,,,
336,,,,,0.8260522610750037,,,,,
336,,,,,,0.9118627407179261,,,,
336,,,,,,,0.3934887955040546,,,
336,,,,,,,,0.6170317753571635,,
336,,,,,,,,,0.47029122842735993,
336,,,,,,,,,,0.8800854833223963
337,0.7954716294142735,,,,,,,,,
337,,0.5212913859073667,,,,,,,,
337,,,0.7564946752608925,,,,,,,
337,,,,0.7741893075472699,,,,,,
337,,,,,0.5373970191728455,,,,,
337,,,,,,0.8917149757932141,,,,
337,,,,,,,0.40225420642159126,,,
337,,,,,,,,0.7259888747599903,,
337,,,,,,,,,0.6562900984087437,
337,,,,,,,,,,0.9036038968147814
338,0.7275115968207011,,,,,,,,,
338,,0.7811407283206189,,,,,,,,
338,,,0.8097122174817165,,,,,,,
338,,,,0.7617382713891621,,,,,,
338,,,,,0.5896797747695313,,,,,
338,,,,,,0.8416764413471187,,,,
338,,,,,,,0.5197512865926673,,,
338,,,,,,,,0.8384255137009418,,
338,,,,,,,,,0.760314663157319,
338,,,,,,,,,,0.6804594140043991
339,0.7919780863018393,,,,,,,,,
339,,0.6336469276543597,,,,,,,,
339,,,0.5221569313464939,,,,,,,
339,,,,0.26351367326111214,,,,,,
339,,,,,0.34942493252129303,,,,,
339,,,,,,0.44683943219301053,,,,
339,,,,,,,0.5107629662669803,,,
339,,,,,,,,0.6510355601008847,,
339,,,,,,,,,0.5170886115750486,
339,,,,,,,,,,0.7323877618893708
340,0.7519478102934081,,,,,,,,,
340,,0.6727812731130337,,,,,,,,
340,,,0.6099431794062867,,,,,,,
340,,,,0.7716317446279533,,,,,,
340,,,,,0.5678107464620576,,,,,
340,,,,,,0.5191908028839679,,,,
340,,,,,,,0.6686634333224043,,,
340,,,,,,,,0.7926725597899137,,
340,,,,,,,,,0.6129103430686486,
340,,,,,,,,,,0.5315982439476107
341,0.6660078643113665,,,,,,,,,
341,,0.5631772919298097,,,,,,,,
341,,,0.292797680678774,,,,,,,
341,,,,0.5678705710607237,,,,,,
341,,,,,0.7052536669123728,,,,,
341,,,,,,0.7665330637266006,,,,
341,,,,,,,0.5702881965344013,,,
341,,,,,,,,0.8110677015101249,,
341,,,,,,,,,0.37340194996733755,
341,,,,,,,,,,0.8334882819764018
342,0.8312253427333263,,,,,,,,,
342,,0.5060901523951589,,,,,,,,
342,,,0.7126175449724099,,,,,,,
342,,,,0.8723267638040888,,,,,,
342,,,,,0.5486980550854216,,,,,
342,,,,,,0.29604217065165495,,,,
342,,,,,,,0.658618482690521,,,
342,,,,,,,,0.6718029654597906,,
342,,,,,,,,,0.7913819738105459,
342,,,,,,,,,,0.9240299998333649
343,0.4994462888583424,,,,,,,,,
343,,0.757149557512325,,,,,,,,
343,,,0.7611505500236944,,,,,,,
343,,,,0.5637032089087872,,,,,,
343,,,,,0.7948053117202541,,,,,
343,,,,,,0.7607006570216273,,,,
343,,,,,,,0.6305223497512622,,,
343,,,,,,,,0.4446926432669473,,
343,,,,,,,,,0.44526024595455727,
343,,,,,,,,,,0.6856938819798819
344,0.8807139306358156,,,,,,,,,
344,,0.5858028422302684,,,,,,,,
344,,,0.6455982489238665,,,,,,,
344,,,,0.8861649027057388,,,,,,
344,,,,,0.6122099429299019,,,,,
344,,,,,,0.7197189682646843,,,,
344,,,,,,,0.46493037794433445,,,
344,,,,,,,,0.7740047584937506,,
344,,,,,,,,,0.4244677454539325,
344,,,,,,,,,,0.5451203147163624
345,0.8873514784951887,,,,,,,,,
345,,0.6575716817429161,,,,,,,,
345,,,0.9079787799823348,,,,,,,
345,,,,0.6987351568069657,,,,,,
345,,,,,0.7317435337471714,,,,,
345,,,,,,0.8193169821489624,,,,
345,,,,,,,0.5602934727040516,,,
345,,,,,,,,0.718769024593819,,
345,,,,,,,,,0.49492731887374647,
345,,,,,,,,,,0.6585275142562008
346,0.6044580306607764,,,,,,,,,
346,,0.4668251639908594,,,,,,,,
346,,,0.7737846127102815,,,,,,,
346,,,,0.7374558495128767,,,,,,
346,,,,,0.17771322071620366,,,,,
346,,,,,,0.6203487278044937,,,,
346,,,,,,,0.5285402933319612,,,
346,,,,,,,,0.754512209075583,,
346,,,,,,,,,0.6664593493642089,
