Day,2012Spearman daily,2013Spearman daily,2014Spearman daily,2015Spearman daily,2016Spearman daily,2017Spearman daily,2018Spearman daily,2019Spearman daily,2020Spearman daily,2021Spearman daily
138,,,0.9484732116524145,,,,,,,
138,,,,0.9540988376692647,,,,,,
138,,,,,0.8535507191491806,,,,,
138,,,,,,0.9556183468636603,,,,
138,,,,,,,0.9712441350793084,,,
138,,,,,,,,0.9645850182858589,,
138,,,,,,,,,0.9732911090612827,
138,,,,,,,,,,0.8384619044154876
139,0.9726826001014817,,,,,,,,,
139,,0.9499206709540614,,,,,,,,
139,,,0.9836364892580126,,,,,,,
139,,,,0.968742090253175,,,,,,
139,,,,,0.9730678035624181,,,,,
139,,,,,,0.9282305574522287,,,,
139,,,,,,,0.9649042619696337,,,
139,,,,,,,,0.8428348801377998,,
139,,,,,,,,,0.9713994959262278,
139,,,,,,,,,,0.8857182782214061
140,0.9912971552427785,,,,,,,,,
140,,0.9627192946341069,,,,,,,,
140,,,0.9451713833369714,,,,,,,
140,,,,0.9557845819313677,,,,,,
140,,,,,0.973635928040357,,,,,
140,,,,,,0.9241821855540562,,,,
140,,,,,,,0.9422801813186439,,,
140,,,,,,,,0.926269705658397,,
140,,,,,,,,,0.9645107929111886,
140,,,,,,,,,,0.6774157137994745
141,0.9655299369754244,,,,,,,,,
141,,0.9493540298483601,,,,,,,,
141,,,0.9113122716245352,,,,,,,
141,,,,0.9778367097575013,,,,,,
141,,,,,0.9515484911961555,,,,,
141,,,,,,0.863251210778666,,,,
141,,,,,,,0.9849782830564704,,,
141,,,,,,,,0.9771131458577295,,
141,,,,,,,,,0.9408992554998091,
141,,,,,,,,,,0.7679909985622584
142,0.9589292728599295,,,,,,,,,
142,,0.9752676535699464,,,,,,,,
142,,,0.950026567001023,,,,,,,
142,,,,0.8523492021431677,,,,,,
142,,,,,0.9441353178687921,,,,,
142,,,,,,0.9480013933553624,,,,
142,,,,,,,0.9723673679583084,,,
142,,,,,,,,0.9211394482471881,,
142,,,,,,,,,0.9083910793213925,
142,,,,,,,,,,0.9334468166093864
143,0.9799361612233207,,,,,,,,,
143,,0.8918972147260545,,,,,,,,
143,,,0.9649730520811938,,,,,,,
143,,,,0.918897093844171,,,,,,
143,,,,,0.9603613659858439,,,,,
143,,,,,,0.9529552370097799,,,,
143,,,,,,,0.974274055753594,,,
143,,,,,,,,0.9271098173842964,,
143,,,,,,,,,0.7418056560953561,
143,,,,,,,,,,0.8892399800228247
144,0.9386093967384431,,,,,,,,,
144,,0.901935752719219,,,,,,,,
144,,,0.9661455545806326,,,,,,,
144,,,,0.9807869917085121,,,,,,
144,,,,,0.9849614442180324,,,,,
144,,,,,,0.9503773786063487,,,,
144,,,,,,,0.991942659668309,,,
144,,,,,,,,0.9576721351940981,,
144,,,,,,,,,0.7214317487579419,
144,,,,,,,,,,0.9144360718030893
145,0.966095661587469,,,,,,,,,
145,,0.9646470913475854,,,,,,,,
145,,,0.962042140782039,,,,,,,
145,,,,0.9563142243139064,,,,,,
145,,,,,0.9630634676748875,,,,,
145,,,,,,0.996734177525257,,,,
145,,,,,,,0.9651582591129422,,,
145,,,,,,,,0.9378485967073201,,
145,,,,,,,,,0.9609492250525923,
145,,,,,,,,,,0.9326240338874836
146,0.9634427673222403,,,,,,,,,
146,,0.9340732962806626,,,,,,,,
146,,,0.863323012741051,,,,,,,
146,,,,0.9704556869482325,,,,,,
146,,,,,0.9398355431686592,,,,,
146,,,,,,0.9656974783464349,,,,
146,,,,,,,0.9814733116134533,,,
146,,,,,,,,0.931571015384962,,
146,,,,,,,,,0.9716145393861413,
146,,,,,,,,,,0.9122556223876735
147,0.9740510141544152,,,,,,,,,
147,,0.9711175938165227,,,,,,,,
147,,,0.9385117170994877,,,,,,,
147,,,,0.9804968828597754,,,,,,
147,,,,,0.9538560627677338,,,,,
147,,,,,,0.8952491275280159,,,,
147,,,,,,,0.978495911461535,,,
147,,,,,,,,0.9610999173479061,,
147,,,,,,,,,0.9193579886657097,
147,,,,,,,,,,0.9474911800366927
148,0.9429694475596498,,,,,,,,,
148,,0.9831183749327619,,,,,,,,
148,,,0.9784294834036736,,,,,,,
148,,,,0.9444839952099532,,,,,,
148,,,,,0.9635643649188427,,,,,
148,,,,,,0.9373616810296406,,,,
148,,,,,,,0.9681077207770026,,,
148,,,,,,,,0.9751559074231693,,
148,,,,,,,,,0.9605497753438299,
148,,,,,,,,,,0.841662578729627
149,0.9553123170791099,,,,,,,,,
149,,0.9893021769017766,,,,,,,,
149,,,0.9665595981224254,,,,,,,
149,,,,0.9726716515568425,,,,,,
149,,,,,0.9416426818300896,,,,,
149,,,,,,0.9814665391166298,,,,
149,,,,,,,0.9724058335080059,,,
149,,,,,,,,0.8878287625412196,,
149,,,,,,,,,0.9782984593556056,
149,,,,,,,,,,0.8143192919942189
150,0.9479820840811011,,,,,,,,,
150,,0.9790486361177662,,,,,,,,
150,,,0.9379026388753482,,,,,,,
150,,,,0.9779308875121011,,,,,,
150,,,,,0.9125467136693195,,,,,
150,,,,,,0.9840143604664472,,,,
150,,,,,,,0.9928188685122581,,,
150,,,,,,,,0.9622584201820917,,
150,,,,,,,,,0.9279894817095735,
150,,,,,,,,,,0.807920272841889
151,0.9643218812519457,,,,,,,,,
151,,0.9560798484126996,,,,,,,,
151,,,0.9727967858839481,,,,,,,
151,,,,0.9847569381776125,,,,,,
151,,,,,0.9659744705914659,,,,,
151,,,,,,0.9827191367657617,,,,
151,,,,,,,0.9768413172680719,,,
151,,,,,,,,0.9571483083943125,,
151,,,,,,,,,0.9775919330035383,
151,,,,,,,,,,0.8937888616222109
152,0.9803162719717536,,,,,,,,,
152,,0.968392123876864,,,,,,,,
152,,,0.9764120307972116,,,,,,,
152,,,,0.9884423227720808,,,,,,
152,,,,,0.9541739727783567,,,,,
152,,,,,,0.933977647227163,,,,
152,,,,,,,0.9751818191645847,,,
152,,,,,,,,0.9146720905153989,,
152,,,,,,,,,0.9635676153115913,
152,,,,,,,,,,0.9660434882692386
153,0.9637888642280842,,,,,,,,,
153,,0.9834051339721245,,,,,,,,
153,,,0.9787742338973888,,,,,,,
153,,,,0.9882419178372137,,,,,,
153,,,,,0.9222295336825845,,,,,
153,,,,,,0.9652922683841623,,,,
153,,,,,,,0.9699981890401392,,,
153,,,,,,,,0.9864947159351972,,
153,,,,,,,,,0.9764120307972116,
153,,,,,,,,,,0.9740411763475868
154,0.9778071588369287,,,,,,,,,
154,,0.9792564104329975,,,,,,,,
154,,,0.9699663825303892,,,,,,,
154,,,,0.9773533995710478,,,,,,
154,,,,,0.890362792146743,,,,,
154,,,,,,0.9630006182780355,,,,
154,,,,,,,0.9489173444620455,,,
154,,,,,,,,0.935330651812229,,
154,,,,,,,,,0.9910674976306835,
154,,,,,,,,,,0.9577048841022963
155,0.9547433454018924,,,,,,,,,
155,,0.9810235503715838,,,,,,,,
155,,,0.9627245988638404,,,,,,,
155,,,,0.9800743552151047,,,,,,
155,,,,,0.9739016123472657,,,,,
155,,,,,,0.9340958002324695,,,,
155,,,,,,,0.9820884505747938,,,
155,,,,,,,,0.8876819587121518,,
155,,,,,,,,,0.9817016762376322,
155,,,,,,,,,,0.9060861247199011
156,0.9758136003496483,,,,,,,,,
156,,0.9710990119688024,,,,,,,,
156,,,0.9152200970733523,,,,,,,
156,,,,0.9864898607503942,,,,,,
156,,,,,0.9777882911139938,,,,,
156,,,,,,0.9664648813048821,,,,
156,,,,,,,0.9856080980425119,,,
156,,,,,,,,0.9600143333855913,,
156,,,,,,,,,0.9650384914356209,
156,,,,,,,,,,0.8790094163539413
157,0.9580191310497902,,,,,,,,,
157,,0.9809062367020343,,,,,,,,
157,,,0.8493520817055756,,,,,,,
157,,,,0.98584375881835,,,,,,
157,,,,,0.9773435324028645,,,,,
157,,,,,,0.9797071823768221,,,,
157,,,,,,,0.9846870077697218,,,
157,,,,,,,,0.9701022100005787,,
157,,,,,,,,,0.9604602638675755,
157,,,,,,,,,,0.8416281634015075
158,0.9908309773445626,,,,,,,,,
158,,0.9411070302147584,,,,,,,,
158,,,0.9162711688175027,,,,,,,
158,,,,0.962335104135632,,,,,,
158,,,,,0.9671114204934764,,,,,
158,,,,,,0.9773100291690218,,,,
158,,,,,,,0.9775659370095875,,,
158,,,,,,,,0.9638554384256959,,
158,,,,,,,,,0.9814733116134533,
158,,,,,,,,,,0.9624258244473859
159,0.960255736317778,,,,,,,,,
159,,0.9739946719541365,,,,,,,,
159,,,0.7770629898856495,,,,,,,
159,,,,0.9820995883723226,,,,,,
159,,,,,0.9642136481395609,,,,,
159,,,,,,0.9824831487666501,,,,
159,,,,,,,0.9712408789321,,,
159,,,,,,,,0.9405071636699694,,
159,,,,,,,,,0.9415122581228736,
159,,,,,,,,,,0.9699011960816749
160,0.9390795416587117,,,,,,,,,
160,,0.9844844684529362,,,,,,,,
160,,,0.9849842610448223,,,,,,,
160,,,,0.9798525441746958,,,,,,
160,,,,,0.9821176753845481,,,,,
160,,,,,,0.9804807026635602,,,,
160,,,,,,,0.9912907029517403,,,
160,,,,,,,,0.9799085823846682,,
160,,,,,,,,,0.9463789869473144,
160,,,,,,,,,,0.9810303317659113
161,0.9559218239750593,,,,,,,,,
161,,0.9761894382741464,,,,,,,,
161,,,0.9451725193068155,,,,,,,
161,,,,0.9724142702242906,,,,,,
161,,,,,0.9770415303115584,,,,,
161,,,,,,0.8822510734035629,,,,
161,,,,,,,0.9829733424545044,,,
161,,,,,,,,0.9757059761108767,,
161,,,,,,,,,0.9624165337051147,
161,,,,,,,,,,0.8974146919054722
162,0.9471183318701745,,,,,,,,,
162,,0.9836593960098403,,,,,,,,
162,,,0.9177322478615849,,,,,,,
162,,,,0.9754625238154901,,,,,,
162,,,,,0.9487027956582441,,,,,
162,,,,,,0.9842747561192613,,,,
162,,,,,,,0.983153679849906,,,
162,,,,,,,,0.9304593722714836,,
162,,,,,,,,,0.9882077443192481,
162,,,,,,,,,,0.9681559847526932
163,0.9528663660902075,,,,,,,,,
163,,0.974646449315598,,,,,,,,
163,,,0.9500392656400969,,,,,,,
163,,,,0.9754484793229902,,,,,,
163,,,,,0.9693970070392125,,,,,
163,,,,,,0.9434999914308856,,,,
163,,,,,,,0.982769143877583,,,
163,,,,,,,,0.9554155229322906,,
163,,,,,,,,,0.9735063199227436,
163,,,,,,,,,,0.9753151082801704
164,0.9601084994104061,,,,,,,,,
164,,0.9718177883042665,,,,,,,,
164,,,0.9702829987400637,,,,,,,
164,,,,0.9633959738903516,,,,,,
164,,,,,0.9842792718689887,,,,,
164,,,,,,0.9798958915919836,,,,
164,,,,,,,0.99390394733562,,,
164,,,,,,,,0.9679176012771313,,
164,,,,,,,,,0.9650671464372266,
164,,,,,,,,,,0.9732103213434352
165,0.897757229591408,,,,,,,,,
165,,0.9844594204224626,,,,,,,,
165,,,0.9230582008741719,,,,,,,
165,,,,0.9819093281890255,,,,,,
165,,,,,0.9908313047023966,,,,,
165,,,,,,0.985378346968397,,,,
165,,,,,,,0.9759918384135626,,,
165,,,,,,,,0.9792855023630372,,
165,,,,,,,,,0.9867101783634377,
165,,,,,,,,,,0.986705510520322
166,0.983189167101403,,,,,,,,,
166,,0.9772305805393944,,,,,,,,
166,,,0.9829629727925809,,,,,,,
166,,,,0.9384692090593733,,,,,,
166,,,,,0.9809923885016291,,,,,
166,,,,,,0.9767984644092513,,,,
166,,,,,,,0.9453844472782912,,,
166,,,,,,,,0.9188735082038048,,
166,,,,,,,,,0.96234369771585,
166,,,,,,,,,,0.991945415032113
167,0.8907793713787001,,,,,,,,,
167,,0.9895240992501735,,,,,,,,
167,,,0.9737690266034136,,,,,,,
167,,,,0.9599093606604248,,,,,,
167,,,,,0.984887357506992,,,,,
167,,,,,,0.983802693291371,,,,
167,,,,,,,0.9495979384505336,,,
167,,,,,,,,0.9259761061937065,,
167,,,,,,,,,0.9620301254247482,
167,,,,,,,,,,0.9838743330594961
168,0.8877420356056633,,,,,,,,,
168,,0.9873355838815159,,,,,,,,
168,,,0.9464622184789641,,,,,,,
168,,,,0.9843282230629781,,,,,,
168,,,,,0.9817088068775142,,,,,
168,,,,,,0.9370862441002896,,,,
168,,,,,,,0.9425506815278784,,,
168,,,,,,,,0.9290045196700369,,
168,,,,,,,,,0.9560630233011865,
168,,,,,,,,,,0.9748528172060217
169,0.9643721395021219,,,,,,,,,
169,,0.9882259150359847,,,,,,,,
169,,,0.9720514164272321,,,,,,,
169,,,,0.9793774393096984,,,,,,
169,,,,,0.9707301344675949,,,,,
169,,,,,,0.9703726733161148,,,,
169,,,,,,,0.9836093711476448,,,
169,,,,,,,,0.9891188179911294,,
169,,,,,,,,,0.9650352673279475,
169,,,,,,,,,,0.9614010009835786
170,0.9426852877945373,,,,,,,,,
170,,0.992369908160579,,,,,,,,
170,,,0.9596192848869423,,,,,,,
170,,,,0.9591954663588053,,,,,,
170,,,,,0.9790955624936345,,,,,
170,,,,,,0.9891053884412923,,,,
170,,,,,,,0.9769086365400672,,,
170,,,,,,,,0.9780111510808278,,
170,,,,,,,,,0.8652953092221229,
170,,,,,,,,,,0.9803520802079589
171,0.9770959649830854,,,,,,,,,
171,,0.986882111034661,,,,,,,,
171,,,0.9680306845966561,,,,,,,
171,,,,0.9636594417357122,,,,,,
171,,,,,0.991290044799755,,,,,
171,,,,,,0.9569026193394364,,,,
171,,,,,,,0.9659074810624863,,,
171,,,,,,,,0.9835753862662351,,
171,,,,,,,,,0.9511843916372943,
171,,,,,,,,,,0.5370880196935024
172,0.9760277499868019,,,,,,,,,
172,,0.9811359852185172,,,,,,,,
172,,,0.9352540137781723,,,,,,,
172,,,,0.9602404797052256,,,,,,
172,,,,,0.9771131458577295,,,,,
172,,,,,,0.9594627412777808,,,,
172,,,,,,,0.9906158831747495,,,
172,,,,,,,,0.9621843657071029,,
172,,,,,,,,,0.9844724269294829,
172,,,,,,,,,,0.9688413102923682
173,0.9753067438067913,,,,,,,,,
173,,0.9824865563902192,,,,,,,,
173,,,0.9548938603473757,,,,,,,
173,,,,0.9908490735685578,,,,,,
173,,,,,0.9906357523433178,,,,,
173,,,,,,0.9777546470620936,,,,
173,,,,,,,0.9829325543037626,,,
173,,,,,,,,0.9432867233147014,,
173,,,,,,,,,0.9656848835539888,
173,,,,,,,,,,0.930662862568563
174,0.9434702411391768,,,,,,,,,
174,,0.9954227022606493,,,,,,,,
174,,,0.9139816164377355,,,,,,,
174,,,,0.9858151281505638,,,,,,
174,,,,,0.9796803166489743,,,,,
174,,,,,,0.9095005839292558,,,,
174,,,,,,,0.9770561729436644,,,
174,,,,,,,,0.8778090025512562,,
174,,,,,,,,,0.9440463826995702,
174,,,,,,,,,,0.956760719989051
175,0.9749330629798674,,,,,,,,,
175,,0.9890896210297768,,,,,,,,
175,,,0.9395657046041014,,,,,,,
175,,,,0.9458387939617786,,,,,,
175,,,,,0.981616714204293,,,,,
175,,,,,,0.9077137152749699,,,,
175,,,,,,,0.9851717952102664,,,
175,,,,,,,,0.9757867698535861,,
175,,,,,,,,,0.9622435962381978,
175,,,,,,,,,,0.9727319812180872
176,0.9768907273446958,,,,,,,,,
176,,0.9766188156594462,,,,,,,,
176,,,0.9554967003055004,,,,,,,
176,,,,0.9723071602960203,,,,,,
176,,,,,0.9447576970268806,,,,,
176,,,,,,0.98256018245875,,,,
176,,,,,,,0.9899519185519605,,,
176,,,,,,,,0.9777800983032607,,
176,,,,,,,,,0.9875344715003253,
176,,,,,,,,,,0.9263330957720483
177,0.9838928722345557,,,,,,,,,
177,,0.9928004870158035,,,,,,,,
177,,,0.9751469735827664,,,,,,,
177,,,,0.9873225641866166,,,,,,
177,,,,,0.9849717395626905,,,,,
177,,,,,,0.9675309479627514,,,,
177,,,,,,,0.9682866778894118,,,
177,,,,,,,,0.964624506728687,,
177,,,,,,,,,0.9559656655097212,
177,,,,,,,,,,0.9137644528966393
178,0.9930252461906848,,,,,,,,,
178,,0.9923682823273248,,,,,,,,
178,,,0.9019295415467213,,,,,,,
178,,,,0.9875622528792313,,,,,,
178,,,,,0.9579284165325441,,,,,
178,,,,,,0.9657231937708891,,,,
178,,,,,,,0.9711776623450503,,,
178,,,,,,,,0.9879901050491218,,
178,,,,,,,,,0.8927323056460023,
178,,,,,,,,,,0.601266171872809
179,0.9663364590584601,,,,,,,,,
179,,0.978495911461535,,,,,,,,
179,,,0.9512094298676894,,,,,,,
179,,,,0.9910684388685763,,,,,,
179,,,,,0.9805964664954452,,,,,
179,,,,,,0.9322956056879611,,,,
179,,,,,,,0.9816086640913456,,,
179,,,,,,,,0.9739448362830692,,
179,,,,,,,,,0.9849511357600821,
179,,,,,,,,,,0.9555032026175746
180,0.9824865563902192,,,,,,,,,
180,,0.9653766586370147,,,,,,,,
180,,,0.9597881340212256,,,,,,,
180,,,,0.9842991895457753,,,,,,
180,,,,,0.9489996386672582,,,,,
180,,,,,,0.9635820377371712,,,,
180,,,,,,,0.9691017359225039,,,
180,,,,,,,,0.9053687087620945,,
180,,,,,,,,,0.9711468211313409,
180,,,,,,,,,,0.9604818195848869
181,0.971487230803126,,,,,,,,,
181,,0.9546946595611193,,,,,,,,
181,,,0.9517081984428197,,,,,,,
181,,,,0.9654982608108686,,,,,,
181,,,,,0.9919377094271905,,,,,
181,,,,,,0.9457745167954771,,,,
181,,,,,,,0.9853287113555801,,,
181,,,,,,,,0.9780023148684029,,
181,,,,,,,,,0.9568472135868827,
181,,,,,,,,,,0.9636424552304262
182,0.9725973964566633,,,,,,,,,
182,,0.9888855933981838,,,,,,,,
182,,,0.9914895708797792,,,,,,,
182,,,,0.9910631008324369,,,,,,
182,,,,,0.9768570638792319,,,,,
182,,,,,,0.9692648474974263,,,,
182,,,,,,,0.9779308875121011,,,
182,,,,,,,,0.9738379438217436,,
182,,,,,,,,,0.9807827202815322,
182,,,,,,,,,,0.9570189057969317
183,0.9851492783370485,,,,,,,,,
183,,0.9875909575473364,,,,,,,,
183,,,0.9760694196234029,,,,,,,
183,,,,0.9855904787142848,,,,,,
183,,,,,0.9764443444955794,,,,,
183,,,,,,0.989290868959641,,,,
183,,,,,,,0.9805610882440261,,,
183,,,,,,,,0.9851492783370485,,
183,,,,,,,,,0.9866974464149924,
183,,,,,,,,,,0.9595203760136802
184,0.901948576029193,,,,,,,,,
184,,0.993677189429567,,,,,,,,
184,,,0.9778127579262859,,,,,,,
184,,,,0.9811228271943567,,,,,,
184,,,,,0.9448251216562757,,,,,
184,,,,,,0.9386661446756123,,,,
184,,,,,,,0.9704094188724304,,,
184,,,,,,,,0.9798727268181423,,
184,,,,,,,,,0.9688152328673161,
184,,,,,,,,,,0.8656085231512529
185,0.9523546951700361,,,,,,,,,
185,,0.9886694671594759,,,,,,,,
185,,,0.9756194796280825,,,,,,,
185,,,,0.9772711704537909,,,,,,
185,,,,,0.9871045881238681,,,,,
185,,,,,,0.9921526405261939,,,,
185,,,,,,,0.9714562665954515,,,
185,,,,,,,,0.9899711263649664,,
185,,,,,,,,,0.9696430052435615,
185,,,,,,,,,,0.9265635434636834
186,0.9818782482119346,,,,,,,,,
186,,0.9908353060954694,,,,,,,,
186,,,0.9797369615552154,,,,,,,
186,,,,0.9807596166531029,,,,,,
186,,,,,0.963656718494581,,,,,
186,,,,,,0.9947681775056854,,,,
186,,,,,,,0.9816947266504144,,,
186,,,,,,,,0.98975151790158,,
186,,,,,,,,,0.9862171734058383,
186,,,,,,,,,,0.9710682946656858
187,0.9503204079942954,,,,,,,,,
187,,0.9895198690986906,,,,,,,,
187,,,0.9875818304644653,,,,,,,
187,,,,0.9897395341859949,,,,,,
187,,,,,0.9780023148684029,,,,,
187,,,,,,0.9862479778434964,,,,
187,,,,,,,0.9835668361452884,,,
187,,,,,,,,0.9884408168358582,,
187,,,,,,,,,0.9700691283163146,
187,,,,,,,,,,0.8818519537656854
188,0.9587392083174742,,,,,,,,,
188,,0.990415447682439,,,,,,,,
188,,,0.9779840634595435,,,,,,,
188,,,,0.9821240705268995,,,,,,
188,,,,,0.9770637682681222,,,,,
188,,,,,,0.9866632394032254,,,,
188,,,,,,,0.956257800018896,,,
188,,,,,,,,0.9740921393445289,,
188,,,,,,,,,0.9823586726183736,
188,,,,,,,,,,0.9446794280013804
189,0.9537022587149978,,,,,,,,,
189,,0.986237306462669,,,,,,,,
189,,,0.9910507753393117,,,,,,,
189,,,,0.9888932092433296,,,,,,
189,,,,,0.9591714760383866,,,,,
189,,,,,,0.9814412752487782,,,,
189,,,,,,,0.9522296186494728,,,
189,,,,,,,,0.9847694579054158,,
189,,,,,,,,,0.995864426768412,
189,,,,,,,,,,0.8822431943815361
190,0.9435767494328892,,,,,,,,,
190,,0.9834445997640193,,,,,,,,
190,,,0.9712326158868221,,,,,,,
190,,,,0.9789796933723546,,,,,,
190,,,,,0.9753690795554398,,,,,
190,,,,,,0.978597375539372,,,,
190,,,,,,,0.9786119507314515,,,
190,,,,,,,,0.9936871980260237,,
190,,,,,,,,,0.9749234288558523,
190,,,,,,,,,,0.7444720809670184
191,0.946808495258976,,,,,,,,,
191,,0.9882172389833769,,,,,,,,
191,,,0.9855618069539706,,,,,,,
191,,,,0.9823586726183736,,,,,,
191,,,,,0.9404630481490907,,,,,
191,,,,,,0.9486683030120648,,,,
191,,,,,,,0.9626948185585915,,,
191,,,,,,,,0.9490648059607661,,
191,,,,,,,,,0.9860052721976689,
191,,,,,,,,,,0.9523198519206457
192,0.9682650420567016,,,,,,,,,
192,,0.9799347621702731,,,,,,,,
192,,,0.9847304268893761,,,,,,,
192,,,,0.9888855933981838,,,,,,
192,,,,,0.9703607733231894,,,,,
192,,,,,,0.9847255461398584,,,,
192,,,,,,,0.9886733703431811,,,
192,,,,,,,,0.9826858985401427,,
192,,,,,,,,,0.9095742690229225,
192,,,,,,,,,,0.9085379641288797
193,0.9936760381536653,,,,,,,,,
193,,0.986448724075241,,,,,,,,
193,,,0.9827576598753959,,,,,,,
193,,,,0.9752676535699464,,,,,,
193,,,,,0.9642871776516488,,,,,
193,,,,,,0.9783682447963193,,,,
193,,,,,,,0.9701251479979488,,,
193,,,,,,,,0.9814665391166298,,
193,,,,,,,,,0.9239305149321111,
193,,,,,,,,,,0.9701368806485711
194,0.9792705927233565,,,,,,,,,
194,,0.8854287404379552,,,,,,,,
194,,,0.9834575214061334,,,,,,,
194,,,,0.9908353060954694,,,,,,
194,,,,,0.9330754717249179,,,,,
194,,,,,,0.9827077838453289,,,,
194,,,,,,,0.9557385255813916,,,
194,,,,,,,,0.9696959739881047,,
194,,,,,,,,,0.9377580806777067,
194,,,,,,,,,,0.9658379789468495
195,0.9393102640269282,,,,,,,,,
195,,0.8397629300321171,,,,,,,,
195,,,0.9690975531469714,,,,,,,
195,,,,0.9877789899065043,,,,,,
195,,,,,0.9773533995710478,,,,,
195,,,,,,0.9688587876334437,,,,
195,,,,,,,0.9775323633595852,,,
195,,,,,,,,0.9847569381776125,,
195,,,,,,,,,0.9518331240376475,
195,,,,,,,,,,0.9642152096625142
196,0.969355309356767,,,,,,,,,
196,,0.9630722796967374,,,,,,,,
196,,,0.9645957008709121,,,,,,,
196,,,,0.9890742081271414,,,,,,
196,,,,,0.9858547729856485,,,,,
196,,,,,,0.9538560627677338,,,,
196,,,,,,,0.9786772031945562,,,
196,,,,,,,,0.9880358858359196,,
196,,,,,,,,,0.9723390497934411,
196,,,,,,,,,,0.9514801729522491
197,0.9899683546919792,,,,,,,,,
197,,0.9809566610639482,,,,,,,,
197,,,0.9505300760405296,,,,,,,
197,,,,0.9762967169375842,,,,,,
197,,,,,0.9605768838685205,,,,,
197,,,,,,0.9858385262624098,,,,
197,,,,,,,0.9727018159856547,,,
197,,,,,,,,0.9925949482775526,,
197,,,,,,,,,0.9694531374651172,
197,,,,,,,,,,0.9623938592656011
198,0.9854027002118959,,,,,,,,,
198,,0.9945550472726875,,,,,,,,
198,,,0.9610441181642438,,,,,,,
198,,,,0.9853287113555801,,,,,,
198,,,,,0.8859856815630995,,,,,
198,,,,,,0.9886774585678604,,,,
198,,,,,,,0.976443136306602,,,
198,,,,,,,,0.952943438052242,,
198,,,,,,,,,0.9596315610845538,
198,,,,,,,,,,0.9649188758377433
199,0.9642434813210368,,,,,,,,,
199,,0.974497046404295,,,,,,,,
199,,,0.9703113348041302,,,,,,,
199,,,,0.9819027464673483,,,,,,
199,,,,,0.8682220995691434,,,,,
199,,,,,,0.9889015647785402,,,,
199,,,,,,,0.943379662058856,,,
199,,,,,,,,0.9645227206913612,,
199,,,,,,,,,0.9789905615017317,
199,,,,,,,,,,0.9614165491371232
200,0.9910607130310796,,,,,,,,,
200,,0.9718699774008227,,,,,,,,
200,,,0.9830024904958634,,,,,,,
200,,,,0.9808255951705599,,,,,,
200,,,,,0.9419885192071651,,,,,
200,,,,,,0.982801054314082,,,,
200,,,,,,,0.9835668361452884,,,
200,,,,,,,,0.970569344500676,,
200,,,,,,,,,0.9873708363759205,
200,,,,,,,,,,0.939691390681835
201,0.9575232147127196,,,,,,,,,
201,,0.9503582207794664,,,,,,,,
201,,,0.9792564104329975,,,,,,,
201,,,,0.9936817757294801,,,,,,
201,,,,,0.9836533944913152,,,,,
201,,,,,,0.9888863942658132,,,,
201,,,,,,,0.981616714204293,,,
201,,,,,,,,0.9816947266504144,,
201,,,,,,,,,0.9524684591610785,
201,,,,,,,,,,0.954705281577423
202,0.9381313746482365,,,,,,,,,
202,,0.9860168692390899,,,,,,,,
202,,,0.9862442332048696,,,,,,,
202,,,,0.9928036270652333,,,,,,
202,,,,,0.9838743330594961,,,,,
202,,,,,,0.9864300552830855,,,,
202,,,,,,,0.9915099692836353,,,
202,,,,,,,,0.9792932287355912,,
202,,,,,,,,,0.972190770841767,
202,,,,,,,,,,0.9873225641866166
203,0.9886588727413285,,,,,,,,,
203,,0.9806001599288958,,,,,,,,
203,,,0.9871023621750648,,,,,,,
203,,,,0.9899633751119586,,,,,,
203,,,,,0.9563934665477313,,,,,
203,,,,,,0.9864722876851176,,,,
203,,,,,,,0.9884358152435648,,,
203,,,,,,,,0.9753984765899618,,
203,,,,,,,,,0.9794998583910752,
203,,,,,,,,,,0.9853635110846798
204,0.953739354057308,,,,,,,,,
204,,0.9670980060903127,,,,,,,,
204,,,0.9932457591539079,,,,,,,
204,,,,0.9895110751029402,,,,,,
204,,,,,0.9640472237367156,,,,,
204,,,,,,0.9908413426590797,,,,
204,,,,,,,0.9936803449367478,,,
204,,,,,,,,0.987811029690357,,
204,,,,,,,,,0.9624990335936358,
204,,,,,,,,,,0.9615516865505218
205,0.9462786877938942,,,,,,,,,
205,,0.996076233995682,,,,,,,,
205,,,0.9925840849355793,,,,,,,
205,,,,0.9802961160886777,,,,,,
205,,,,,0.93664380497545,,,,,
205,,,,,,0.9888932092433296,,,,
205,,,,,,,0.9875557281958337,,,
205,,,,,,,,0.9897415531807736,,
205,,,,,,,,,0.9184994716914243,
205,,,,,,,,,,0.9254608812961056
206,0.9870984833853261,,,,,,,,,
206,,0.991276231292414,,,,,,,,
206,,,0.9849496351428395,,,,,,,
206,,,,0.9865049772050898,,,,,,
206,,,,,0.9770795045072269,,,,,
206,,,,,,0.9718920926459655,,,,
206,,,,,,,0.9891091012247781,,,
206,,,,,,,,0.9788194374698411,,
206,,,,,,,,,0.9610568564971256,
206,,,,,,,,,,0.9720616699367295
207,0.9783032459482954,,,,,,,,,
207,,0.9794041894036036,,,,,,,,
207,,,0.9734444523524188,,,,,,,
207,,,,0.9888672231867975,,,,,,
207,,,,,0.9612687997914647,,,,,
207,,,,,,0.9936803449367478,,,,
207,,,,,,,0.9857963827337047,,,
207,,,,,,,,0.9686928154559916,,
207,,,,,,,,,0.9700799782067178,
207,,,,,,,,,,0.9897644807933236
208,0.9860106917821347,,,,,,,,,
