Delivery Date,Hour Ending,Price,Time_Index,Date,Year
12/05/2013,21:00,51.61,8133,2013-12-05 20:00:00,2013
04/08/2013,17:00,51.61,2344,2013-04-08 15:00:00,2013
09/24/2013,15:00,51.61,6398,2013-09-24 13:00:00,2013
09/26/2013,16:00,51.6,6447,2013-09-26 14:00:00,2013
07/28/2013,17:00,51.52,5008,2013-07-28 15:00:00,2013
09/10/2013,16:00,51.49,6063,2013-09-10 14:00:00,2013
06/11/2013,16:00,51.47,3879,2013-06-11 14:00:00,2013
09/12/2013,15:00,51.47,6110,2013-09-12 13:00:00,2013
09/15/2013,17:00,51.46,6184,2013-09-15 15:00:00,2013
09/13/2013,15:00,51.45,6134,2013-09-13 13:00:00,2013
07/25/2013,15:00,51.35,4934,2013-07-25 13:00:00,2013
05/24/2013,17:00,51.34,3448,2013-05-24 15:00:00,2013
05/07/2013,18:00,51.32,3041,2013-05-07 16:00:00,2013
12/08/2013,09:00,51.32,8193,2013-12-08 08:00:00,2013
06/28/2013,20:00,51.29,4291,2013-06-28 18:00:00,2013
10/31/2013,17:00,51.26,7288,2013-10-31 15:00:00,2013
06/20/2013,16:00,51.24,4095,2013-06-20 14:00:00,2013
04/15/2013,21:00,51.23,2516,2013-04-15 19:00:00,2013
05/21/2013,18:00,51.23,3377,2013-05-21 16:00:00,2013
03/12/2013,08:00,51.15,1687,2013-03-12 06:00:00,2013
09/09/2013,14:00,51.11,6037,2013-09-09 12:00:00,2013
07/09/2013,16:00,51.09,4551,2013-07-09 14:00:00,2013
11/07/2013,19:00,51.08,7459,2013-11-07 18:00:00,2013
07/18/2013,16:00,51.07,4767,2013-07-18 14:00:00,2013
03/27/2013,07:00,51.07,2046,2013-03-27 05:00:00,2013
08/16/2013,16:00,51.06,5463,2013-08-16 14:00:00,2013
09/02/2013,18:00,51.05,5873,2013-09-02 16:00:00,2013
06/29/2013,19:00,51.04,4314,2013-06-29 17:00:00,2013
