,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind,Time_Index
1/22/2012 3:00,50.001015,7566.897176,545.327948,8619.402504,52.27526,3792.358084,18.850841,0,6278.669109,507
1/22/2012 4:00,50.142272,7474.739783,537.317718,8498.566264,54.911205,3792.188605,18.770431,0,6279.354945,508
1/22/2012 5:00,50.258121,7698.842434,543.138861,8230.157694,55.899405,3791.515508,16.067168,0,6365.175492,509
1/22/2012 6:00,50.286813,7746.031067,546.490738,8580.325618,55.355228,3792.640527,15.878707,0,6370.519138,510
1/22/2012 7:00,50.484129,7562.771668,591.196714,8886.267676,56.323957,3792.67557,15.33277,0,6567.74191,511
1/22/2012 8:00,50.678961,7783.933075,598.556091,9440.642641,87.449626,3792.894245,15.848573,0.097473,6603.994324,512
1/22/2012 9:00,51.272972,8111.788842,591.458449,10072.7031,86.032127,3793.91133,16.153697,0.984715,6618.750725,513
1/22/2012 10:00,51.087467,8521.165666,589.025745,10783.2893,84.544112,3793.570817,17.256326,3.255035,6493.63577,514
1/22/2012 11:00,38.958584,8828.502386,584.258075,10818.63206,81.638098,3793.073222,18.204942,3.135684,6376.40046,515
1/22/2012 12:00,43.042394,8529.118655,584.820717,10566.43038,79.912166,3793.789061,18.018619,6.306377,6834.456383,516
1/22/2012 13:00,40.685908,8449.702225,588.810803,10651.26533,70.657456,3794.387724,17.999068,3.972283,6748.259444,517
1/22/2012 14:00,44.669089,8827.037109,608.27182,10425.57116,51.122582,3793.612332,17.98341,7.941791,6554.214698,518
1/22/2012 15:00,44.859175,8636.316727,629.437093,10603.16632,51.247995,3793.277397,17.962319,12.619501,6528.026203,519
1/22/2012 16:00,44.901859,8389.522134,654.45773,10909.68205,51.44647,3794.246071,17.574749,20.645602,6469.295167,520
1/22/2012 17:00,45.193241,8504.210671,658.011306,11333.7936,54.792768,3793.146379,17.934395,16.456387,6228.843656,521
1/22/2012 18:00,46.481744,9211.377787,779.287746,11945.85623,105.457572,3793.718555,18.031516,2.357553,5063.277475,522
1/22/2012 19:00,56.500136,11291.6871,1839.019085,13136.77642,104.021827,3792.308246,18.032597,0,2856.929722,523
1/22/2012 20:00,64.255108,11581.07561,1731.811763,13272.42523,83.492872,3791.524247,18.049164,0,2292.216257,524
1/22/2012 21:00,53.223422,11535.56468,1439.377647,13301.24862,85.147407,3790.988986,18.038343,0,1938.797557,525
1/22/2012 22:00,49.516765,11339.41082,1028.663797,13095.83867,86.125314,3791.706117,17.19674,0,1544.73649,526
1/22/2012 23:00,49.229381,11042.03697,653.795868,12619.00897,85.970237,3791.152567,11.01441,0,1413.225419,527
1/22/2012 0:00,49.346098,9658.043009,598.402285,11381.49055,80.041923,3791.752321,17.199064,0,1717.312938,528
1/23/2012 1:00,48.436094,8306.92437,594.857075,10941.93572,19.030275,3791.400386,17.688819,0,1978.485755,529
1/23/2012 2:00,47.855058,7656.669748,595.445926,10740.50267,17.086575,3791.746061,17.687186,0,2042.9598,530
1/23/2012 3:00,48.142241,7524.635828,597.869123,10733.57042,17.122117,3791.210527,17.68401,0,1941.012996,531
1/23/2012 4:00,48.076638,7874.599494,600.072081,11311.35782,17.17126,3791.31899,18.167023,0,1254.471635,532
1/23/2012 5:00,48.072286,8747.738398,640.061494,11869.95059,26.702421,3791.586864,18.67414,0,767.34878,533
1/23/2012 6:00,44.635127,9715.860276,755.408452,13315.71913,76.049568,3791.397944,18.663383,0,808.294805,534
1/23/2012 7:00,44.109862,10968.17798,1124.083564,15525.12132,84.214968,3791.867606,17.918169,0,795.130524,535
1/23/2012 8:00,48.038182,11434.11709,1273.224995,16136.83181,87.741689,3792.449083,17.838684,0.689381,1073.590832,536
1/23/2012 9:00,52.756653,11062.22736,1091.995983,15938.951,85.36591,3792.069903,17.870774,6.797349,1014.435874,537
1/23/2012 10:00,49.729112,11232.65905,955.728294,15916.37633,85.296223,3792.435444,16.434889,16.258707,964.092317,538
1/23/2012 11:00,52.009509,11075.69822,797.686876,15786.31381,84.941688,3792.476766,15.091128,20.686994,1315.640511,539
1/23/2012 12:00,53.077637,10732.94441,779.319183,15228.67945,84.261966,3791.514404,14.986075,22.333572,1774.309386,540
1/23/2012 13:00,52.393765,10386.69569,768.953527,14925.68737,84.939362,3791.290923,15.849421,23.708477,1874.219734,541
1/23/2012 14:00,51.593671,10149.30908,777.084102,14936.19901,81.767848,3792.317463,16.634518,23.545775,1738.587437,542
1/23/2012 15:00,52.667586,10161.97239,787.546475,14881.28962,80.674548,3792.396012,17.054824,23.632163,1349.5856,543
1/23/2012 16:00,52.979626,9901.645709,762.374867,14753.38175,80.704767,3793.590462,18.318683,24.899375,1470.81306,544
1/23/2012 17:00,53.411951,9698.939041,761.24998,14677.16338,78.360801,3794.36229,14.636273,19.222248,1872.932513,545
1/23/2012 18:00,55.091764,9754.390418,831.96821,14881.98184,100.838255,3795.036162,17.621752,3.928195,1987.873457,546
1/23/2012 19:00,54.614995,10557.49626,848.984499,15753.25754,154.332293,3794.515071,18.638077,0,2772.21073,547
1/23/2012 20:00,54.671157,10454.535,803.813835,14896.14027,92.086044,3795.282227,18.549454,0,4216.654667,548
1/23/2012 21:00,54.355531,10150.88459,935.126334,13848.66209,78.314913,3793.704318,17.825603,0,5068.283585,549
1/23/2012 22:00,54.697067,9486.447767,826.937874,13052.89742,79.180836,3795.756763,17.763213,0,5579.989831,550
1/23/2012 23:00,54.378309,8852.08197,640.625029,12101.16172,70.093363,3794.908472,17.759623,0,5702.755416,551
1/23/2012 0:00,54.528268,7840.559454,628.957919,10656.66838,48.114921,3795.102489,16.962202,0,6051.363853,552
1/24/2012 1:00,54.736361,7303.275489,566.830007,9888.109014,48.202934,3794.950572,16.887404,0,6014.234356,553
1/24/2012 2:00,53.434159,7092.094995,539.578613,9349.427906,48.146805,3794.604266,16.888074,0,6172.950611,554
1/24/2012 3:00,55.094499,6943.971531,539.40727,9319.47399,48.214209,3794.782304,16.888156,0,6145.438712,555
1/24/2012 4:00,54.184308,6954.347338,544.998107,9630.154325,48.419711,3794.503637,17.272945,0,6010.185289,556
1/24/2012 5:00,53.645944,6998.060004,563.031233,10315.59874,72.831806,3794.630597,18.434583,0,6086.167317,557
1/24/2012 6:00,53.663539,7388.058382,583.078924,12102.27504,71.011744,3793.977537,18.679062,0,6324.721126,558
1/24/2012 7:00,52.704935,9075.999834,672.244682,14470.63674,102.598711,3793.712622,18.162491,0,5659.179019,559
1/24/2012 8:00,52.292019,10273.77345,679.504904,15001.53148,124.228487,3792.16836,17.457867,0,5091.85289,560
1/24/2012 9:00,50.903424,10114.59852,641.337611,14689.5755,121.796989,3791.061374,17.235037,0.850032,4549.11632,561
1/24/2012 10:00,50.629272,9904.317186,624.902063,14594.64294,94.907777,3791.660235,16.816182,2.302082,4465.96002,562
1/24/2012 11:00,52.558772,9525.397243,640.734549,14336.1467,75.982008,3791.714823,16.399124,6.235305,4880.314982,563
1/24/2012 12:00,52.869859,9240.108411,662.89679,14676.4197,79.140533,3791.644276,16.108759,5.150335,4521.824789,564
1/24/2012 13:00,51.452008,9054.881475,684.702275,14434.12543,78.476095,3791.735966,16.122455,3.833936,4603.636998,565
1/24/2012 14:00,50.87417,9017.62983,680.59984,14546.18642,47.556,3759.595803,16.957268,3.573859,4284.761013,566
1/24/2012 15:00,50.784291,9162.08283,644.808573,14481.01144,47.718318,3789.95108,15.384758,2.865042,3994.270549,567
1/24/2012 16:00,52.254403,9655.307434,641.157758,14799.82572,53.879604,3789.405508,18.952551,2.032057,3344.590819,568
1/24/2012 17:00,52.054765,10569.06408,693.713639,15507.47006,62.286786,3788.764138,18.241563,1.475884,2429.623572,569
1/24/2012 18:00,51.674695,11032.61237,1141.659561,16001.23721,95.865449,3788.247114,19.582065,0.429257,1963.625961,570
1/24/2012 19:00,58.118513,11400.93796,1625.768404,16502.92026,92.813449,3788.745491,15.301696,0,1931.917655,571
1/24/2012 20:00,54.050576,11320.22433,1085.038762,16583.44799,75.770036,3788.590769,13.196539,0,2121.822655,572
1/24/2012 21:00,53.012504,11098.06771,859.704712,16288.92946,75.710822,3788.042827,13.303953,0,2156.305378,573
1/24/2012 22:00,51.958222,10868.41352,702.997259,15430.9159,75.935116,3787.718425,14.455665,0,1999.039769,574
1/24/2012 23:00,51.441398,10466.13795,511.6995,13616.6894,75.961031,3791.161351,15.003765,0,2508.120595,575
1/24/2012 0:00,51.543315,9912.290271,488.954618,10605.70807,75.465482,3793.49174,14.994639,0,3600.958377,576
1/25/2012 1:00,46.092393,8629.942331,484.230094,9303.755295,43.821451,3793.259686,14.092058,0,4605.556034,577
1/25/2012 2:00,42.644155,7428.473925,478.538345,8774.127504,49.398872,3793.937821,14.040402,0,5552.960591,578
1/25/2012 3:00,40.446578,7054.556945,472.122888,8682.613623,52.171734,3790.396002,14.805356,0,5621.517024,579
1/25/2012 4:00,42.475451,6839.851769,471.613447,8239.688812,56.832575,3789.170078,10.788255,0,6346.234256,580
1/25/2012 5:00,46.139314,7020.012718,482.940121,8630.471288,61.253706,3789.316601,4.007321,0,6468.556068,581
1/25/2012 6:00,43.128182,7808.520735,561.184177,9961.211754,61.616987,3789.02182,1.8816,0,6605.488547,582
1/25/2012 7:00,43.904379,8903.823121,623.73328,12203.70574,90.192722,3787.357848,1.8696,0,6496.805602,583
1/25/2012 8:00,45.652559,9896.116841,651.159443,13195.34593,90.811266,3788.019519,3.41007,0.013787,6235.170418,584
1/25/2012 9:00,49.148505,9994.490817,693.844978,13331.18454,90.047912,3786.33854,9.165241,1.748893,5724.505199,585
1/25/2012 10:00,49.811434,10524.93199,699.768774,14081.2434,89.830071,3787.223362,8.539552,2.712431,4784.506098,586
1/25/2012 11:00,49.929956,10703.61509,686.089325,14581.84754,89.484977,3793.918679,4.002796,3.739868,4588.834874,587
1/25/2012 12:00,49.358619,10265.81707,690.849954,14158.45413,88.835432,3792.8157,3.18,9.952468,5526.559671,588
1/25/2012 13:00,50.268878,9701.661772,715.44253,13812.38168,58.484311,3788.23352,2.9688,10.367632,6245.89905,589
1/25/2012 14:00,50.574267,9334.638707,709.53278,13781.4249,58.69644,3788.077097,2.9664,5.970155,6389.324195,590
1/25/2012 15:00,50.588871,9394.589877,659.067189,13849.03963,59.152435,3788.322664,2.9658,4.192821,6095.56528,591
1/25/2012 16:00,50.520299,9822.301203,690.154072,14476.66259,58.284104,3788.810658,5.199151,2.209155,5118.153956,592
1/25/2012 17:00,50.394305,10672.08414,795.357708,15552.57226,59.289684,3790.023001,10.406831,0.828337,3518.386421,593
1/25/2012 18:00,49.913735,11167.40842,1413.84593,16309.89849,81.005641,3790.560482,13.043938,0.185707,2285.669178,594
1/25/2012 19:00,68.272661,11557.66317,2301.522193,16983.2712,106.842874,3790.628568,12.952697,0,1827.716378,595
1/25/2012 20:00,73.052988,11724.98707,2094.418372,16790.00736,127.375355,3789.700853,13.353533,0,1757.971549,596
1/25/2012 21:00,68.861634,11609.35401,2021.161014,16494.2973,99.13761,3790.06045,13.514985,0,1566.037346,597
1/25/2012 22:00,65.199741,11253.26154,1470.131954,16065.02728,81.436611,3790.493941,13.239057,0,1282.287972,598
1/25/2012 23:00,52.706564,11298.92972,1268.004504,14614.87416,81.300959,3790.374907,12.834957,0,974.085693,599
1/25/2012 0:00,51.687437,10733.63894,717.197584,12775.32174,81.393807,3789.274652,12.623195,0,1193.488888,600
1/26/2012 1:00,51.667392,9750.201135,497.677092,11506.91398,78.502701,3789.95373,13.860326,0,2127.147813,601
1/26/2012 2:00,51.753763,9188.043077,495.303643,10582.89037,77.922749,3790.023407,13.62369,0,2954.544429,602
1/26/2012 3:00,51.705873,8925.092563,497.781934,10677.10734,47.019932,3790.662535,13.449458,0,2968.128961,603
1/26/2012 4:00,50.044442,8691.513189,502.477234,10437.69854,48.192733,3791.367792,13.29381,0,3642.724358,604
1/26/2012 5:00,51.212139,8729.86747,505.5955,10644.27642,48.326918,3791.292888,13.1463,0,4320.010395,605
1/26/2012 6:00,51.253136,9272.394128,520.370098,12628.75322,76.780224,3790.752165,12.974519,0,4314.835918,606
1/26/2012 7:00,51.673645,10326.67732,649.915228,15768.69698,77.845308,3790.572012,12.830563,0,3994.017776,607
1/26/2012 8:00,54.297021,11183.0823,754.156689,16907.49819,117.540605,3790.292824,10.133959,0.535268,3277.08031,608
1/26/2012 9:00,51.311031,10955.22277,676.123445,15989.21723,92.37583,3789.301862,11.178888,12.888059,3537.942314,609
1/26/2012 10:00,52.759092,10322.92364,635.31649,15678.36558,63.80412,3789.400249,11.848306,27.831419,3915.203103,610
1/26/2012 11:00,52.625026,10071.12112,632.91269,15576.62147,45.796132,3790.220187,13.568108,32.478262,3659.00363,611
1/26/2012 12:00,50.036764,9837.437845,628.608611,15018.3197,46.343678,3790.088313,12.703288,33.65446,3711.682299,612
1/26/2012 13:00,45.896992,9302.598348,652.785234,13987.45866,46.443203,3786.834719,13.408724,33.793317,4446.119214,613
1/26/2012 14:00,34.332862,8880.472146,690.30106,13552.54471,47.223256,3746.661471,13.450569,33.851802,4893.216911,614
1/26/2012 15:00,52.03621,8796.63835,610.392708,13747.46378,47.422613,3786.740675,12.68064,33.994576,4177.143252,615
1/26/2012 16:00,51.667771,8864.757372,624.131596,14404.72953,47.447558,3787.567463,12.461331,32.365592,3101.281386,616
1/26/2012 17:00,54.360406,9479.325415,657.603852,15342.21734,76.449578,3788.369715,13.645206,25.632447,1931.72548,617
1/26/2012 18:00,60.497512,9901.283784,835.694587,15829.21876,78.131577,3788.473426,15.905209,6.458232,777.785248,618
1/26/2012 19:00,65.479692,10821.8187,976.745086,17671.09626,78.169623,3788.033495,15.423411,2.30E-05,322.185933,619
1/26/2012 20:00,68.67226,11086.02412,927.724117,18049.05723,78.900933,3787.562,17.3621,0,339.750206,620
1/26/2012 21:00,69.490894,11047.31065,867.95636,18005.71933,79.610334,3787.843406,17.314454,0,418.571586,621
1/26/2012 22:00,76.137577,10934.64136,777.687922,17139.49419,76.890521,3787.673192,17.353055,0,605.9304,622
1/26/2012 23:00,60.491488,10678.83746,566.934525,15353.92132,75.039262,3785.720187,18.016002,0,1202.617155,623
1/26/2012 0:00,52.886575,10041.87225,520.344863,13040.97885,75.959872,3787.363087,18.099803,0,2208.358157,624
1/27/2012 1:00,53.208754,9400.646956,505.578321,11596.90238,74.784593,3787.986693,19.474459,0,3225.387775,625
1/27/2012 2:00,53.76738,8755.384677,505.640378,10496.90909,75.000699,3789.998847,19.700441,0,4669.744605,626
1/27/2012 3:00,52.91619,8206.210249,512.764824,10188.02961,43.480316,3790.865227,20.34426,0,5727.118798,627
1/27/2012 4:00,51.573533,8279.117715,518.288659,10447.88558,46.186124,3790.28897,21.718075,0,5976.358261,628
1/27/2012 5:00,51.601752,8447.199154,522.16785,11280.10075,47.076233,3790.882433,21.766592,0,6191.195714,629
1/27/2012 6:00,52.585158,8828.40605,563.780698,13754.88136,71.383657,3789.805047,21.210637,0,5758.646242,630
1/27/2012 7:00,53.036484,10117.63208,722.347965,16866.86298,77.676842,3790.440863,20.415524,0,5721.833504,631
1/27/2012 8:00,51.738752,10900.17767,703.037327,17261.70273,77.952028,3789.975075,19.606868,1.110532,5904.736098,632
1/27/2012 9:00,49.438653,10308.62568,637.560063,16289.4823,48.950952,3790.954749,19.855449,16.55195,5771.831724,633
1/27/2012 10:00,44.506685,10052.85552,614.341107,15145.75161,47.539855,3791.669823,21.61461,28.063581,5526.315334,634
1/27/2012 11:00,45.97965,9602.25117,662.833312,14024.57907,47.915771,3792.276543,22.045639,32.086643,5898.625739,635
1/27/2012 12:00,41.38728,9233.263286,655.743582,13335.967,47.76906,3792.798382,22.392034,33.518612,6121.906227,636
1/27/2012 13:00,41.223525,8929.199053,655.780076,12399.78651,48.835765,3793.188169,23.265383,33.912118,6200.498802,637
1/27/2012 14:00,41.539871,8885.495527,637.708209,12580.24912,48.986798,3793.14914,23.729411,34.046366,5577.641425,638
1/27/2012 15:00,39.603238,8937.074939,617.957706,12776.38446,49.122451,3797.170202,24.077476,31.885192,4885.630969,639
1/27/2012 16:00,43.97919,9170.345487,531.566399,13146.20689,49.140727,3797.749422,22.892372,26.544641,4025.739083,640
1/27/2012 17:00,47.483548,9379.126171,540.184464,12930.69957,49.215001,3797.112826,22.453252,22.193275,3783.949645,641
1/27/2012 18:00,48.408456,9305.938525,670.864159,12712.55509,69.077843,3797.413277,22.488387,5.513018,4033.668546,642
1/27/2012 19:00,50.249475,9353.037728,709.724346,13244.96986,70.391032,3792.88057,22.520864,1.10E-05,5294.047461,643
1/27/2012 20:00,51.448284,9024.583409,664.114817,12807.89281,50.66321,3791.256682,22.572,0,6210.905296,644
1/27/2012 21:00,51.391816,8893.054027,661.193238,12378.87213,50.703073,3790.851208,22.466022,0,6361.669339,645
1/27/2012 22:00,51.388853,9207.803728,661.500849,11471.8135,50.631424,3789.688567,22.478774,0,6215.846188,646
1/27/2012 23:00,51.547089,9363.98601,626.318139,10101.83713,50.620152,3789.872554,22.569527,0,6382.159782,647
1/27/2012 0:00,51.589007,8923.055171,597.395594,8831.852984,50.585015,3790.229993,21.36183,0,6575.885347,648
1/28/2012 1:00,56.670133,7999.205513,603.808044,8200.200534,50.608212,3789.533351,22.029986,0,6556.108413,649
1/28/2012 2:00,56.116607,7554.280969,597.859706,8142.484442,50.610698,3790.493271,22.110436,0,6536.664275,650
1/28/2012 3:00,55.284781,7394.661418,604.74182,8326.494675,50.583115,3790.057744,22.141199,0,6341.772141,651
1/28/2012 4:00,56.628433,7414.200299,619.048533,8508.76508,50.603475,3789.470876,22.128052,0,6234.421887,652
1/28/2012 5:00,57.69121,8007.078669,610.964108,9775.825152,50.478108,3788.784227,22.351321,0,4862.520063,653
1/28/2012 6:00,57.224426,8116.907996,626.536932,10445.25496,50.356372,3788.700452,22.214937,0,5300.743336,654
1/28/2012 7:00,57.445156,8681.41079,724.283432,12377.65098,50.238684,3788.686512,14.132604,0,3990.812558,655
1/28/2012 8:00,58.96476,9768.974025,777.232937,13766.31584,51.972523,3788.841034,14.241094,0.919689,3055.713485,656
1/28/2012 9:00,60.32791,10589.27755,904.801436,15102.18747,49.836579,3789.257549,14.376796,14.898089,2181.327252,657
1/28/2012 10:00,61.692081,11080.88326,992.103552,15489.51393,49.892867,3789.137243,20.791801,30.000204,1923.884851,658
1/28/2012 11:00,62.454558,11000.12666,955.028093,15096.74552,49.829874,3789.736102,22.586774,34.56907,2189.144832,659
1/28/2012 12:00,60.397405,11046.24983,937.83214,15099.21999,49.573819,3791.563734,22.932133,35.603506,1548.52083,660
1/28/2012 13:00,60.347198,10911.63751,821.206576,14937.93254,49.107941,3792.743403,22.244514,34.6566,853.642009,661
1/28/2012 14:00,59.308338,10580.76466,786.587899,14546.74007,49.0505,3793.138846,21.228327,32.087214,613.939673,662
1/28/2012 15:00,59.42102,10368.55812,768.89099,13904.3212,49.462159,3794.259561,20.854663,34.327162,536.462,663
1/28/2012 16:00,57.917533,10118.32449,772.038929,13706.06137,49.923985,3793.194324,21.876168,30.956286,517.872739,664
1/28/2012 17:00,58.414956,10073.11755,776.206676,13717.12637,50.091905,3792.37136,21.817643,22.890813,566.712471,665
1/28/2012 18:00,59.824213,10265.49451,888.070676,14090.89607,69.684006,3792.29733,21.537984,5.647947,733.387877,666
1/28/2012 19:00,61.316328,10831.21442,1056.239139,15973.33316,69.351731,3792.173916,21.511937,0.000506,757.43818,667
1/28/2012 20:00,61.687476,11129.55222,1026.905599,16403.70506,50.691259,3791.834313,21.557514,0,867.831992,668
1/28/2012 21:00,62.256065,11094.22327,994.22561,16451.84006,50.592057,3790.826379,22.788497,0,962.982019,669
1/28/2012 22:00,60.568653,10927.66116,910.832318,16328.04517,50.607179,3789.905238,22.926286,0,998.194848,670
1/28/2012 23:00,60.104518,10959.39474,917.894763,15543.74928,50.571752,3790.933298,22.938758,0,1235.305887,671
1/28/2012 0:00,62.016554,11002.73718,774.457161,14695.63795,50.5678,3794.076462,21.885448,0,1125.781719,672
1/29/2012 1:00,62.280543,10852.43214,638.069174,14037.8678,46.978417,3794.745764,22.864264,0,1127.178715,673
1/29/2012 2:00,61.850652,10407.07094,618.526618,13730.55396,46.039245,3794.74291,22.843632,0,1500.372722,674
1/29/2012 3:00,60.636548,10013.05213,615.268858,13322.01326,46.031026,3794.177703,22.942866,0,2257.836268,675
1/29/2012 4:00,59.617849,10063.81429,617.519707,13751.88076,46.018607,3794.355977,23.64132,0,2020.456537,676
1/29/2012 5:00,59.243836,9943.158138,648.915156,13774.60713,49.208518,3794.64977,22.689264,0,2538.900622,677
1/29/2012 6:00,58.959041,9893.577274,675.387961,14294.79552,50.452164,3795.054415,22.225297,0,3131.249686,678
1/29/2012 7:00,58.672081,10033.42075,885.935698,14753.90458,50.74241,3794.659808,21.853853,0,3448.057936,679
1/29/2012 8:00,59.755455,10234.72723,1006.792388,15433.9477,52.516971,3795.382778,22.119285,1.220789,3759.197202,680
1/29/2012 9:00,60.545522,10446.24817,1063.880451,15889.53128,50.413541,3796.094446,23.055948,17.044539,3496.172814,681
1/29/2012 10:00,60.565184,10600.39882,899.453661,15828.02655,50.409227,3795.466336,23.096839,29.098527,2632.147771,682
1/29/2012 11:00,59.036935,10216.92253,829.469367,14920.84578,50.329263,3796.083656,23.187198,32.621211,2569.308789,683
1/29/2012 12:00,58.858392,9792.407356,726.126589,13824.39551,50.019249,3795.462088,22.261987,33.75538,2739.932218,684
1/29/2012 13:00,58.879321,9445.612409,691.473439,13307.80273,49.177951,3795.580987,20.756171,33.868865,2486.208936,685
1/29/2012 14:00,43.299468,9051.717183,685.849399,12542.91959,49.235099,3795.98469,21.528197,34.019135,2597.816996,686
1/29/2012 15:00,46.431622,8705.417315,687.393923,11779.77084,49.643422,3798.213913,22.810479,33.886315,2821.174065,687
1/29/2012 16:00,59.924726,8140.540128,684.216841,11558.4796,49.544714,3798.24635,23.366108,31.861629,3139.758609,688
1/29/2012 17:00,59.492236,8003.106908,677.938,11642.98654,49.533185,3794.879942,23.307796,25.144021,3285.797084,689
1/29/2012 18:00,58.374168,8272.647024,776.742529,12515.75063,67.576386,3793.586167,23.303042,6.443783,3159.577516,690
1/29/2012 19:00,59.14141,9247.867387,787.08089,14479.25472,67.56424,3792.960627,22.339355,6.20E-05,3391.35026,691
1/29/2012 20:00,59.365623,9702.838826,771.653102,14159.52544,48.713119,3792.182673,22.188362,0,4326.084495,692
1/29/2012 21:00,60.212892,9402.716122,724.070553,14094.36252,48.662122,3792.252065,23.259169,0,4803.334549,693
1/29/2012 22:00,59.50219,9513.815947,716.039223,13060.43296,48.673503,3791.480215,23.305296,0,5051.466682,694
1/29/2012 23:00,60.610017,9413.143936,649.664667,11371.80582,48.397152,3790.807097,23.286361,0,5592.57201,695
1/29/2012 0:00,60.820499,8791.691649,630.545244,9697.435169,46.316397,3790.844604,22.901051,0,5934.787932,696
1/30/2012 1:00,60.645551,7986.881415,625.56798,9228.791169,44.669964,3791.398154,22.394539,0,6101.96575,697
1/30/2012 2:00,60.910043,7819.597103,626.626936,9156.392584,44.73195,3791.58189,22.735131,0,6032.184235,698
1/30/2012 3:00,61.271682,7803.957799,637.828913,9200.991073,44.88297,3792.250147,23.292957,0,5946.35727,699
1/30/2012 4:00,58.856154,8015.374923,632.855725,9441.675817,46.074916,3792.835885,23.246861,0,5876.500021,700
1/30/2012 5:00,42.426383,8230.901583,638.487224,10476.99353,47.328688,3792.252348,23.283718,0,5932.662509,701
1/30/2012 6:00,41.399521,8850.463927,681.29583,12972.32217,48.110146,3791.831551,21.961695,0,5625.535312,702
1/30/2012 7:00,41.40194,10314.50319,997.648731,15035.99171,48.615508,3792.510682,20.826047,0,5663.598734,703
1/30/2012 8:00,39.244911,10784.96983,1021.201428,15545.20756,50.978895,3791.493445,21.627391,0.228847,5848.580313,704
1/30/2012 9:00,36.4923,10332.97564,825.370391,14794.46178,48.360256,3790.372308,21.84491,7.464065,5803.291275,705
1/30/2012 10:00,35.79595,10142.90724,789.359274,14221.79843,48.807089,3789.99816,19.497565,9.907334,5606.385152,706
1/30/2012 11:00,34.851776,9918.254018,783.546973,13638.0982,49.039557,3789.978049,18.314729,12.614284,5586.824516,707
1/30/2012 12:00,34.755167,9543.40943,777.37692,12987.73357,49.063798,3789.557836,18.462964,11.137512,5762.05786,708
1/30/2012 13:00,35.231976,9159.975856,760.157643,12638.60464,47.917229,3790.026003,18.472908,8.366134,5671.956993,709
1/30/2012 14:00,34.623227,8999.703498,679.837208,12424.97969,47.550364,3789.99481,19.450328,12.289193,5651.827955,710
1/30/2012 15:00,34.253967,8656.697927,655.471735,12226.22078,45.236509,3789.646574,18.417671,4.975712,5717.918865,711
1/30/2012 16:00,34.61412,8540.297501,651.539743,12085.98877,43.910438,3790.263623,16.773049,3.470445,5819.172295,712
1/30/2012 17:00,34.019504,8643.74408,658.397737,12467.47891,43.551698,3790.338395,17.197104,2.368907,5806.025869,713
1/30/2012 18:00,39.408876,9076.915579,767.562322,12834.87682,61.157039,3790.984415,17.454091,0.11719,5637.851739,714
1/30/2012 19:00,39.66522,10013.43702,781.071969,13736.98578,63.968112,3791.380132,18.77394,0,5660.964007,715
1/30/2012 20:00,40.087226,10115.77601,723.852898,13600.52606,47.271024,3790.677439,17.699167,0,5809.949291,716
1/30/2012 21:00,41.301229,9934.609255,669.786978,12867.0761,47.795303,3790.762969,17.295395,0,5989.172924,717
1/30/2012 22:00,41.613674,9717.675628,651.961463,11870.58092,47.939404,3789.587828,18.808365,0,5775.462774,718
1/30/2012 23:00,41.085962,9516.102726,575.954428,9961.945658,48.061647,3789.645757,19.110245,0,6031.77785,719
1/30/2012 0:00,39.430992,8758.654245,560.929163,7969.409376,48.164014,3794.77412,18.000586,0,6224.003262,720
1/31/2012 1:00,40.771964,8178.836468,531.699249,7201.534827,48.127449,3794.539646,15.581148,0,6125.92202,721
1/31/2012 2:00,43.30871,7606.188767,525.887715,6934.623812,48.200646,3789.636957,18.312727,0,6104.084132,722
1/31/2012 3:00,43.302635,7421.027163,530.194918,6881.850205,48.223397,3788.724978,18.705048,0,6029.31725,723
1/31/2012 4:00,43.29855,7404.964764,534.552241,6931.534692,48.246169,3789.32819,18.771624,0,5988.50607,724
1/31/2012 5:00,41.782507,7671.58729,535.594184,7361.456373,48.185004,3789.830191,18.498431,0,5920.761034,725
1/31/2012 6:00,41.671261,8240.511474,551.604026,8803.347768,47.818713,3789.269448,18.135085,0,5906.379796,726
1/31/2012 7:00,41.739965,9235.381675,686.061866,11253.43667,47.724603,3788.747703,17.725436,0,5375.206783,727
1/31/2012 8:00,40.880608,10154.74893,737.565901,12357.37978,50.029581,3787.054907,16.605845,0.240098,4782.523976,728
1/31/2012 9:00,35.828531,10191.42286,680.308922,12476.38236,47.991289,3785.2379,17.232019,4.962028,3878.400038,729
1/31/2012 10:00,33.011126,10316.65404,680.797746,12790.94733,47.802387,3785.386335,18.023488,5.35485,3500.228468,730
1/31/2012 11:00,30.395509,10630.03454,721.132012,13381.35836,47.948674,3786.224466,18.515658,5.845062,2715.132769,731
1/31/2012 12:00,31.144494,10857.34134,763.101024,13780.14154,48.234764,3786.695714,15.306792,10.294689,2032.237112,732
1/31/2012 13:00,33.505218,10810.92788,786.266631,14127.91508,47.854491,3787.236035,16.648049,19.785009,1518.067732,733
1/31/2012 14:00,34.683373,11038.24072,823.255535,14347.67843,48.146535,3787.235534,16.655953,16.621106,1076.273249,734
1/31/2012 15:00,35.705695,10803.45693,853.392235,14454.3252,48.050118,3787.796365,16.908359,18.055079,1022.474762,735
1/31/2012 16:00,33.791226,10656.67647,850.448313,14691.00793,48.044786,3787.66906,17.784697,27.68318,882.985361,736
