Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
7214,7214,5.909,0,8.387329014,0.705536,1970
7215,7215,5.909,0,8.387329014,0.705536,1970
7216,7216,5.909,0,8.387329014,0.705536,1970
7217,7217,5.909,0,8.387329014,0.705536,1970
7218,7218,5.909,0,8.387329014,0.705536,1970
7219,7219,5.909,0,8.387329014,0.705536,1970
7220,7220,5.909,0,8.387329014,0.705536,1970
7221,7221,5.909,0,8.387329014,0.705536,1970
7222,7222,5.909,0,8.387329014,0.705536,1970
7223,7223,5.909,0,8.387329014,0.705536,1970
7224,7224,5.683,0,5.147588193,0.705536,1970
7225,7225,5.683,0,5.147588193,0.705536,1970
7226,7226,5.683,0,5.147588193,0.705536,1970
7227,7227,5.683,0,5.147588193,0.705536,1970
7228,7228,5.683,0,5.147588193,0.705536,1970
7229,7229,5.683,0,5.147588193,0.705536,1970
7230,7230,5.683,0,5.147588193,0.705536,1970
7231,7231,5.683,0,5.147588193,0.705536,1970
7232,7232,5.683,0,5.147588193,0.705536,1970
7233,7233,5.683,0,5.147588193,0.705536,1970
7234,7234,5.683,0,5.147588193,0.705536,1970
7235,7235,5.683,0,5.147588193,0.705536,1970
7236,7236,5.683,0,5.147588193,0.705536,1970
7237,7237,5.683,0,5.147588193,0.705536,1970
7238,7238,5.683,0,5.147588193,0.705536,1970
7239,7239,5.683,0,5.147588193,0.705536,1970
7240,7240,5.683,0,5.147588193,0.705536,1970
7241,7241,5.683,0,5.147588193,0.705536,1970
7242,7242,5.683,0,5.147588193,0.705536,1970
7243,7243,5.683,0,5.147588193,0.705536,1970
7244,7244,5.683,0,5.147588193,0.705536,1970
7245,7245,5.683,0,5.147588193,0.705536,1970
7246,7246,5.683,0,5.147588193,0.705536,1970
7247,7247,5.683,0,5.147588193,0.705536,1970
7248,7248,5.683,0,5.147588193,0.705536,1970
7249,7249,5.683,0,5.147588193,0.705536,1970
7250,7250,5.683,0,5.147588193,0.705536,1970
7251,7251,5.683,0,5.147588193,0.705536,1970
7252,7252,5.683,0,5.147588193,0.705536,1970
7253,7253,5.683,0,5.147588193,0.705536,1970
7254,7254,5.683,0,5.147588193,0.705536,1970
7255,7255,5.683,0,5.147588193,0.705536,1970
7256,7256,5.683,0,5.147588193,0.705536,1970
7257,7257,5.683,0,5.147588193,0.705536,1970
7258,7258,5.683,0,5.147588193,0.705536,1970
7259,7259,5.683,0,5.147588193,0.705536,1970
7260,7260,5.683,0,5.147588193,0.705536,1970
7261,7261,5.683,0,5.147588193,0.705536,1970
7262,7262,5.683,0,5.147588193,0.705536,1970
7263,7263,5.683,0,5.147588193,0.705536,1970
7264,7264,5.683,0,5.147588193,0.705536,1970
7265,7265,5.683,0,5.147588193,0.705536,1970
7266,7266,5.683,0,5.147588193,0.705536,1970
7267,7267,5.683,0,5.147588193,0.705536,1970
7268,7268,5.683,0,5.147588193,0.705536,1970
7269,7269,5.683,0,5.147588193,0.705536,1970
7270,7270,5.683,0,5.147588193,0.705536,1970
7271,7271,5.683,0,5.147588193,0.705536,1970
7272,7272,5.683,0,5.147588193,0.705536,1970
7273,7273,5.683,0,5.147588193,0.705536,1970
7274,7274,5.683,0,5.147588193,0.705536,1970
7275,7275,5.683,0,5.147588193,0.705536,1970
7276,7276,5.683,0,5.147588193,0.705536,1970
7277,7277,5.683,0,5.147588193,0.705536,1970
7278,7278,5.683,0,5.147588193,0.705536,1970
7279,7279,5.683,0,5.147588193,0.705536,1970
7280,7280,5.683,0,5.147588193,0.705536,1970
7281,7281,5.683,0,5.147588193,0.705536,1970
7282,7282,5.683,0,5.147588193,0.705536,1970
7283,7283,5.683,0,5.147588193,0.705536,1970
7284,7284,5.683,0,5.147588193,0.705536,1970
7285,7285,5.683,0,5.147588193,0.705536,1970
7286,7286,5.683,0,5.147588193,0.705536,1970
7287,7287,5.683,0,5.147588193,0.705536,1970
7288,7288,5.683,0,5.147588193,0.705536,1970
7289,7289,5.683,0,5.147588193,0.705536,1970
7290,7290,5.683,0,5.147588193,0.705536,1970
7291,7291,5.683,0,5.147588193,0.705536,1970
7292,7292,5.683,0,5.147588193,0.705536,1970
7293,7293,5.683,0,5.147588193,0.705536,1970
7294,7294,5.683,0,5.147588193,0.705536,1970
7295,7295,5.683,0,5.147588193,0.705536,1970
7296,7296,5.487,0,4.895608351,0.705536,1970
7297,7297,5.487,0,4.895608351,0.705536,1970
7298,7298,5.487,0,4.895608351,0.705536,1970
7299,7299,5.487,0,4.895608351,0.705536,1970
7300,7300,5.487,0,4.895608351,0.705536,1970
7301,7301,5.487,0,4.895608351,0.705536,1970
7302,7302,5.487,0,4.895608351,0.705536,1970
7303,7303,5.487,0,4.895608351,0.705536,1970
7304,7304,5.487,0,4.895608351,0.705536,1970
7305,7305,5.487,0,4.895608351,0.705536,1970
7306,7306,5.487,0,4.895608351,0.705536,1970
7307,7307,5.487,0,4.895608351,0.705536,1970
7308,7308,5.487,0,4.895608351,0.705536,1970
7309,7309,5.487,0,4.895608351,0.705536,1970
7310,7310,5.487,0,4.895608351,0.705536,1970
7311,7311,5.487,0,4.895608351,0.705536,1970
7312,7312,5.487,0,4.895608351,0.705536,1970
7313,7313,5.487,0,4.895608351,0.705536,1970
7314,7314,5.487,0,4.895608351,0.705536,1970
7315,7315,5.487,0,4.895608351,0.705536,1970
7316,7316,5.487,0,4.895608351,0.705536,1970
7317,7317,5.487,0,4.895608351,0.705536,1970
7318,7318,5.487,0,4.895608351,0.705536,1970
7319,7319,5.487,0,4.895608351,0.705536,1970
7320,7320,5.223,0,5.030597552,0.705536,1970
7321,7321,5.223,0,5.030597552,0.705536,1970
7322,7322,5.223,0,5.030597552,0.705536,1970
7323,7323,5.223,0,5.030597552,0.705536,1970
7324,7324,5.223,0,5.030597552,0.705536,1970
7325,7325,5.223,0,5.030597552,0.705536,1970
7326,7326,5.223,0,5.030597552,0.705536,1970
7327,7327,5.223,0,5.030597552,0.705536,1970
7328,7328,5.223,0,5.030597552,0.705536,1970
7329,7329,5.223,0,5.030597552,0.705536,1970
7330,7330,5.223,0,5.030597552,0.705536,1970
7331,7331,5.223,0,5.030597552,0.705536,1970
7332,7332,5.223,0,5.030597552,0.705536,1970
7333,7333,5.223,0,5.030597552,0.705536,1970
7334,7334,5.223,0,5.030597552,0.705536,1970
7335,7335,5.223,0,5.030597552,0.705536,1970
7336,7336,5.223,0,5.030597552,0.705536,1970
7337,7337,5.223,0,5.030597552,0.705536,1970
7338,7338,5.223,0,5.030597552,0.705536,1970
7339,7339,5.223,0,5.030597552,0.705536,1970
7340,7340,5.223,0,5.030597552,0.705536,1970
7341,7341,5.223,0,5.030597552,0.705536,1970
7342,7342,5.223,0,5.030597552,0.705536,1970
7343,7343,5.223,0,5.030597552,0.705536,1970
7344,7344,5.325,0,5.381569474,0.705536,1970
7345,7345,5.325,0,5.381569474,0.705536,1970
7346,7346,5.325,0,5.381569474,0.705536,1970
7347,7347,5.325,0,5.381569474,0.705536,1970
7348,7348,5.325,0,5.381569474,0.705536,1970
7349,7349,5.325,0,5.381569474,0.705536,1970
7350,7350,5.325,0,5.381569474,0.705536,1970
7351,7351,5.325,0,5.381569474,0.705536,1970
7352,7352,5.325,0,5.381569474,0.705536,1970
7353,7353,5.325,0,5.381569474,0.705536,1970
7354,7354,5.325,0,5.381569474,0.705536,1970
7355,7355,5.325,0,5.381569474,0.705536,1970
7356,7356,5.325,0,5.381569474,0.705536,1970
7357,7357,5.325,0,5.381569474,0.705536,1970
7358,7358,5.325,0,5.381569474,0.705536,1970
7359,7359,5.325,0,5.381569474,0.705536,1970
7360,7360,5.325,0,5.381569474,0.705536,1970
7361,7361,5.325,0,5.381569474,0.705536,1970
7362,7362,5.325,0,5.381569474,0.705536,1970
7363,7363,5.325,0,5.381569474,0.705536,1970
7364,7364,5.325,0,5.381569474,0.705536,1970
7365,7365,5.325,0,5.381569474,0.705536,1970
7366,7366,5.325,0,5.381569474,0.705536,1970
7367,7367,5.325,0,5.381569474,0.705536,1970
7368,7368,5.588,0,5.327573794,0.705536,1970
7369,7369,5.588,0,5.327573794,0.705536,1970
7370,7370,5.588,0,5.327573794,0.705536,1970
7371,7371,5.588,0,5.327573794,0.705536,1970
7372,7372,5.588,0,5.327573794,0.705536,1970
7373,7373,5.588,0,5.327573794,0.705536,1970
7374,7374,5.588,0,5.327573794,0.705536,1970
