Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combined_cycle_15,natural_gas_fired_combined_cycle_16,natural_gas_fired_combined_cycle_17,natural_gas_fired_combined_cycle_18,natural_gas_fired_combined_cycle_19,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_fired_combustion_turbine_16,natural_gas_fired_combustion_turbine_17,natural_gas_fired_combustion_turbine_18,natural_gas_fired_combustion_turbine_19,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,natural_gas_steam_turbine_18,natural_gas_steam_turbine_19,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Total
t442,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2947.5676799999924,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4709.95071,0.0,98.51754999999999,44133.999999999985
t443,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,3145.406449999996,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4827.791590000001,0.0,246.83789999999996,44598.0
t444,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2151.4960299999925,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5285.723259999999,0.0,334.81665,44149.99999999999
t445,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,7824.868708999989,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,6791.47271,0.0,402.97914999999995,43222.99999999999
t446,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,8281.810888999993,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5143.79353,0.0,427.71615,42057.0
t447,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,9453.829878999992,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,2997.6289399999996,0.0,429.86175000000003,41085.0
t448,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,8820.044668999994,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,3048.59415,0.0,408.6817499999999,40480.99999999999
t449,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,8655.553228999992,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,3421.3094899999996,0.0,369.45784999999995,40649.99999999999
t450,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,9676.932238999996,0.0,0.0,0.0,0.0,0.0,204.0,255.1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,3903.80013,0.0,287.5882,42072.0
t451,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,3631.6344199999976,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,313.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99136000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4335.45142,0.0,160.4854,44940.99999999999
t452,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,805.8,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,870.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7778299999948,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,2947.72017,0.0,0.0,45496.99999999999
t453,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,3148.283059999993,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5583.45614,0.0,0.0,45697.99999999999
t454,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,8966.093978999996,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,7699.92985,0.0,0.0,45458.0
t455,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,8068.547278999997,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,7801.47655,0.0,0.0,44661.99999999999
t456,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,7240.726258999988,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,7727.29757,0.0,0.0,43759.99999999999
t457,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,4790.47626899999,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9522.547559999999,0.0,0.0,43104.99999999999
t458,68.59599999999999,0.0,6722.0,439.74063000000007,6335.001,2772.6000000000004,793.002,0.0,0.0,990.6028429999988,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9835.33168,0.0,0.0,42934.0
t459,68.59599999999999,0.0,6722.0,519.9298629999971,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9679.441289999999,0.0,0.0,42968.0
t460,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,4979.753978999992,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9538.269850000002,0.0,0.0,43309.99999999999
t461,68.59599999999999,0.0,6722.0,439.74063000000007,6335.001,2772.6000000000004,793.002,0.0,0.0,1056.8386629999998,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,10982.09586,0.0,0.0,44147.0
t462,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,5242.2970289999985,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,11426.726799999999,0.0,0.0,45460.99999999999
t463,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,7746.223188999997,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,10730.80064,0.0,0.0,47269.0
t464,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,9811.253118999997,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,10326.77071,0.0,0.0,48930.0
t465,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,10057.310238999997,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,10502.71359,0.0,0.0,49352.0
t466,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,7895.254678999999,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,11514.5323,0.0,56.236850000000004,48258.0
t467,68.59599999999999,0.0,6722.0,698.0010000000001,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,5437.5237190000025,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,11520.977309999998,0.0,203.52280000000002,45954.00000000001
t468,68.59599999999999,0.0,6722.0,678.3643229999958,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,377.1144,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9809.30878,0.0,279.69804999999997,43535.99999999999
t469,68.59599999999999,0.0,6722.0,439.74063000000007,6335.001,2772.6000000000004,745.42188,0.0,0.0,396.10943999999995,2122.3093710000003,0.0,0.0,377.1144,0.0,1477.116273000001,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,8965.005679999998,0.0,378.68424999999996,41259.0
t470,68.59599999999999,0.0,4782.037983999994,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,10326.68129,0.0,404.20449999999994,39359.99999999999
t471,68.59599999999999,0.0,4874.152693999989,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,8765.79353,0.0,382.97755,37869.99999999999
t472,68.59599999999999,0.0,4206.440534000001,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,8583.87819,0.0,383.60505,37021.0
t473,68.59599999999999,0.0,3201.6768140000013,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9490.902160000001,0.0,368.3447999999999,36908.00000000001
t474,68.59599999999999,0.0,2509.6066039999896,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,11964.116170000001,0.0,302.201,38622.99999999999
t475,68.59599999999999,0.0,6007.416044000004,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,11740.78683,0.0,168.72089999999997,41764.0
t476,68.59599999999999,0.0,6722.0,439.74063000000007,6335.001,2772.6000000000004,745.42188,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,1610.7928729999971,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,11006.03157,0.0,0.0,42989.0
t477,68.59599999999999,0.0,6722.0,439.74063000000007,6335.001,2772.6000000000004,745.42188,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,760.3622929999992,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,12016.462150000001,0.0,0.0,43149.0
t478,68.59599999999999,0.0,5788.454663999999,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,13642.46911,0.0,0.0,43278.0
t479,68.59599999999999,0.0,4097.808053999997,439.74063000000007,6335.001,2772.6000000000004,237.90060000000003,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,377.1144,0.0,704.421949,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,510.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,14172.115720000002,0.0,0.0,42117.0
