Delivery Date,Hour Ending,Price,Time_Index,Year
4/1/2021,14:00,19.14,2173,1970
4/1/2021,15:00,18.13,2174,1970
4/1/2021,16:00,17.09,2175,1970
4/1/2021,17:00,17.09,2176,1970
4/1/2021,18:00,17.04,2177,1970
4/1/2021,19:00,20.44,2178,1970
4/1/2021,20:00,31.09,2179,1970
4/1/2021,21:00,22.75,2180,1970
4/1/2021,22:00,18.53,2181,1970
4/1/2021,23:00,19.74,2182,1970
4/1/2021,24:00:00,18.42,2183,1970
4/2/2021,1:00,13.2,2184,1970
4/2/2021,2:00,8.76,2185,1970
4/2/2021,3:00,7.88,2186,1970
4/2/2021,4:00,11.07,2187,1970
4/2/2021,5:00,13.27,2188,1970
4/2/2021,6:00,16.91,2189,1970
4/2/2021,7:00,24.8,2190,1970
4/2/2021,8:00,25.28,2191,1970
4/2/2021,9:00,22.36,2192,1970
4/2/2021,10:00,17.99,2193,1970
4/2/2021,11:00,14.55,2194,1970
4/2/2021,12:00,13.03,2195,1970
4/2/2021,13:00,13.71,2196,1970
4/2/2021,14:00,12.86,2197,1970
4/2/2021,15:00,12.79,2198,1970
4/2/2021,16:00,12.33,2199,1970
4/2/2021,17:00,11.54,2200,1970
4/2/2021,18:00,12.5,2201,1970
4/2/2021,19:00,13.55,2202,1970
4/2/2021,20:00,20.05,2203,1970
4/2/2021,21:00,20.45,2204,1970
4/2/2021,22:00,17.25,2205,1970
4/2/2021,23:00,16.36,2206,1970
4/2/2021,24:00:00,12.82,2207,1970
4/3/2021,1:00,12.75,2208,1970
4/3/2021,2:00,11.84,2209,1970
4/3/2021,3:00,13.58,2210,1970
4/3/2021,4:00,13.92,2211,1970
4/3/2021,5:00,15.61,2212,1970
4/3/2021,6:00,18.75,2213,1970
4/3/2021,7:00,18.78,2214,1970
4/3/2021,8:00,19.43,2215,1970
4/3/2021,9:00,21.24,2216,1970
4/3/2021,10:00,20.05,2217,1970
4/3/2021,11:00,18.66,2218,1970
4/3/2021,12:00,18.3,2219,1970
4/3/2021,13:00,17.84,2220,1970
4/3/2021,14:00,17.95,2221,1970
4/3/2021,15:00,17.08,2222,1970
4/3/2021,16:00,17.55,2223,1970
4/3/2021,17:00,17.69,2224,1970
4/3/2021,18:00,19.22,2225,1970
4/3/2021,19:00,22.41,2226,1970
4/3/2021,20:00,37.42,2227,1970
4/3/2021,21:00,26.22,2228,1970
4/3/2021,22:00,20.58,2229,1970
4/3/2021,23:00,18.99,2230,1970
4/3/2021,24:00:00,17.9,2231,1970
4/4/2021,1:00,18.44,2232,1970
4/4/2021,2:00,18.36,2233,1970
4/4/2021,3:00,18.37,2234,1970
4/4/2021,4:00,19.04,2235,1970
4/4/2021,5:00,19.41,2236,1970
4/4/2021,6:00,19.17,2237,1970
4/4/2021,7:00,20.11,2238,1970
4/4/2021,8:00,20.89,2239,1970
4/4/2021,9:00,22.9,2240,1970
4/4/2021,10:00,27.85,2241,1970
4/4/2021,11:00,25.86,2242,1970
4/4/2021,12:00,25.61,2243,1970
4/4/2021,13:00,26.01,2244,1970
4/4/2021,14:00,21.98,2245,1970
4/4/2021,15:00,23.35,2246,1970
4/4/2021,16:00,22.86,2247,1970
4/4/2021,17:00,22.03,2248,1970
4/4/2021,18:00,21.61,2249,1970
4/4/2021,19:00,25.77,2250,1970
4/4/2021,20:00,31.49,2251,1970
4/4/2021,21:00,23.95,2252,1970
4/4/2021,22:00,20.7,2253,1970
4/4/2021,23:00,18.76,2254,1970
4/4/2021,24:00:00,17.75,2255,1970
4/5/2021,1:00,17.92,2256,1970
4/5/2021,2:00,14.89,2257,1970
4/5/2021,3:00,13.88,2258,1970
4/5/2021,4:00,14.82,2259,1970
4/5/2021,5:00,15.04,2260,1970
4/5/2021,6:00,18.95,2261,1970
4/5/2021,7:00,22.95,2262,1970
4/5/2021,8:00,23.75,2263,1970
4/5/2021,9:00,20.23,2264,1970
4/5/2021,10:00,17.16,2265,1970
4/5/2021,11:00,15.65,2266,1970
4/5/2021,12:00,14.95,2267,1970
4/5/2021,13:00,15.7,2268,1970
4/5/2021,14:00,18.74,2269,1970
4/5/2021,15:00,19.41,2270,1970
4/5/2021,16:00,19.74,2271,1970
4/5/2021,17:00,20.32,2272,1970
4/5/2021,18:00,20.46,2273,1970
4/5/2021,19:00,23.45,2274,1970
4/5/2021,20:00,31.08,2275,1970
4/5/2021,21:00,22.61,2276,1970
4/5/2021,22:00,17.67,2277,1970
4/5/2021,23:00,14.59,2278,1970
4/5/2021,24:00:00,13.38,2279,1970
4/6/2021,1:00,5.98,2280,1970
4/6/2021,2:00,2.08,2281,1970
4/6/2021,3:00,0.63,2282,1970
4/6/2021,4:00,1.59,2283,1970
4/6/2021,5:00,3.74,2284,1970
4/6/2021,6:00,5.78,2285,1970
4/6/2021,7:00,10.77,2286,1970
4/6/2021,8:00,10.73,2287,1970
4/6/2021,9:00,11.19,2288,1970
4/6/2021,10:00,11.37,2289,1970
4/6/2021,11:00,10.97,2290,1970
4/6/2021,12:00,11.44,2291,1970
4/6/2021,13:00,13.34,2292,1970
4/6/2021,14:00,14.52,2293,1970
4/6/2021,15:00,16.75,2294,1970
4/6/2021,16:00,17.42,2295,1970
4/6/2021,17:00,19.49,2296,1970
4/6/2021,18:00,19.21,2297,1970
4/6/2021,19:00,19.69,2298,1970
4/6/2021,20:00,25.64,2299,1970
4/6/2021,21:00,21.15,2300,1970
4/6/2021,22:00,16.27,2301,1970
4/6/2021,23:00,14.8,2302,1970
4/6/2021,24:00:00,13.41,2303,1970
4/7/2021,1:00,13.9,2304,1970
4/7/2021,2:00,7.91,2305,1970
4/7/2021,3:00,5.83,2306,1970
4/7/2021,4:00,7.25,2307,1970
4/7/2021,5:00,9.15,2308,1970
4/7/2021,6:00,16.13,2309,1970
4/7/2021,7:00,19.42,2310,1970
4/7/2021,8:00,19.13,2311,1970
4/7/2021,9:00,18.73,2312,1970
4/7/2021,10:00,17.81,2313,1970
4/7/2021,11:00,19.76,2314,1970
4/7/2021,12:00,21.97,2315,1970
4/7/2021,13:00,27.04,2316,1970
4/7/2021,14:00,33.88,2317,1970
4/7/2021,15:00,36.91,2318,1970
4/7/2021,16:00,53.63,2319,1970
4/7/2021,17:00,89.87,2320,1970
4/7/2021,18:00,74.55,2321,1970
4/7/2021,19:00,71.61,2322,1970
4/7/2021,20:00,110.35,2323,1970
4/7/2021,21:00,102.92,2324,1970
4/7/2021,22:00,34.04,2325,1970
4/7/2021,23:00,24.84,2326,1970
4/7/2021,24:00:00,21.16,2327,1970
4/8/2021,1:00,15.92,2328,1970
4/8/2021,2:00,15.0,2329,1970
4/8/2021,3:00,14.01,2330,1970
4/8/2021,4:00,13.21,2331,1970
4/8/2021,5:00,14.78,2332,1970
4/8/2021,6:00,17.08,2333,1970
4/8/2021,7:00,26.88,2334,1970
4/8/2021,8:00,24.39,2335,1970
4/8/2021,9:00,25.02,2336,1970
4/8/2021,10:00,25.0,2337,1970
4/8/2021,11:00,25.16,2338,1970
4/8/2021,12:00,31.02,2339,1970
4/8/2021,13:00,37.59,2340,1970
4/8/2021,14:00,51.75,2341,1970
4/8/2021,15:00,68.3,2342,1970
4/8/2021,16:00,151.18,2343,1970
