Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_6,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t2020,0.0,0.0,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,0.0,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.8239059999999,1853.613813,10314.576667564,0.0,0.0,0.0,28122.815979999996
t2021,0.0,0.0,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,0.0,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.6386608,1853.4329784,10610.397937364003,0.0,0.0,0.0,28418.27117
t2022,0.0,38.844,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,0.0,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.74943496,1853.54111508,11168.887386524006,0.0,0.0,0.0,29015.82353
t2023,0.0,77.688,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,0.0,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.27787644,1854.05697462,11837.690325504002,0.0,0.0,0.0,29724.51477
t2024,15.36299691278873,101.088,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,0.0,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.63393228,1854.40455294,12150.558227376,0.0,170.59812749,0.0,30247.447430434786
t2025,62.1,101.18159999999999,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,0.0,0.0,0.0,6180.7412869860045,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.36674928,1854.14373144,11108.739781818002,0.0,566.22755704,0.0,32170.87830000001
t2026,62.1,101.2284,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2695.7874772310024,0.0,0.0,0.0,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.25378524,1854.03345702,11169.510284700002,0.0,568.333352373,0.0,33876.71635000001
t2027,62.1,101.322,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,4179.6,0.0,0.0,658.7401935510024,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.51081264,1854.28436472,10783.531345086001,0.0,547.888740567,0.0,35613.44705000001
t2028,62.1,101.36879999999998,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,4179.6,0.0,0.0,3035.410568972,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,3101.623388549896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.6817896,1854.4512708,10060.020161370001,0.0,646.1875158219999,0.0,37365.2897
t2029,62.1,101.46239999999999,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,4215.238471476897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.87699736,1853.66564028,10004.996917422,0.0,725.5953385749999,0.0,39092.48196999999
t2030,62.1,101.5092,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,5913.213650740899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.75600964,1853.54753322,9798.547481837999,0.0,693.390899675,0.0,40551.610980000005
t2031,62.1,101.60279999999999,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,6633.284540490896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.82756252,1853.61738246,10220.779919016,0.0,733.7261506269999,0.0,41734.48456
t2032,62.1,101.64959999999999,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,6308.398545329898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.3915672399999,1853.19176802,11125.454130360002,0.0,748.520064164,0.0,42328.251879999996
t2033,62.1,101.7432,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,5855.5341630999055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.69036112,1853.4834477600002,11877.460899102,0.0,658.188734032,0.0,42537.747010000014
t2034,62.1,101.79,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,215.16000000000008,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,5961.7733753588955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.33144004,1853.13307242,11334.909941208,0.0,423.764556087,0.0,41996.74859
t2035,62.1,101.8836,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.70989112,1853.50251276,9350.856154332,0.0,96.79789345399999,693.8590934479009,41523.19535
t2036,62.1,101.97720000000001,189.54955426243785,151.98449405134352,0.0,3168.0,1310.7840118585698,1906.0900182374519,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.2339311599999,1853.0378851799999,8881.369221438,0.0,0.01659494,19.38312887219405,42111.28004
t2037,62.1,102.02399999999999,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,1195.8801546430445,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.4505856399999,1853.24938122,9001.472122098,0.0,0.0,0.0,40807.75493
t2038,62.1,102.1176,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,215.16000000000008,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,4647.203728319898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.3796199199999,1853.1801051599998,9179.180511714001,0.0,0.0,0.0,38103.10777
t2039,62.1,102.1644,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,3563.6482412598934,0.0,0.0,1885.572,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.50778208,1853.30521584,9619.212575934,0.0,0.0,0.0,34730.920419999995
t2040,62.1,102.258,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,6137.9431940779,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.56934064,1853.36530872,9575.752931676,0.0,0.0,0.0,32133.87898
t2041,62.1,102.30479999999999,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,4103.369122893896,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.76387708,1853.55521334,9996.3515718,0.0,0.0,0.0,30520.33479
t2042,62.1,102.3984,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.5299656400002,1853.3268712200002,9645.452627508,0.0,0.0,0.0,29723.122069254103
t2043,62.1,102.44520000000001,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.61883848,1853.41362804,9731.357599355999,0.0,0.0,0.0,29809.2494707621
t2044,62.1,102.5388,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,3657.4240000000004,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.85320856,1853.6424178799998,9537.198404418,0.0,0.0,0.0,29615.6470357441
t2045,62.1,102.5856,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,6071.849579230683,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.02223504,1853.80741992,8864.605001357999,0.0,0.0,0.0,31357.860040434785
t2046,62.1,102.6792,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,456.4,0.0,0.0,4179.6,0.0,0.0,2482.4540268926794,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.9854027200001,1853.7714645600001,7998.3681413760005,0.0,0.0,0.0,34696.00844043478
t2047,62.1,102.726,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,4938.760468947902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.9146537200002,1853.70240006,6418.42660584,0.0,2.585286546,0.0,36009.80162
t2048,62.1,102.81960000000001,189.54955426243785,151.98449405134352,0.0,3168.0,616.2906380851734,770.9075184871472,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,7250.4,0.0,0.0,0.0,0.0,6477.353345496857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.17978544,1853.96121912,4589.862669306,0.0,209.912435358,0.0,35927.775259606955
t2049,62.1,102.86639999999998,189.54955426243785,151.98449405134352,0.0,3168.0,743.5213705357672,1906.0900182374519,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,659.84,7250.4,138.32,0.0,0.0,0.0,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.4369816800001,1854.21229164,2991.47430474,0.0,605.529884853,0.0,37041.679299999996
t2050,62.1,102.96,201.77855776324031,431.43985408123325,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,0.0,4179.6,193.95999999999992,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,0.0,0.0,0.0,6732.9,214.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.39865248,1854.17487504,2238.766804998,0.0,634.089403673,0.0,38406.24770000001
t2051,62.1,103.0068,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,0.0,0.0,543.4755919750144,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1899.0982458,1853.8816209000001,1631.099137104,0.0,662.41471941,0.0,39732.96613000001
t2052,62.1,103.10040000000001,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1066.3216916260078,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,0.0,0.0,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.597,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.9520958800001,1853.73895074,1194.3276255,0.0,666.878301443,0.0,40986.67908
t2053,62.1,103.1472,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,108.54599999999999,575.9262929710058,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.7691438800002,1853.56035474,989.3088091620001,0.0,699.231824436,0.0,42443.05264
t2054,62.1,103.2408,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,108.54599999999999,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1898.27931384,1853.08218732,1018.1856260339999,0.0,711.506523528,700.9096844670057,43677.513149999984
t2055,62.1,103.28760000000001,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,108.54599999999999,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9,0.0,0.0,0.0,932.1495603389974,0.0,0.0,0.0,0.0,1898.3091078000002,1853.1112719,1291.4264845260002,0.0,707.871970624,726.0,44748.13800999999
t2056,62.1,103.3812,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9,0.0,0.0,0.0,1314.9,0.0,0.0,0.0,0.0,1898.09475408,1852.90202184,1825.1841229200002,0.0,711.0005363490001,726.0,45772.19864999999
t2057,62.1,103.428,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,108.54599999999999,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9,0.0,0.0,0.0,1127.5107549150293,0.0,0.0,0.0,0.0,1898.0110699200002,1852.8203301600001,2634.1042293,0.0,698.520805841,518.3750650529729,46068.75226999999
t2058,62.1,103.5216,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,108.54599999999999,842.9757246738859,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9,0.0,0.0,0.0,611.33626671311,0.0,0.0,0.0,0.0,1898.11885032,1852.92554436,3336.802369218,0.0,507.346919904,0.0,45319.809289999976
t2059,62.1,103.6152,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,0.0,82.65572467388583,923.4000000000001,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9,0.0,0.0,0.0,73.47737127211363,0.0,0.0,0.0,0.0,1898.07096276,1852.87879698,4067.183793114,0.0,101.980036389,0.0,44238.0979
t2060,62.1,103.662,550.3051575361098,441.2453053103522,0.0,3168.0,1523.7955337270769,1906.0900182374519,586.8000000000001,0.0,858.9962374958874,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,0.0,0.0,656.64,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.597,0.0,0.0,0.0,73.47737127211363,0.0,0.0,0.0,0.0,1897.49311416,1852.3147066800002,5802.000791724,0.0,0.006143857,0.0,44368.223379999996
