,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind
1/7/2013 11:00,24.027546,14281.37252,810.240893,17710.25014,105.512024,3760.0762,15.540802,31.309509,3828.762746
1/7/2013 12:00,25.326603,13574.46073,757.658077,16698.74558,84.222333,3760.825517,16.323994,38.047292,3666.086461
1/7/2013 13:00,25.656431,12971.98342,744.502969,16323.2342,71.364388,3761.495857,16.299038,37.263889,2962.859373
1/7/2013 14:00,30.844969,13094.24027,751.991155,16029.47002,44.151258,3760.946111,16.667711,32.693435,1936.417251
1/7/2013 15:00,30.435443,12616.01638,757.596965,15932.2918,26.349102,3761.949662,16.434562,30.49685,1739.70514
1/7/2013 16:00,30.376268,12183.61603,730.696356,15948.84698,26.059222,3760.744133,16.386595,19.683138,1737.165521
1/7/2013 17:00,29.555708,12325.59033,745.181837,16074.01812,26.034217,3760.046953,15.89763,6.391301,1987.252866
1/7/2013 18:00,29.446521,13259.5208,777.912652,17001.38866,26.23853,3760.232918,15.401251,0.622841,1998.105085
1/7/2013 19:00,28.569993,14615.59897,795.478655,17178.89285,30.159243,3760.536498,15.510807,0,2646.801748
1/7/2013 20:00,29.312621,14657.13825,735.546636,16792.18551,31.061125,3765.671214,15.554624,0,3112.367878
1/7/2013 21:00,28.709412,14464.17269,690.623113,15878.19991,30.94474,3900.761289,15.542855,0,3506.962871
1/7/2013 22:00,26.821564,13886.47221,673.59108,14680.74952,29.473328,3906.976233,15.85063,0,3698.726444
1/7/2013 23:00,25.511457,12938.24598,667.252002,13546.37791,25.768969,3946.613978,16.460624,0,3617.59908
1/7/2013 0:00,25.994076,11785.5288,621.846835,12019.35726,25.892062,4057.349233,16.45376,0,3722.933076
1/8/2013 1:00,26.983128,11042.92645,623.437701,10901.75551,50.560393,4169.86496,16.471446,0,3632.692282
1/8/2013 2:00,25.724041,10737.84966,596.682233,10258.86934,29.596858,4281.724061,16.529009,0,3612.856672
1/8/2013 3:00,25.524303,10584.86335,588.300625,10074.15698,25.81803,4357.864579,16.542971,0,3515.080421
1/8/2013 4:00,24.938497,10703.34129,590.993228,10427.17996,25.898342,4354.887381,15.703471,0,3129.389429
1/8/2013 5:00,24.657212,11355.55587,606.495582,11873.0127,29.75746,4377.940544,15.657947,0,1805.366813
1/8/2013 6:00,23.857488,12790.91507,601.655757,13385.97767,45.893708,4507.462756,14.123803,0,1098.860866
1/8/2013 7:00,22.229147,14300.77163,677.996015,15306.30755,157.956426,4645.646475,13.192324,0,1258.630728
1/8/2013 8:00,19.042599,15236.06103,702.134207,16083.8101,82.197568,4692.469879,15.044476,0.029053,1016.073271
1/8/2013 9:00,17.345054,14953.92739,663.611223,15689.14455,59.908657,4800.012957,16.351596,0.776914,814.23318
1/8/2013 10:00,18.958704,15022.10498,665.022399,15628.16367,57.431583,4944.777887,14.171021,1.249947,596.578992
1/8/2013 11:00,20.207167,15201.95441,721.218623,15845.7093,55.583198,5030.588899,11.342394,2.135263,522.62202
1/8/2013 12:00,20.329884,15242.3781,824.282586,15777.93767,39.492813,5113.00077,14.842163,6.707643,344.221931
1/8/2013 13:00,20.439199,15097.76355,841.960439,15419.56091,25.905273,5128.773019,15.894012,7.043741,481.938423
1/8/2013 14:00,21.875757,14715.19653,1026.215532,15133.27037,25.937575,5141.099757,15.703316,6.455482,696.525133
1/8/2013 15:00,22.52521,14845.77781,863.583342,14767.66403,25.776143,5162.793751,16.236211,3.243952,706.08972
1/8/2013 16:00,22.573199,14842.07577,682.82924,14469.89237,25.845492,5170.183559,17.177654,2.563686,1064.868973
1/8/2013 17:00,18.98208,15002.8565,630.482794,14955.10495,60.416126,4725.328566,17.219517,0.749109,1146.406455
1/8/2013 18:00,17.650911,15327.3961,829.141212,16239.81281,30.829468,3807.694099,17.26822,0.050556,1332.974178
1/8/2013 19:00,22.86033,15351.57901,1244.355417,16708.62384,30.740834,3805.177247,17.593145,0,1552.327733
1/8/2013 20:00,24.987016,15335.87049,815.280785,15891.35731,30.843549,3801.780298,17.271734,0,2460.229787
1/8/2013 21:00,23.653673,15171.27126,778.250319,14743.70965,30.887074,3799.908446,17.238004,0,3081.677638
1/8/2013 22:00,24.211183,14057.25426,803.025926,12854.84164,26.271164,3798.806655,17.27689,0,4098.504288
1/8/2013 23:00,23.884259,12761.93602,746.595885,11412.84808,26.019445,3798.417696,16.434318,0,4448.48786
1/8/2013 0:00,24.025502,11954.86679,720.630182,9373.969823,26.026236,3790.605967,17.297835,0,4757.213375
1/9/2013 1:00,22.690209,11435.14051,551.737869,8914.516669,65.023968,3791.893961,15.792,0,4029.887063
1/9/2013 2:00,21.914248,11417.76004,505.411104,8713.674456,76.931207,3792.879032,16.373278,0,3277.478116
1/9/2013 3:00,21.85091,11281.19739,504.002745,8576.281686,78.055699,3791.529019,17.247194,0,3203.573556
1/9/2013 4:00,21.850308,11041.6424,528.221054,8684.421533,77.78138,3790.647537,17.57478,0,3222.978843
1/9/2013 5:00,21.866674,11046.73055,530.232879,8632.783887,77.833563,3790.82742,17.539967,0,3883.185844
1/9/2013 6:00,21.889352,11752.76221,546.959545,9558.957351,51.811463,3789.923898,17.519371,0,4355.618144
1/9/2013 7:00,21.455272,13423.35403,610.230551,11028.46754,33.416197,3790.190403,18.333018,0,5053.512851
1/9/2013 8:00,20.995341,14391.82441,537.404172,11660.16699,33.324491,3788.781468,18.357599,0.000383,4869.716299
1/9/2013 9:00,18.920945,13805.11332,474.721689,11499.95194,41.232905,3788.580628,18.46349,1.684195,5278.108899
1/9/2013 10:00,18.937013,14081.96961,488.041866,11467.56172,32.641002,3792.081663,17.209984,2.573224,5357.600332
1/9/2013 11:00,20.099499,13878.02047,506.415119,11549.60993,32.517265,3794.94987,17.609311,4.198828,5992.224695
1/9/2013 12:00,19.346518,13466.76606,502.668522,11729.98077,31.443676,3792.923572,17.609212,7.026739,6478.25335
1/9/2013 13:00,18.762486,12916.87832,497.644097,11781.22284,31.594607,3790.044484,17.140019,15.871538,6849.89476
1/9/2013 14:00,18.281552,12662.6895,505.263497,11566.51507,31.459477,3789.744907,16.391058,13.250723,7169.454034
1/9/2013 15:00,15.958725,12166.41927,480.323457,11805.83318,21.414296,3789.43775,11.299351,13.765897,6957.677773
1/9/2013 16:00,17.092314,11726.65321,553.643316,11984.92221,46.115736,3790.135465,15.584786,11.413203,6814.513295
1/9/2013 17:00,19.357818,11476.40556,614.345491,12548.68094,49.486297,3789.977579,16.098348,9.826696,6564.758381
1/9/2013 18:00,21.477458,12499.07435,765.301835,13927.53367,56.793594,3789.749294,16.464928,1.269922,4884.298081
1/9/2013 19:00,21.124808,13794.56234,950.04044,14807.19602,56.840259,3788.413151,16.455552,0,3656.39325
1/9/2013 20:00,23.654121,13885.54102,777.234365,15039.01072,57.811958,3787.995119,16.447043,0,2872.339633
1/9/2013 21:00,25.011072,13705.03564,812.258356,15223.47461,58.242286,3788.805755,16.461649,0,1862.552034
1/9/2013 22:00,24.905697,13530.08296,595.038419,13904.96533,43.721231,3788.382062,16.492822,0,1729.020176
1/9/2013 23:00,25.502897,13043.60544,557.728396,12020.94088,30.049856,3788.917765,17.302096,0,1554.517188
1/9/2013 0:00,25.524023,12253.84822,568.621746,10660.19994,30.026163,3788.547127,15.272332,0,1295.648479
1/10/2013 1:00,27.635556,11453.73631,552.748609,10546.98962,22.853323,3789.114633,14.710653,0,1050.397124
1/10/2013 2:00,27.611477,10822.66787,553.781075,10535.88236,21.868437,3789.185284,14.727023,0,850.966142
1/10/2013 3:00,27.254064,10459.78582,560.291193,10404.41444,22.028695,3788.916363,14.73738,0,858.010699
1/10/2013 4:00,26.36014,10349.38188,561.348797,10248.346,22.054761,3793.952271,14.739573,0,1114.786747
1/10/2013 5:00,26.340977,10467.8166,564.237955,10669.23585,22.075974,3795.525346,14.74121,0,1462.710631
1/10/2013 6:00,26.329129,10841.28139,573.187329,12456.19191,26.464509,3794.850978,11.555736,0,1714.233538
1/10/2013 7:00,25.208423,12523.95686,678.006359,14611.55957,26.76632,3794.825928,10.247063,0,1812.48197
1/10/2013 8:00,25.698322,13424.21387,684.920027,14990.30664,26.69005,3795.325692,9.348849,1.060658,2092.702192
1/10/2013 9:00,25.315848,12837.20162,593.892096,14640.12792,27.050934,3795.591875,8.122117,28.182995,2154.140099
1/10/2013 10:00,26.592833,11956.15431,632.270307,14441.1195,27.158005,3796.595935,13.650101,51.048532,2754.745903
