Time_Index,Wind-onshore_1
95407,0.019116498
95408,0.051555132
95409,0.084271908
95410,0.030251121
95411,0.003057547
95412,0.034985025
95413,0.064599142
95414,0.054898161
95415,0.047893898
95416,0.080979059
95417,0.104384171
95418,0.143835124
95419,0.230510968
95420,0.268293301
95421,0.269030692
95422,0.245574492
95423,0.152087848
95424,0.161775902
95425,0.371057229
95426,0.513715112
95427,0.612545764
95428,0.680776613
95429,0.727224498
95430,0.697772101
95431,0.64145993
95432,0.534355708
95433,0.559235336
95434,0.546952519
95435,0.596025833
95436,0.62465049
95437,0.621343502
95438,0.641260779
95439,0.605784784
95440,0.766762167
95441,0.801238044
95442,0.79098122
95443,0.803673362
95444,0.798732294
95445,0.804295733
95446,0.78981783
95447,0.778646362
95448,0.789387198
95449,0.667700008
95450,0.675371109
95451,0.527798429
95452,0.492910483
95453,0.449918088
95454,0.446420495
95455,0.517004587
95456,0.524088482
95457,0.505738347
95458,0.290730059
95459,0.219040646
95460,0.165673537
95461,0.096063182
95462,0.106143407
95463,0.021254254
95464,0.027121663
95465,0.023835585
95466,0.051443801
95467,0.114572512
95468,0.178176111
95469,0.282580329
95470,0.308254025
95471,0.382020894
95472,0.403477713
95473,0.637404948
95474,0.531281411
95475,0.50968072
95476,0.432067718
95477,0.475045761
95478,0.447824798
95479,0.558772655
95480,0.564834039
95481,0.484162275
95482,0.321710387
95483,0.19283481
95484,0.307771285
95485,0.323705832
95486,0.237015137
95487,0.412011172
95488,0.381825043
95489,0.519078157
95490,0.548596452
95491,0.538911732
95492,0.549981361
95493,0.60115263
95494,0.612293052
95495,0.576175944
95496,0.624588022
95497,0.635274287
95498,0.586417318
95499,0.52035585
95500,0.448076472
95501,0.429387837
95502,0.492566435
95503,0.608186196
95504,0.57341052
95505,0.515920345
95506,0.372374595
95507,0.203643117
95508,0.145478325
95509,0.135274073
95510,0.080374832
95511,0.026374669
95512,0.045887774
95513,0.003316126
95514,0.045056417
95515,0.076604528
95516,0.151440796
95517,0.067619363
95518,0.156917818
95519,0.17476853
95520,0.142564862
95521,0.120337575
95522,0.126644687
95523,0.150177046
95524,0.17763457
95525,0.138234163
95526,0.126662155
95527,0.089503332
95528,0.189564857
95529,0.242001003
95530,0.113889271
95531,0.074543014
95532,0.095493181
95533,0.158989578
95534,0.174821852
95535,0.277605933
95536,0.223001269
95537,0.322409826
95538,0.377104487
95539,0.353952141
95540,0.364727788
95541,0.411280049
95542,0.472502153
95543,0.51307332
95544,0.620389254
95545,0.618300595
95546,0.620183519
95547,0.647723852
95548,0.703795735
95549,0.674542491
95550,0.695119487
95551,0.751568066
95552,0.748336021
95553,0.739209854
95554,0.694577909
95555,0.671422788
95556,0.758664544
95557,0.729802665
95558,0.714650974
95559,0.742625857
95560,0.609666675
95561,0.548181673
95562,0.436892492
95563,0.409793942
95564,0.338107542
95565,0.337896267
95566,0.398324531
95567,0.377290025
95568,0.405444688
95569,0.212974537
95570,0.206439647
95571,0.196998054
95572,0.084851317
95573,0.01045644
95574,0.027294958
95575,0.068488691
95576,0.159391261
95577,0.10222427
95578,0.223808497
95579,0.240816362
95580,0.36607107
95581,0.400935393
95582,0.426248592
95583,0.38161912
95584,0.511369138
95585,0.474094038
95586,0.559927009
95587,0.624737911
95588,0.543022455
95589,0.64426023
95590,0.573133578
95591,0.632006151
95592,0.733065602
95593,0.760458746
95594,0.719739669
95595,0.736828554
95596,0.759251591
95597,0.510381327
95598,0.507740406
95599,0.601948888
95600,0.595836852
95601,0.555059749
95602,0.421725165
95603,0.340091681
95604,0.432811158
95605,0.523629875
95606,0.612924618
95607,0.551550538
95608,0.550833398
95609,0.457447793
95610,0.395955466
95611,0.344048768
95612,0.434719067
95613,0.460449358
95614,0.428187468
95615,0.306464969
95616,0.441688401
95617,0.493719824
95618,0.460689854
95619,0.449349518
95620,0.423465897
95621,0.492640364
95622,0.512170869
95623,0.48761331
95624,0.498476355
95625,0.461120887
95626,0.436229528
95627,0.422596304
95628,0.362573099
95629,0.366159967
95630,0.289988075
95631,0.265259287
95632,0.174664783
95633,0.186715106
95634,0.180797347
95635,0.296299973
95636,0.357019666
95637,0.297045828
95638,0.406887029
95639,0.432418198
95640,0.488863252
95641,0.44283481
95642,0.282378414
95643,0.185731747
95644,0.182984593
95645,0.161825526
95646,0.032487621
95647,0.058024374
95648,0.0158768
95649,0.050194426
95650,0.089917014
95651,0.042283794
95652,0.102498824
95653,0.14049266
95654,0.28926777
95655,0.193781618
95656,0.301311671
95657,0.320071702
95658,0.409739093
95659,0.238388744
95660,0.301953226
95661,0.405838821
95662,0.375688388
95663,0.470132635
95664,0.502223676
95665,0.489717666
95666,0.397827303
95667,0.298129909
95668,0.345629496
95669,0.332512379
95670,0.366258887
95671,0.362631372
95672,0.410309156
95673,0.32923555
95674,0.144375044
95675,0.149194544
95676,0.175021246
95677,0.118523436
95678,0.07143135
95679,0.030890403
95680,0.069393373
95681,0.072111709
95682,0.028549425
95683,0.024842007
95684,0.127487621
95685,0.081584119
95686,0.090964929
95687,0.083737889
95688,0.153029479
95689,0.135027633
95690,0.079178556
95691,0.055519593
95692,0.078903814
95693,0.203877469
95694,0.269951682
95695,0.225714574
95696,0.211105996
95697,0.250189173
95698,0.31169265
95699,0.247442497
95700,0.18164263
95701,0.243377041
95702,0.211948343
95703,0.103745907
95704,0.16670956
95705,0.327323271
95706,0.303822929
95707,0.301582522
95708,0.331884037
95709,0.347912989
95710,0.426485303
95711,0.429993566
95712,0.531763911
95713,0.584760656
95714,0.585115996
95715,0.560737547
95716,0.571797533
95717,0.48199673
95718,0.48058907
95719,0.552019328
95720,0.554793918
95721,0.433656775
95722,0.36167927
95723,0.427738137
95724,0.383585695
95725,0.247456935
95726,0.229550885
95727,0.131700041
95728,0.177675494
95729,0.358744005
95730,0.413187354
95731,0.292734139
95732,0.341552839
95733,0.441893492
95734,0.50616935
95735,0.349695838
95736,0.407221768
95737,0.421955775
95738,0.37441125
95739,0.424933574
95740,0.404784671
95741,0.424360641
95742,0.440546645
95743,0.54815874
95744,0.574964282
95745,0.507518958
95746,0.501278431
95747,0.539911508
95748,0.592227646
95749,0.679526845
95750,0.666600976
95751,0.554642199
95752,0.585585024
95753,0.551739696
95754,0.477628018
95755,0.379787624
95756,0.386226065
95757,0.359339815
95758,0.399117542
95759,0.42455571
95760,0.515929107
95761,0.401808974
95762,0.357637941
95763,0.362048794
95764,0.369871677
95765,0.411223301
95766,0.250274352
95767,0.31432249
95768,0.274591828
95769,0.294149252
95770,0.155120502
95771,0.013440237
95772,0.02565427
95773,0.121448707
95774,0.168796318
95775,0.142114424
95776,0.249285973
95777,0.385111267
95778,0.428642857
95779,0.477160057
95780,0.470313822
95781,0.46528916
95782,0.398918086
95783,0.442397118
95784,0.547966147
95785,0.564333532
95786,0.603652623
95787,0.611744228
95788,0.792277854
95789,0.802811655
95790,0.808260351
95791,0.7992154
95792,0.782996856
95793,0.753694236
95794,0.752418109
95795,0.699262594
95796,0.723549932
95797,0.696776086
95798,0.714106364
95799,0.619892239
95800,0.606972687
95801,0.328740836
95802,0.295381828
95803,0.324873977
95804,0.339623288
95805,0.378914202
95806,0.353607383
95807,0.391093053
95808,0.462403519
95809,0.489981587
95810,0.421501513
95811,0.460852156
95812,0.451200768
95813,0.45019594
95814,0.418501721
95815,0.392091383
95816,0.314640354
95817,0.347391676
95818,0.317416121
95819,0.232433106
95820,0.230163182
95821,0.436224082
95822,0.497378944
95823,0.406421141
95824,0.419301486
95825,0.502540611
95826,0.529032634
95827,0.541339252
95828,0.594525702
95829,0.573066257
95830,0.501861071
95831,0.420201178
95832,0.405042051
95833,0.218497168
95834,0.334290313
95835,0.30476532
95836,0.166930189
95837,0.181147468
95838,0.222779703
95839,0.336812104
95840,0.256629699
95841,0.310142881
95842,0.322366819
95843,0.230729857
95844,0.297830484
95845,0.389266196
95846,0.414945929
95847,0.54102067
95848,0.502122147
95849,0.473353649
95850,0.476235267
95851,0.446585073
95852,0.512314156
95853,0.491162047
95854,0.425134363
95855,0.399853778
95856,0.437204469
95857,0.351090214
95858,0.328672817
95859,0.252349217
95860,0.204150864
95861,0.231702682
95862,0.200142332
95863,0.206161166
95864,0.094506973
95865,0.08509377
95866,0.041442268
95867,0.021568681
95868,0.029195895
95869,0.003654613
95870,0.003892561
95871,0.011413191
95872,0.011294966
95873,0.008770224
95874,0.075680234
95875,0.030409239
95876,0.085337297
95877,0.100826581
95878,0.044814891
95879,0.185097592
95880,0.242984347
95881,0.143548815
95882,0.238711645
95883,0.271791335
95884,0.317252216
95885,0.322153912
95886,0.256169017
95887,0.325256033
95888,0.31962328
95889,0.37120877
95890,0.289437159
95891,0.188215424
95892,0.137078273
95893,0.097489262
95894,0.156514117
95895,0.116622229
95896,0.087055598
95897,0.153445108
95898,0.158189926
95899,0.165356822
95900,0.229646759
95901,0.271586403
95902,0.255999527
95903,0.225035646
95904,0.192244433
95905,0.259506886
95906,0.364172543
95907,0.351529251
95908,0.34898067
95909,0.43892508
95910,0.448997132
95911,0.371879816
95912,0.256998201
95913,0.267713764
95914,0.210021591
95915,0.063245372
95916,0.046669871
95917,0.03151969
95918,0.076741274
95919,0.128795249
95920,0.12545197
95921,0.125866047
95922,0.131495573
95923,0.180098247
95924,0.373907865
95925,0.419562413
95926,0.42308062
95927,0.457970559
95928,0.459844822
95929,0.528336796
95930,0.423275082
95931,0.399314634
95932,0.315561525
95933,0.338226652
95934,0.359034397
95935,0.379809072
95936,0.3235595
95937,0.257721864
95938,0.175196853
95939,0.089764725
95940,0.092026712
95941,0.106314387
95942,0.092351711
95943,0.039511734
95944,0.057820307
95945,0.029164292
95946,0.019385136
95947,0.063891044
95948,0.050457977
95949,0.092565654
95950,0.030020053
95951,0.031678755
95952,0.048946917
95953,0.054170359
95954,0.117834786
95955,0.135811261
95956,0.125374298
95957,0.339510019
95958,0.413522252
95959,0.432256661
95960,0.591304292
95961,0.62785585
95962,0.619259859
95963,0.645598836
95964,0.699495468
95965,0.735153894
95966,0.7122324
95967,0.765096289
95968,0.799901989
95969,0.8062781
95970,0.791279315
95971,0.776049772
95972,0.788576703
95973,0.792214805
95974,0.789672663
95975,0.779100134
95976,0.759759224
95977,0.763002021
95978,0.704932148
95979,0.710142835
95980,0.624951378
95981,0.654404256
95982,0.708494166
95983,0.767700235
95984,0.763348858
95985,0.716757368
95986,0.746692934
95987,0.739277841
95988,0.749276303
95989,0.752957113
95990,0.728486411
95991,0.710682071
95992,0.641565275
95993,0.506997068
95994,0.291092135
95995,0.256484683
95996,0.347279229
95997,0.35630855
95998,0.317981485
95999,0.357037637
96000,0.335998685
96001,0.292670661
96002,0.287763052
96003,0.366796698
96004,0.34460877
96005,0.331833886
96006,0.258889627
96007,0.2410976
96008,0.322532975
96009,0.343828087
96010,0.235211507
96011,0.136196152
96012,0.187885566
96013,0.296283389
96014,0.242402132
96015,0.240547572
96016,0.25835967
96017,0.198171865
96018,0.243160524
96019,0.333917433
96020,0.420992849
96021,0.436869827
96022,0.372934774
96023,0.437569432
96024,0.468024985
96025,0.488879832
96026,0.458271287
96027,0.418466282
96028,0.443109073
96029,0.504742611
96030,0.456188837
96031,0.444303287
96032,0.43465722
96033,0.383970878
96034,0.405223989
96035,0.414947398
96036,0.390964954
96037,0.438593333
96038,0.419386684
96039,0.396123141
96040,0.313504477
96041,0.301683212
96042,0.29997254
96043,0.309296542
96044,0.347164546
96045,0.346536551
96046,0.368092682
96047,0.304360676
96048,0.352721327
96049,0.339222674
96050,0.198496753
96051,0.243502925
96052,0.153409571
96053,0.096014876
96054,0.139666671
96055,0.141874852
96056,0.190124384
96057,0.223225747
96058,0.327713663
96059,0.347380922
96060,0.412875436
96061,0.651158237
96062,0.691395599
96063,0.757949147
96064,0.758765282
96065,0.743562762
96066,0.764730372
96067,0.774776581
96068,0.775267853
96069,0.777535404
96070,0.765143353
96071,0.726750911
96072,0.712956693
96073,0.700845332
96074,0.60878993
96075,0.652135301
96076,0.600438554
96077,0.56109229
96078,0.561400299
96079,0.542994759
96080,0.531489985
96081,0.300926623
96082,0.382048154
96083,0.364097177
96084,0.299026145
96085,0.281541285
96086,0.255468249
96087,0.164516388
96088,0.056170779
96089,0.03299728
96090,0.067657616
96091,0.043718482
96092,0.085260413
96093,0.086793148
96094,0.101351965
96095,0.013326231
96096,0.045895271
96097,0.01425541
96098,0.0360717
96099,0.078857832
96100,0.115181955
96101,0.159196086
96102,0.231064487
96103,0.285210914
96104,0.332880912
96105,0.289769065
96106,0.31731659
96107,0.297643215
96108,0.283609273
96109,0.35355272
96110,0.412090974
96111,0.361064315
96112,0.568220519
96113,0.646661656
96114,0.740342382
96115,0.752800515
96116,0.749692246
96117,0.759835694
96118,0.758623057
96119,0.745782502
96120,0.733993648
96121,0.713762339
96122,0.625796302
96123,0.648199642
96124,0.580625906
96125,0.627885377
96126,0.596276825
96127,0.597423603
96128,0.55509551
96129,0.597646184
96130,0.634742786
96131,0.547637915
96132,0.484844033
96133,0.509829971
96134,0.427398203
96135,0.255900528
96136,0.319776874
96137,0.275566388
96138,0.210952389
96139,0.260078805
96140,0.296919905
96141,0.303692731
96142,0.252201085
96143,0.135720449
96144,0.056421187
96145,0.015259059
96146,0.002914455
96147,0.051209386
96148,0.111479374
96149,0.230483089
96150,0.253044856
96151,0.357704252
96152,0.610880372
96153,0.588341802
96154,0.361733371
96155,0.380813426
96156,0.326429497
96157,0.383171685
96158,0.203616653
96159,0.213981611
96160,0.147896268
96161,0.16779911
96162,0.236634026
96163,0.215089174
96164,0.380530733
96165,0.499718673
96166,0.437362892
96167,0.441156457
96168,0.450887635
96169,0.476771362
96170,0.420578872
96171,0.407999191
96172,0.456827307
96173,0.352957378
96174,0.424481786
96175,0.44550224
96176,0.448848532
96177,0.478610124
96178,0.348443003
96179,0.395623274
96180,0.336873841
96181,0.313759463
96182,0.229448386
96183,0.201056925
96184,0.120662306
96185,0.203473963
96186,0.219194065
96187,0.223088882
96188,0.21545398
96189,0.305264471
96190,0.253302927
96191,0.275458835
96192,0.33053307
96193,0.197690708
96194,0.176494237
96195,0.154952024
96196,0.072741163
96197,0.06671385
96198,0.06656896
96199,0.076524978
96200,0.104035601
96201,0.09544104
96202,0.052574617
96203,0.06812277
96204,0.033055283
96205,0.112569314
96206,0.178907502
96207,0.115264032
96208,0.150882571
96209,0.195063283
96210,0.260873191
96211,0.393113434
96212,0.429283688
96213,0.511535587
96214,0.566990153
96215,0.549729863
96216,0.508043772
96217,0.507978193
96218,0.459128918
96219,0.466540755
96220,0.482109705
96221,0.462285372
96222,0.436252594
96223,0.454906317
96224,0.46079501
96225,0.488545571
96226,0.443498549
96227,0.422144471
96228,0.492559472
96229,0.535646625
96230,0.61582892
96231,0.478880812
96232,0.46361519
96233,0.403177878
96234,0.259849656
96235,0.26337032
96236,0.315859175
96237,0.335946961
96238,0.36713259
96239,0.341529761
96240,0.320334728
96241,0.324133505
96242,0.268298778
96243,0.297271644
96244,0.143849809
96245,0.222291331
96246,0.272934831
96247,0.541462145
96248,0.442817277
96249,0.537902817
96250,0.515051548
96251,0.39552546
96252,0.342257696
96253,0.342329769
96254,0.34183912
96255,0.346982227
96256,0.438543784
96257,0.422777826
96258,0.331505465
96259,0.415402746
96260,0.644041666
96261,0.759234632
96262,0.802533043
96263,0.809945412
96264,0.809967768
96265,0.80570969
96266,0.786808866
96267,0.734557982
96268,0.542243856
96269,0.535328156
96270,0.607854234
96271,0.679737181
96272,0.630878508
96273,0.585033843
96274,0.527634721
96275,0.483935403
96276,0.607888113
96277,0.635868567
96278,0.655775509
96279,0.697009624
96280,0.66817598
96281,0.675393928
96282,0.778651511
96283,0.793735234
96284,0.788461642
96285,0.794975368
96286,0.766713058
96287,0.747593334
96288,0.633961573
96289,0.63073955
96290,0.597031879
96291,0.627268918
96292,0.63073234
96293,0.58591719
96294,0.594254015
96295,0.597650515
96296,0.645646394
96297,0.620153217
96298,0.584353337
96299,0.516486266
96300,0.613373462
96301,0.654829996
96302,0.561798309
96303,0.456043709
96304,0.36655233
96305,0.323371112
96306,0.312280992
96307,0.312355479
96308,0.397815478
96309,0.446906577
96310,0.342315814
96311,0.324517819
96312,0.350584476
96313,0.388984094
96314,0.248098567
96315,0.202326802
96316,0.072791961
96317,0.069607926
96318,0.093580934
96319,0.125824736
96320,0.148003527
96321,0.080876104
96322,0.053148129
96323,0.079617376
96324,0.040626256
96325,0.050295854
96326,0.083261425
96327,0.218829163
96328,0.224410641
96329,0.195241478
96330,0.263162102
96331,0.313141386
96332,0.282244648
96333,0.421921056
96334,0.382046502
96335,0.334474554
96336,0.369201863
96337,0.367588952
96338,0.292962342
96339,0.299037402
96340,0.278692361
96341,0.25567141
96342,0.264291423
96343,0.33848456
96344,0.370042837
96345,0.309280909
96346,0.249120384
96347,0.267272146
96348,0.207132817
96349,0.092238969
96350,0.172070869
96351,0.044441198
96352,0.043505024
96353,0.03062036
96354,0.028735055
96355,0.223524901
96356,0.268785581
96357,0.322159437
96358,0.428177532
96359,0.467585033
96360,0.464080614
96361,0.479847462
96362,0.524910911
96363,0.519442282
96364,0.527179164
96365,0.384441379
96366,0.356140041
96367,0.417636783
96368,0.275958799
96369,0.230841693
96370,0.200092873
96371,0.078668708
96372,0.014973258
96373,0.054791151
96374,0.135053711
96375,0.30781148
96376,0.437715458
96377,0.461933004
96378,0.555790779
96379,0.585837806
96380,0.615429442
96381,0.684293982
96382,0.697146096
96383,0.654399297
96384,0.640526889
96385,0.623511991
96386,0.624004091
96387,0.545587675
96388,0.428307057
96389,0.408015266
96390,0.433999724
96391,0.430905407
96392,0.45281256
96393,0.413784
96394,0.375736589
96395,0.441838234
96396,0.551448914
96397,0.684151492
96398,0.550835811
96399,0.574617101
96400,0.543705482
96401,0.473929253
96402,0.425207022
96403,0.447178912
96404,0.407789333
96405,0.447607845
96406,0.497647043
96407,0.526516017
96408,0.485987737
96409,0.420167903
96410,0.428233405
96411,0.429442597
96412,0.31531628
96413,0.402798163
96414,0.309832236
96415,0.377156573
96416,0.32784343
96417,0.35814812
96418,0.300170319
96419,0.383277894
96420,0.428343558
96421,0.471872678
96422,0.481209314
96423,0.479367136
96424,0.499311296
96425,0.542635003
96426,0.527206025
96427,0.499944025
96428,0.476358954
96429,0.39754197
96430,0.443985422
96431,0.484993596
96432,0.478107611
96433,0.645708796
96434,0.67311419
96435,0.513288627
96436,0.48577376
96437,0.486750223
96438,0.436941695
96439,0.456318876
96440,0.427380733
96441,0.315936968
96442,0.233345084
96443,0.144147374
96444,0.205836643
96445,0.124744167
96446,0.076796303
96447,0.043695449
96448,0.067633532
96449,0.153969255
96450,0.20154647
96451,0.268567093
96452,0.259890848
96453,0.331460472
96454,0.363485276
96455,0.462142981
96456,0.48992793
96457,0.552713751
96458,0.452959843
96459,0.429537708
96460,0.450577598
96461,0.313884576
96462,0.317701027
96463,0.345940484
96464,0.308330775
96465,0.244624721
96466,0.254394881
96467,0.181175054
96468,0.183131992
96469,0.322551773
96470,0.363131672
96471,0.449894768
96472,0.408852225
96473,0.333003862
96474,0.348163343
96475,0.342911447
96476,0.422135556
96477,0.425020645
96478,0.434723836
96479,0.426946496
96480,0.301639638
96481,0.361012468
96482,0.294652268
96483,0.301482744
96484,0.269129946
96485,0.340741795
96486,0.306792207
96487,0.336249831
96488,0.427833109
96489,0.524401111
96490,0.370728806
96491,0.351215994
96492,0.566825243
96493,0.625965081
96494,0.617087874
96495,0.669838102
96496,0.587305337
96497,0.534985556
96498,0.528842932
96499,0.590872904
96500,0.628430108
96501,0.647952787
96502,0.618275872
96503,0.586753566
96504,0.559228876
96505,0.611696146
96506,0.484414747
96507,0.472429855
96508,0.452661107
96509,0.376351946
96510,0.32301398
96511,0.408315089
96512,0.405357322
96513,0.469768836
96514,0.383690034
96515,0.20529862
96516,0.295151719
96517,0.460811237
96518,0.36011849
96519,0.504351137
96520,0.39130764
96521,0.518696219
96522,0.51944684
96523,0.453984428
96524,0.499787003
96525,0.453139637
96526,0.486020072
96527,0.586766252
96528,0.547642855
96529,0.432889269
96530,0.406523935
96531,0.470103749
96532,0.435952403
96533,0.384884636
96534,0.421291761
96535,0.474547599
96536,0.490742788
96537,0.439741334
96538,0.349692006
96539,0.332515201
96540,0.331439288
96541,0.321309428
96542,0.185965274
96543,0.161684008
96544,0.158871179
96545,0.157234499
96546,0.111083923
96547,0.211083118
96548,0.29453943
96549,0.338998576
96550,0.4477717
96551,0.394503441
96552,0.286144058
96553,0.366345131
96554,0.345098524
96555,0.301732054
96556,0.326268624
96557,0.245581425
96558,0.241958478
96559,0.199531848
96560,0.240475905
96561,0.243241733
96562,0.166702987
96563,0.046482515
96564,0.060673352
96565,0.010814181
96566,0.012531781
96567,0.05666016
96568,0.124326562
96569,0.094236041
96570,0.119819311
96571,0.198044328
96572,0.227462521
96573,0.245646384
96574,0.242687652
96575,0.245680449
96576,0.319399881
96577,0.342206556
96578,0.160083453
96579,0.153070639
96580,0.171902547
96581,0.187556663
96582,0.127205827
96583,0.203271959
96584,0.165387672
96585,0.2748461
96586,0.303265241
96587,0.213403015
96588,0.237587715
96589,0.389502589
96590,0.435151816
96591,0.44000276
96592,0.350662177
96593,0.329922334
96594,0.351068261
96595,0.387839545
96596,0.41937695
96597,0.450364998
96598,0.482865502
96599,0.469347106
96600,0.366197561
96601,0.401641468
96602,0.431826521
96603,0.467304182
96604,0.349472473
96605,0.275203268
96606,0.341561464
96607,0.288277415
96608,0.214409999
96609,0.161887975
96610,0.134213306
96611,0.072858471
96612,0.022781115
96613,0.011512488
96614,0.029402194
96615,0.021257275
96616,0.030651873
96617,0.023692587
96618,0.07292865
96619,0.152043332
96620,0.190579047
96621,0.204107852
96622,0.280553914
96623,0.211190337
96624,0.177831839
96625,0.245875164
96626,0.262678492
96627,0.336620929
96628,0.319816815
96629,0.422057609
96630,0.524010819
96631,0.682741065
96632,0.70093688
96633,0.801823126
96634,0.807815328
96635,0.798616818
96636,0.77032479
96637,0.686525911
96638,0.559555195
96639,0.552433084
96640,0.472418756
96641,0.439611003
96642,0.229934975
96643,0.297688185
96644,0.292292753
96645,0.349779983
96646,0.342453305
96647,0.397974655
96648,0.515487483
96649,0.506100961
96650,0.408998124
96651,0.37762793
96652,0.236954647
96653,0.28521572
96654,0.293424221
96655,0.339773258
96656,0.409514823
96657,0.58946997
96658,0.725528436
96659,0.782089794
96660,0.78412995
96661,0.762655614
96662,0.792960514
96663,0.797686537
96664,0.79877493
96665,0.809764409
96666,0.808455536
96667,0.803856182
96668,0.803260796
96669,0.796019234
96670,0.787803938
96671,0.807921864
96672,0.800818583
96673,0.788811113
96674,0.728861842
96675,0.697431556
96676,0.559147687
96677,0.603661018
96678,0.504089823
96679,0.508036829
96680,0.410124604
96681,0.466906416
96682,0.452549044
96683,0.574519776
96684,0.682038814
96685,0.65468662
96686,0.63636042
96687,0.681316262
96688,0.570974657
96689,0.470980976
96690,0.455032539
96691,0.544442537
96692,0.556446712
96693,0.54283877
96694,0.46290381
96695,0.437013007
96696,0.305418296
96697,0.343504601
96698,0.4278741
96699,0.359330043
96700,0.399387762
96701,0.38436778
96702,0.458135133
96703,0.481931247
96704,0.481639071
96705,0.501669522
96706,0.485706017
96707,0.445924483
96708,0.493010909
96709,0.45008953
96710,0.457541104
96711,0.495342498
96712,0.454081595
96713,0.460862572
96714,0.42032218
96715,0.352432146
96716,0.473833839
96717,0.392893992
96718,0.448554321
96719,0.461842083
96720,0.445240875
96721,0.380392617
96722,0.327724962
96723,0.341622755
96724,0.318101993
96725,0.251782604
96726,0.26475995
96727,0.158792426
96728,0.167786947
96729,0.097947609
96730,0.024171799
96731,0.004485173
96732,0.005311484
96733,0.006987287
96734,0.032057421
96735,0.095220318
96736,0.196147641
96737,0.459724367
96738,0.49426573
96739,0.581627086
96740,0.618910134
96741,0.665156004
96742,0.735511984
96743,0.721896374
96744,0.712224354
96745,0.698033693
96746,0.707686442
96747,0.698560357
96748,0.728831268
96749,0.700632336
96750,0.578406523
96751,0.65283089
96752,0.540023414
96753,0.378443459
96754,0.401559405
96755,0.442892625
96756,0.46160717
96757,0.33727301
96758,0.411092406
96759,0.463014474
96760,0.452686589
96761,0.496753845
96762,0.582313245
96763,0.598297103
96764,0.66091648
96765,0.727937241
96766,0.796567571
96767,0.800935124
96768,0.802623993
96769,0.794827585
96770,0.766229281
96771,0.78054737
96772,0.68483881
96773,0.696405429
96774,0.647370278
96775,0.720691504
96776,0.737402428
96777,0.722563426
96778,0.662602664
96779,0.718042845
96780,0.73165182
96781,0.75272351
96782,0.747662836
96783,0.779312472
96784,0.7727992
96785,0.720100617
96786,0.559794307
96787,0.541803054
96788,0.496735387
96789,0.440756791
96790,0.495777333
96791,0.465889654
96792,0.450520937
96793,0.382690515
96794,0.267450099
96795,0.262003911
96796,0.339781524
96797,0.270650736
96798,0.267564353
96799,0.273982887
96800,0.25701792
96801,0.203549303
96802,0.136384498
96803,0.082883947
96804,0.02665531
96805,0.011098964
96806,0.031533689
96807,0.073130278
96808,0.087586513
96809,0.150263758
96810,0.241996514
96811,0.187857932
96812,0.221840579
96813,0.279014672
96814,0.36064605
96815,0.327951038
96816,0.367425238
96817,0.437050742
96818,0.26346051
96819,0.402401747
96820,0.349679578
96821,0.377632574
96822,0.304152215
96823,0.422364135
96824,0.420620653
96825,0.462001753
96826,0.553212222
96827,0.595463431
96828,0.576813704
96829,0.502569269
96830,0.470803996
96831,0.513572972
96832,0.514153977
96833,0.444311595
96834,0.313141128
96835,0.359420667
96836,0.38185741
96837,0.35257064
96838,0.317290624
96839,0.368120688
96840,0.217262128
96841,0.189114747
96842,0.086859193
96843,0.068186634
96844,0.099366567
96845,0.076211614
96846,0.063720261
96847,0.060762619
96848,0.073082168
96849,0.08423418
96850,0.113855016
96851,0.147015379
96852,0.197836327
96853,0.141306385
96854,0.295946675
96855,0.489331788
96856,0.548833499
96857,0.693016884
96858,0.704710796
96859,0.76124077
96860,0.732880078
96861,0.632135322
96862,0.591823862
96863,0.591118113
96864,0.532411317
96865,0.525027117
96866,0.486624949
96867,0.469327184
96868,0.416723937
96869,0.431399629
96870,0.436966214
96871,0.467053887
96872,0.460591003
96873,0.44858641
96874,0.390653291
96875,0.12569761
96876,0.080233942
96877,0.140750183
96878,0.142532596
96879,0.172020064
96880,0.165101433
96881,0.184053451
96882,0.164214647
96883,0.162680162
96884,0.141899365
96885,0.172430662
96886,0.112388045
96887,0.087231598
96888,0.103196483
96889,0.222950584
96890,0.225288406
96891,0.155969583
96892,0.211510778
96893,0.157865436
96894,0.20319932
96895,0.340330987
96896,0.379088137
96897,0.33287713
96898,0.226107272
96899,0.228703276
96900,0.286269257
96901,0.227450181
96902,0.277762492
96903,0.414955345
96904,0.453781336
96905,0.341149052
96906,0.535834138
96907,0.500925247
96908,0.673193851
96909,0.690920335
96910,0.708282384
96911,0.706817634
96912,0.709244251
96913,0.696251981
96914,0.70976382
96915,0.705474192
96916,0.688598349
96917,0.58787156
96918,0.410747808
96919,0.384710937
96920,0.277406796
96921,0.303672702
96922,0.374995604
96923,0.300655091
96924,0.31570442
96925,0.3260419
96926,0.372109399
96927,0.388670699
96928,0.307403872
96929,0.30095306
96930,0.265181041
96931,0.252750005
96932,0.228238068
96933,0.258474293
96934,0.33359068
96935,0.468419307
96936,0.412954717
96937,0.443825807
96938,0.384930616
96939,0.416682838
96940,0.419119532
96941,0.363612175
96942,0.431816478
96943,0.44738563
96944,0.392251936
96945,0.406973256
96946,0.437191418
96947,0.428259119
96948,0.447444849
96949,0.495978505
96950,0.466999408
96951,0.513119197
96952,0.443586567
96953,0.376145645
96954,0.326171633
96955,0.415799902
96956,0.416965039
96957,0.456758723
96958,0.435265744
96959,0.390811114
