Delivery Date,Hour Ending,Price,Time_Index,Year
8/4/2021,11:00,33.77,5170,1970
8/4/2021,12:00,39.28,5171,1970
8/4/2021,13:00,44.9,5172,1970
8/4/2021,14:00,49.21,5173,1970
8/4/2021,15:00,67.47,5174,1970
8/4/2021,16:00,81.07,5175,1970
8/4/2021,17:00,80.7,5176,1970
8/4/2021,18:00,55.96,5177,1970
8/4/2021,19:00,48.27,5178,1970
8/4/2021,20:00,48.82,5179,1970
8/4/2021,21:00,43.59,5180,1970
8/4/2021,22:00,38.76,5181,1970
8/4/2021,23:00,36.11,5182,1970
8/4/2021,24:00:00,30.45,5183,1970
8/5/2021,1:00,29.42,5184,1970
8/5/2021,2:00,27.88,5185,1970
8/5/2021,3:00,26.48,5186,1970
8/5/2021,4:00,25.37,5187,1970
8/5/2021,5:00,25.52,5188,1970
8/5/2021,6:00,26.36,5189,1970
8/5/2021,7:00,28.98,5190,1970
8/5/2021,8:00,26.89,5191,1970
8/5/2021,9:00,28.27,5192,1970
8/5/2021,10:00,29.51,5193,1970
8/5/2021,11:00,32.9,5194,1970
8/5/2021,12:00,38.09,5195,1970
8/5/2021,13:00,43.8,5196,1970
8/5/2021,14:00,54.43,5197,1970
8/5/2021,15:00,82.71,5198,1970
8/5/2021,16:00,111.77,5199,1970
8/5/2021,17:00,96.96,5200,1970
8/5/2021,18:00,66.72,5201,1970
8/5/2021,19:00,49.94,5202,1970
8/5/2021,20:00,50.09,5203,1970
8/5/2021,21:00,46.75,5204,1970
8/5/2021,22:00,38.76,5205,1970
8/5/2021,23:00,32.56,5206,1970
8/5/2021,24:00:00,29.2,5207,1970
8/6/2021,1:00,26.33,5208,1970
8/6/2021,2:00,23.65,5209,1970
8/6/2021,3:00,22.57,5210,1970
8/6/2021,4:00,21.55,5211,1970
8/6/2021,5:00,21.96,5212,1970
8/6/2021,6:00,23.22,5213,1970
8/6/2021,7:00,26.32,5214,1970
8/6/2021,8:00,27.53,5215,1970
8/6/2021,9:00,26.9,5216,1970
8/6/2021,10:00,27.33,5217,1970
8/6/2021,11:00,30.34,5218,1970
8/6/2021,12:00,37.52,5219,1970
8/6/2021,13:00,42.7,5220,1970
8/6/2021,14:00,49.18,5221,1970
8/6/2021,15:00,65.8,5222,1970
8/6/2021,16:00,80.0,5223,1970
8/6/2021,17:00,74.68,5224,1970
8/6/2021,18:00,55.59,5225,1970
8/6/2021,19:00,43.58,5226,1970
8/6/2021,20:00,43.94,5227,1970
8/6/2021,21:00,39.67,5228,1970
8/6/2021,22:00,32.84,5229,1970
8/6/2021,23:00,31.25,5230,1970
8/6/2021,24:00:00,28.3,5231,1970
8/7/2021,1:00,23.58,5232,1970
8/7/2021,2:00,21.37,5233,1970
8/7/2021,3:00,20.41,5234,1970
8/7/2021,4:00,18.44,5235,1970
8/7/2021,5:00,18.14,5236,1970
8/7/2021,6:00,18.88,5237,1970
8/7/2021,7:00,24.43,5238,1970
8/7/2021,8:00,24.32,5239,1970
8/7/2021,9:00,25.82,5240,1970
8/7/2021,10:00,24.08,5241,1970
8/7/2021,11:00,25.83,5242,1970
8/7/2021,12:00,32.29,5243,1970
8/7/2021,13:00,31.56,5244,1970
8/7/2021,14:00,40.53,5245,1970
8/7/2021,15:00,52.99,5246,1970
8/7/2021,16:00,61.03,5247,1970
8/7/2021,17:00,59.2,5248,1970
8/7/2021,18:00,44.16,5249,1970
8/7/2021,19:00,40.33,5250,1970
8/7/2021,20:00,41.39,5251,1970
8/7/2021,21:00,37.01,5252,1970
8/7/2021,22:00,32.79,5253,1970
8/7/2021,23:00,26.63,5254,1970
8/7/2021,24:00:00,24.11,5255,1970
8/8/2021,1:00,21.61,5256,1970
8/8/2021,2:00,18.76,5257,1970
8/8/2021,3:00,16.79,5258,1970
8/8/2021,4:00,13.9,5259,1970
8/8/2021,5:00,14.07,5260,1970
8/8/2021,6:00,14.3,5261,1970
8/8/2021,7:00,21.11,5262,1970
8/8/2021,8:00,21.89,5263,1970
8/8/2021,9:00,22.68,5264,1970
8/8/2021,10:00,24.11,5265,1970
8/8/2021,11:00,26.41,5266,1970
8/8/2021,12:00,27.21,5267,1970
8/8/2021,13:00,29.33,5268,1970
8/8/2021,14:00,39.55,5269,1970
8/8/2021,15:00,44.41,5270,1970
8/8/2021,16:00,49.89,5271,1970
8/8/2021,17:00,56.49,5272,1970
8/8/2021,18:00,49.5,5273,1970
8/8/2021,19:00,41.58,5274,1970
8/8/2021,20:00,41.88,5275,1970
8/8/2021,21:00,36.42,5276,1970
8/8/2021,22:00,32.02,5277,1970
8/8/2021,23:00,27.05,5278,1970
8/8/2021,24:00:00,25.14,5279,1970
8/9/2021,1:00,21.84,5280,1970
8/9/2021,2:00,19.68,5281,1970
8/9/2021,3:00,18.67,5282,1970
8/9/2021,4:00,17.52,5283,1970
8/9/2021,5:00,17.83,5284,1970
8/9/2021,6:00,21.24,5285,1970
8/9/2021,7:00,21.89,5286,1970
8/9/2021,8:00,22.2,5287,1970
8/9/2021,9:00,21.73,5288,1970
8/9/2021,10:00,23.0,5289,1970
8/9/2021,11:00,25.28,5290,1970
8/9/2021,12:00,30.4,5291,1970
8/9/2021,13:00,34.67,5292,1970
8/9/2021,14:00,43.04,5293,1970
8/9/2021,15:00,59.74,5294,1970
8/9/2021,16:00,66.94,5295,1970
8/9/2021,17:00,64.73,5296,1970
8/9/2021,18:00,48.36,5297,1970
8/9/2021,19:00,39.53,5298,1970
