BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t384,40069.017502,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40076.26989
t385,39307.00982199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39314.26221
t386,39044.18364199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39051.43603
t387,38935.509011999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38942.7614
t388,39221.157842,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39228.41023
t389,39828.72770199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39835.98009
t390,40742.620612,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40749.873
t391,42199.26480199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42206.51719
t392,43723.203122,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43730.45551
t393,44016.851294854,186.25693714599583,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44210.36062
t394,43081.67494199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43088.92733
t395,41378.52421199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41385.7766
t396,39667.281602,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39674.53399
t397,38307.994992,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38315.24738
t398,37079.73688199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37086.98927
t399,36211.765762,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36219.01815
t400,35795.611791999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35802.86418
t401,35941.666482,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35948.91887
t402,37306.744982,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37313.99737
t403,38981.07335199999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39714.32574
t404,40298.297692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40305.55008
t405,40347.08114200001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40354.33353
t406,40169.22775199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40176.48014
t407,39219.811932,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39227.06432
t408,38401.773422,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38409.02581
t409,37990.449521999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37997.70191
