Closing price,Date
2.696184305,7/24/2013
2.696184305,7/23/2013
2.678185745,7/22/2013
2.685385169,7/19/2013
2.694384449,7/18/2013
2.701583873,7/17/2013
2.703383729,7/16/2013
2.696184305,7/15/2013
2.685385169,7/12/2013
2.696184305,7/11/2013
2.685385169,7/10/2013
2.694384449,7/9/2013
2.692584593,7/8/2013
2.697984161,7/5/2013
2.661987041,7/4/2013
2.663786897,7/3/2013
2.647588193,7/2/2013
2.652987761,7/1/2013
2.683585313,6/28/2013
2.683585313,6/27/2013
2.681785457,6/26/2013
2.687185025,6/25/2013
2.678185745,6/24/2013
2.681785457,6/21/2013
2.687185025,6/20/2013
2.683585313,6/19/2013
2.678185745,6/18/2013
2.669186465,6/17/2013
2.672786177,6/14/2013
2.681785457,6/13/2013
2.708783297,6/12/2013
2.714182865,6/11/2013
2.750179986,6/10/2013
2.777177826,6/7/2013
2.782577394,6/6/2013
2.796976242,6/5/2013
2.796976242,6/4/2013
2.818574514,6/3/2013
2.953563715,5/31/2013
2.953563715,5/30/2013
2.955363571,5/29/2013
2.951763859,5/28/2013
2.955363571,5/27/2013
2.955363571,5/24/2013
2.955363571,5/23/2013
2.953563715,5/22/2013
2.957163427,5/21/2013
2.951763859,5/20/2013
2.949964003,5/17/2013
2.962562995,5/16/2013
2.976961843,5/15/2013
2.978761699,5/14/2013
2.971562275,5/13/2013
2.998560115,5/10/2013
3.016558675,5/9/2013
3.014758819,5/8/2013
3.014758819,5/7/2013
3.020158387,5/6/2013
3.020158387,5/3/2013
2.998560115,5/2/2013
2.991360691,5/1/2013
3.021958243,4/30/2013
3.056155508,4/29/2013
2.960763139,4/26/2013
2.969762419,4/25/2013
2.966162707,4/24/2013
2.975161987,4/23/2013
2.962562995,4/22/2013
2.955363571,4/19/2013
2.939164867,4/18/2013
2.939164867,4/17/2013
2.960763139,4/16/2013
2.942764579,4/15/2013
2.958963283,4/12/2013
2.937365011,4/11/2013
2.913966883,4/10/2013
2.899568035,4/9/2013
2.933765299,4/8/2013
2.933765299,4/5/2013
2.912167027,4/4/2013
2.88336933,4/3/2013
2.816774658,4/2/2013
3.074154068,3/28/2013
3.065154788,3/27/2013
3.074154068,3/26/2013
3.070554356,3/25/2013
3.07775378,3/22/2013
3.072354212,3/21/2013
3.079553636,3/20/2013
3.083153348,3/19/2013
3.1137509,3/18/2013
3.128149748,3/15/2013
3.135349172,3/14/2013
3.142548596,3/13/2013
3.164146868,3/12/2013
3.156947444,3/11/2013
3.1587473,3/8/2013
3.165946724,3/7/2013
3.153347732,3/6/2013
3.171346292,3/5/2013
3.18574514,3/4/2013
3.237940965,3/1/2013
3.261339093,2/28/2013
3.212742981,2/27/2013
3.219942405,2/26/2013
3.216342693,2/25/2013
3.155147588,2/22/2013
3.153347732,2/21/2013
3.155147588,2/20/2013
3.153347732,2/19/2013
3.138948884,2/18/2013
3.142548596,2/15/2013
3.146148308,2/14/2013
3.151547876,2/13/2013
3.153347732,2/12/2013
3.164146868,2/11/2013
3.191144708,2/8/2013
3.133549316,2/7/2013
3.120950324,2/6/2013
3.119150468,2/5/2013
3.102951764,2/4/2013
3.10475162,2/1/2013
3.097552196,1/31/2013
3.128149748,1/30/2013
3.137149028,1/29/2013
3.1587473,1/28/2013
3.102951764,1/25/2013
3.101151908,1/24/2013
3.097552196,1/23/2013
3.101151908,1/22/2013
3.102951764,1/21/2013
3.111951044,1/18/2013
3.115550756,1/17/2013
3.097552196,1/16/2013
3.097552196,1/15/2013
3.101151908,1/14/2013
3.111951044,1/11/2013
3.115550756,1/10/2013
3.120950324,1/9/2013
3.120950324,1/8/2013
3.144348452,1/7/2013
3.18574514,1/4/2013
3.189344852,1/3/2013
3.228941685,1/2/2013
3.237940965,12/31/2012
3.241540677,12/28/2012
3.252339813,12/27/2012
3.252339813,12/26/2012
3.252339813,12/24/2012
3.246940245,12/21/2012
3.255939525,12/20/2012
3.270338373,12/19/2012
3.263138949,12/18/2012
3.248740101,12/17/2012
3.234341253,12/14/2012
3.198344132,12/13/2012
3.18574514,12/12/2012
3.218142549,12/11/2012
3.241540677,12/10/2012
3.255939525,12/7/2012
3.277537797,12/6/2012
3.311735061,12/5/2012
3.335133189,12/4/2012
3.351331893,12/3/2012
3.221742261,11/30/2012
3.221742261,11/29/2012
3.221742261,11/28/2012
3.221742261,11/27/2012
3.216342693,11/26/2012
3.216342693,11/23/2012
3.210943125,11/22/2012
3.200143988,11/21/2012
3.209143269,11/20/2012
3.216342693,11/19/2012
3.223542117,11/16/2012
3.209143269,11/15/2012
3.182145428,11/14/2012
3.182145428,11/13/2012
3.187544996,11/12/2012
3.165946724,11/9/2012
3.164146868,11/8/2012
3.142548596,11/7/2012
3.162347012,11/6/2012
3.126349892,11/5/2012
3.099352052,11/2/2012
3.090352772,11/1/2012
3.07775378,10/31/2012
3.074154068,10/30/2012
3.052555796,10/29/2012
3.117350612,10/26/2012
3.119150468,10/25/2012
3.119150468,10/24/2012
3.12275018,10/23/2012
3.124550036,10/22/2012
3.124550036,10/19/2012
3.119150468,10/18/2012
3.120950324,10/17/2012
3.09575234,10/16/2012
3.072354212,10/15/2012
3.106551476,10/12/2012
3.128149748,10/11/2012
3.147948164,10/10/2012
3.169546436,10/9/2012
3.173146148,10/8/2012
3.169546436,10/5/2012
3.151547876,10/4/2012
3.13174946,10/3/2012
3.138948884,10/2/2012
3.133549316,10/1/2012
3.221742261,9/28/2012
3.221742261,9/27/2012
3.221742261,9/26/2012
3.221742261,9/25/2012
3.221742261,9/24/2012
3.228941685,9/21/2012
3.228941685,9/20/2012
3.236141109,9/19/2012
3.228941685,9/18/2012
3.236141109,9/17/2012
3.239740821,9/14/2012
3.227141829,9/13/2012
3.246940245,9/12/2012
3.268538517,9/11/2012
3.295536357,9/10/2012
3.320734341,9/7/2012
3.322534197,9/6/2012
3.324334053,9/5/2012
3.333333333,9/4/2012
3.349532037,9/3/2012
3.38012959,8/31/2012
3.38012959,8/30/2012
3.38012959,8/29/2012
3.38012959,8/28/2012
3.383729302,8/27/2012
3.383729302,8/24/2012
3.38012959,8/23/2012
3.38912887,8/22/2012
3.396328294,8/21/2012
3.387329014,8/20/2012
3.392728582,8/17/2012
3.394528438,8/16/2012
3.399928006,8/15/2012
3.441324694,8/14/2012
3.45212383,8/13/2012
3.43412527,8/10/2012
3.44312455,8/9/2012
3.448524118,8/8/2012
3.432325414,8/7/2012
3.419726422,8/6/2012
3.390928726,8/3/2012
3.367530598,8/2/2012
3.405327574,8/1/2012
3.394528438,7/31/2012
3.327933765,7/30/2012
3.254139669,7/27/2012
3.207343413,7/26/2012
3.203743701,7/25/2012
3.198344132,7/24/2012
3.155147588,7/23/2012
3.198344132,7/20/2012
3.205543557,7/19/2012
3.207343413,7/18/2012
3.192944564,7/17/2012
3.178545716,7/16/2012
3.174946004,7/13/2012
3.160547156,7/12/2012
3.183945284,7/11/2012
3.19474442,7/10/2012
3.214542837,7/9/2012
3.225341973,7/6/2012
3.227141829,7/5/2012
3.250539957,7/4/2012
3.254139669,7/3/2012
3.241540677,7/2/2012
3.120950324,6/29/2012
3.124550036,6/28/2012
3.128149748,6/27/2012
3.120950324,6/26/2012
3.120950324,6/25/2012
3.12275018,6/22/2012
3.099352052,6/21/2012
3.10475162,6/20/2012
3.092152628,6/19/2012
3.090352772,6/18/2012
3.0687545,6/15/2012
3.081353492,6/14/2012
3.083153348,6/13/2012
3.072354212,6/12/2012
3.09575234,6/11/2012
3.12275018,6/8/2012
3.13174946,6/7/2012
3.144348452,6/6/2012
3.174946004,6/5/2012
3.174946004,6/4/2012
3.174946004,6/1/2012
3.182145428,5/31/2012
3.209143269,5/30/2012
3.192944564,5/29/2012
3.160547156,5/28/2012
3.119150468,5/25/2012
3.070554356,5/24/2012
3.070554356,5/23/2012
3.083153348,5/22/2012
3.110151188,5/21/2012
3.124550036,5/18/2012
3.138948884,5/17/2012
3.14074874,5/16/2012
3.160547156,5/15/2012
3.162347012,5/14/2012
3.178545716,5/11/2012
3.164146868,5/10/2012
3.1587473,5/9/2012
3.137149028,5/8/2012
3.200143988,5/7/2012
3.200143988,5/4/2012
3.212742981,5/3/2012
3.191144708,5/2/2012
3.214542837,5/1/2012
3.281137509,4/30/2012
3.464722822,4/27/2012
3.468322534,4/26/2012
3.468322534,4/25/2012
3.473722102,4/24/2012
3.47012239,4/23/2012
3.473722102,4/20/2012
3.462922966,4/19/2012
3.477321814,4/18/2012
3.480921526,4/17/2012
3.486321094,4/16/2012
3.509719222,4/13/2012
3.48812095,4/12/2012
3.495320374,4/11/2012
3.518718503,4/10/2012
3.542116631,4/9/2012
3.542116631,4/5/2012
3.540316775,4/4/2012
3.592512599,4/3/2012
3.646508279,4/2/2012
3.563714903,3/30/2012
3.538516919,3/29/2012
3.504319654,3/28/2012
3.495320374,3/27/2012
3.47912167,3/26/2012
3.47912167,3/23/2012
3.486321094,3/22/2012
3.491720662,3/21/2012
3.48812095,3/20/2012
3.493520518,3/19/2012
3.480921526,3/16/2012
3.477321814,3/15/2012
3.480921526,3/14/2012
3.502519798,3/13/2012
3.500719942,3/12/2012
3.51511879,3/9/2012
3.533117351,3/8/2012
3.50611951,3/7/2012
3.482721382,3/6/2012
3.482721382,3/5/2012
3.475521958,3/2/2012
3.489920806,3/1/2012
3.51511879,2/29/2012
3.569114471,2/28/2012
3.626709863,2/27/2012
3.578113751,2/24/2012
3.581713463,2/23/2012
3.579913607,2/22/2012
3.576313895,2/21/2012
3.578113751,2/20/2012
3.569114471,2/17/2012
3.560115191,2/16/2012
3.549316055,2/15/2012
3.552915767,2/14/2012
3.531317495,2/13/2012
3.536717063,2/10/2012
3.561915047,2/9/2012
3.561915047,2/8/2012
3.594312455,2/7/2012
3.626709863,2/6/2012
3.642908567,2/3/2012
3.655507559,2/2/2012
3.637508999,2/1/2012
3.702303816,1/31/2012
3.797696184,1/30/2012
3.815694744,1/27/2012
3.767098632,1/26/2012
3.821094312,1/25/2012
3.819294456,1/24/2012
3.821094312,1/23/2012
3.828293737,1/20/2012
3.824694024,1/19/2012
3.803095752,1/18/2012
3.75449964,1/17/2012
3.732901368,1/16/2012
3.813894888,1/13/2012
3.878689705,1/12/2012
3.893088553,1/11/2012
3.918286537,1/10/2012
3.936285097,1/9/2012
3.966882649,1/6/2012
3.963282937,1/5/2012
3.943484521,1/4/2012
3.936285097,1/3/2012
3.929085673,1/2/2012
3.921886249,1/1/2012
