BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t686,43012.30197799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43030.78387
t687,42024.510868000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42042.99276
t688,41227.700538000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41246.18243
t689,41045.211918,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41063.69381
t690,41299.790508000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41318.2724
t691,43116.340723057605,150.00956494239858,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43284.83218
t692,44558.605018,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45303.08691
t693,44888.208498497996,387.1586095019993,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45293.849
t694,45040.826528,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45059.30842
t695,44332.066538000014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44350.54843
t696,42877.124158000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42895.60605
t697,41108.552848,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41127.03474
t698,40583.641774222,0.0,-685.3603162220015,0.0,0.0,0.0,0.0,0.0,0.0,-39916.76335
t699,40235.519468,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-39528.00136
t700,39944.606652208,0.0,-356.6036442079994,0.0,0.0,0.0,0.0,0.0,0.0,-39606.4849
t701,40207.16482799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40225.64672
t702,41480.60507799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41499.08697
t703,43758.78824800001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43777.27014
t704,46118.445408,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46862.9273
t705,48130.950528,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48875.43242
t706,47933.050807999985,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48677.5327
t707,46910.40094799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46928.88284
t708,44948.06978799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44966.55168
t709,43184.127007999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43202.6089
t710,41738.11987799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41756.60177
t711,40929.882320057004,0.0,-35.93698205700093,0.0,0.0,0.0,0.0,0.0,0.0,-40912.42723
t712,41076.60438800001,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-40369.08628
t713,40823.306088000005,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-40115.78798
t714,40913.485508,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-40205.9674
t715,40937.44644799999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41681.92834
