BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t734,35518.31533,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35523.65053
t735,34969.38841,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34974.67681
t736,34725.05515,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34730.34355
t737,34871.06582,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34876.35422
t738,35336.6511,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35341.9395
t739,37296.82379999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37302.0654
t740,37651.65822,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37656.89982
t741,37126.29002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37131.53162
t742,35794.5129,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35799.7545
t743,33574.95552,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33580.15032
t744,31403.05805722471,0.0,-10.942653489767265,0.0,0.0,0.0,0.0,0.0,0.0,-31396.96597
t745,30653.75420373494,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29929.98397
t746,29999.71704373494,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29275.94681
t747,29831.92935244462,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29108.16244
t748,30002.83977,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29276.83977
t749,30469.17236695827,0.0,-241.72537695827566,0.0,0.0,0.0,0.0,0.0,0.0,-30232.59499
t750,32794.045580000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32799.19358
t751,36886.065480000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36891.16668
t752,38135.612010000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38140.71321
t753,37315.285670000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37320.38687
t754,36942.71936,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36947.82056
t755,36740.90354,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36745.95794
t756,36473.46101,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36478.51541
t757,36123.81959,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36128.87399
t758,36090.64092,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36095.69532
t759,35917.62877999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35922.68318
t760,35773.10985,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35778.11745
t761,35776.610290000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35781.61789
t762,36310.24117,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36315.24877
