Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
4460,4460,2.44224,0,2.3566238,0.705536,1970
4461,4461,2.44224,0,2.3566238,0.705536,1970
4462,4462,2.44224,0,2.3566238,0.705536,1970
4463,4463,2.44224,0,2.3566238,0.705536,1970
4464,4464,2.44224,0,2.3566238,0.705536,1970
4465,4465,2.44224,0,2.3566238,0.705536,1970
4466,4466,2.44224,0,2.3566238,0.705536,1970
4467,4467,2.44224,0,2.3566238,0.705536,1970
4468,4468,2.44224,0,2.3566238,0.705536,1970
4469,4469,2.44224,0,2.3566238,0.705536,1970
4470,4470,2.44224,0,2.3566238,0.705536,1970
4471,4471,2.44224,0,2.3566238,0.705536,1970
4472,4472,2.44224,0,2.3566238,0.705536,1970
4473,4473,2.44224,0,2.3566238,0.705536,1970
4474,4474,2.44224,0,2.3566238,0.705536,1970
4475,4475,2.44224,0,2.3566238,0.705536,1970
4476,4476,2.44224,0,2.3566238,0.705536,1970
4477,4477,2.44224,0,2.3566238,0.705536,1970
4478,4478,2.44224,0,2.3566238,0.705536,1970
4479,4479,2.44224,0,2.3566238,0.705536,1970
4480,4480,2.44224,0,2.3566238,0.705536,1970
4481,4481,2.44224,0,2.3566238,0.705536,1970
4482,4482,2.44224,0,2.3566238,0.705536,1970
4483,4483,2.44224,0,2.3566238,0.705536,1970
4484,4484,2.44224,0,2.3566238,0.705536,1970
4485,4485,2.44224,0,2.3566238,0.705536,1970
4486,4486,2.44224,0,2.3566238,0.705536,1970
4487,4487,2.44224,0,2.3566238,0.705536,1970
4488,4488,2.44224,0,2.3566238,0.705536,1970
4489,4489,2.44224,0,2.3566238,0.705536,1970
4490,4490,2.44224,0,2.3566238,0.705536,1970
4491,4491,2.44224,0,2.3566238,0.705536,1970
4492,4492,2.44224,0,2.3566238,0.705536,1970
4493,4493,2.44224,0,2.3566238,0.705536,1970
4494,4494,2.44224,0,2.3566238,0.705536,1970
4495,4495,2.44224,0,2.3566238,0.705536,1970
4496,4496,2.44224,0,2.3566238,0.705536,1970
4497,4497,2.44224,0,2.3566238,0.705536,1970
4498,4498,2.44224,0,2.3566238,0.705536,1970
4499,4499,2.44224,0,2.3566238,0.705536,1970
4500,4500,2.44224,0,2.3566238,0.705536,1970
4501,4501,2.44224,0,2.3566238,0.705536,1970
4502,4502,2.44224,0,2.3566238,0.705536,1970
4503,4503,2.44224,0,2.3566238,0.705536,1970
4504,4504,2.44224,0,2.3566238,0.705536,1970
4505,4505,2.44224,0,2.3566238,0.705536,1970
4506,4506,2.44224,0,2.3566238,0.705536,1970
4507,4507,2.44224,0,2.3566238,0.705536,1970
4508,4508,2.44224,0,2.3566238,0.705536,1970
4509,4509,2.44224,0,2.3566238,0.705536,1970
4510,4510,2.44224,0,2.3566238,0.705536,1970
4511,4511,2.44224,0,2.3566238,0.705536,1970
4512,4512,2.44224,0,2.3566238,0.705536,1970
4513,4513,2.43164,0,2.3566238,0.705536,1970
4514,4514,2.43164,0,2.3566238,0.705536,1970
4515,4515,2.43164,0,2.3566238,0.705536,1970
4516,4516,2.43164,0,2.3566238,0.705536,1970
4517,4517,2.43164,0,2.3566238,0.705536,1970
4518,4518,2.43164,0,2.3566238,0.705536,1970
4519,4519,2.43164,0,2.3566238,0.705536,1970
4520,4520,2.43164,0,2.3566238,0.705536,1970
4521,4521,2.43164,0,2.3566238,0.705536,1970
4522,4522,2.43164,0,2.3566238,0.705536,1970
4523,4523,2.43164,0,2.3566238,0.705536,1970
4524,4524,2.43164,0,2.3566238,0.705536,1970
4525,4525,2.43164,0,2.3566238,0.705536,1970
4526,4526,2.43164,0,2.3566238,0.705536,1970
4527,4527,2.43164,0,2.3566238,0.705536,1970
4528,4528,2.43164,0,2.3566238,0.705536,1970
4529,4529,2.43164,0,2.3566238,0.705536,1970
4530,4530,2.43164,0,2.3566238,0.705536,1970
4531,4531,2.43164,0,2.3566238,0.705536,1970
4532,4532,2.43164,0,2.3566238,0.705536,1970
4533,4533,2.43164,0,2.3566238,0.705536,1970
4534,4534,2.43164,0,2.3566238,0.705536,1970
4535,4535,2.43164,0,2.3566238,0.705536,1970
4536,4536,2.43164,0,2.3566238,0.705536,1970
4537,4537,2.53658,0,2.3566238,0.705536,1970
4538,4538,2.53658,0,2.3566238,0.705536,1970
4539,4539,2.53658,0,2.3566238,0.705536,1970
4540,4540,2.53658,0,2.3566238,0.705536,1970
4541,4541,2.53658,0,2.3566238,0.705536,1970
4542,4542,2.53658,0,2.3566238,0.705536,1970
4543,4543,2.53658,0,2.3566238,0.705536,1970
4544,4544,2.53658,0,2.3566238,0.705536,1970
4545,4545,2.53658,0,2.3566238,0.705536,1970
4546,4546,2.53658,0,2.3566238,0.705536,1970
4547,4547,2.53658,0,2.3566238,0.705536,1970
4548,4548,2.53658,0,2.3566238,0.705536,1970
4549,4549,2.53658,0,2.3566238,0.705536,1970
4550,4550,2.53658,0,2.3566238,0.705536,1970
4551,4551,2.53658,0,2.3566238,0.705536,1970
4552,4552,2.53658,0,2.3566238,0.705536,1970
4553,4553,2.53658,0,2.3566238,0.705536,1970
4554,4554,2.53658,0,2.3566238,0.705536,1970
4555,4555,2.53658,0,2.3566238,0.705536,1970
4556,4556,2.53658,0,2.3566238,0.705536,1970
4557,4557,2.53658,0,2.3566238,0.705536,1970
4558,4558,2.53658,0,2.3566238,0.705536,1970
4559,4559,2.53658,0,2.3566238,0.705536,1970
4560,4560,2.53658,0,2.3566238,0.705536,1970
4561,4561,2.5546,0,2.3566238,0.705536,1970
4562,4562,2.5546,0,2.3566238,0.705536,1970
4563,4563,2.5546,0,2.3566238,0.705536,1970
4564,4564,2.5546,0,2.3566238,0.705536,1970
4565,4565,2.5546,0,2.3566238,0.705536,1970
4566,4566,2.5546,0,2.3566238,0.705536,1970
4567,4567,2.5546,0,2.3566238,0.705536,1970
4568,4568,2.5546,0,2.3566238,0.705536,1970
4569,4569,2.5546,0,2.3566238,0.705536,1970
4570,4570,2.5546,0,2.3566238,0.705536,1970
4571,4571,2.5546,0,2.3566238,0.705536,1970
4572,4572,2.5546,0,2.3566238,0.705536,1970
4573,4573,2.5546,0,2.3566238,0.705536,1970
4574,4574,2.5546,0,2.3566238,0.705536,1970
4575,4575,2.5546,0,2.3566238,0.705536,1970
4576,4576,2.5546,0,2.3566238,0.705536,1970
4577,4577,2.5546,0,2.3566238,0.705536,1970
4578,4578,2.5546,0,2.3566238,0.705536,1970
4579,4579,2.5546,0,2.3566238,0.705536,1970
4580,4580,2.5546,0,2.3566238,0.705536,1970
4581,4581,2.5546,0,2.3566238,0.705536,1970
4582,4582,2.5546,0,2.3566238,0.705536,1970
4583,4583,2.5546,0,2.3566238,0.705536,1970
4584,4584,2.5546,0,2.3566238,0.705536,1970
4585,4585,2.6341,0,2.3566238,0.705536,1970
4586,4586,2.6341,0,2.3566238,0.705536,1970
4587,4587,2.6341,0,2.3566238,0.705536,1970
4588,4588,2.6341,0,2.3566238,0.705536,1970
4589,4589,2.6341,0,2.3566238,0.705536,1970
4590,4590,2.6341,0,2.3566238,0.705536,1970
4591,4591,2.6341,0,2.3566238,0.705536,1970
4592,4592,2.6341,0,2.3566238,0.705536,1970
4593,4593,2.6341,0,2.3566238,0.705536,1970
4594,4594,2.6341,0,2.3566238,0.705536,1970
4595,4595,2.6341,0,2.3566238,0.705536,1970
4596,4596,2.6341,0,2.3566238,0.705536,1970
4597,4597,2.6341,0,2.3566238,0.705536,1970
4598,4598,2.6341,0,2.3566238,0.705536,1970
4599,4599,2.6341,0,2.3566238,0.705536,1970
4600,4600,2.6341,0,2.3566238,0.705536,1970
4601,4601,2.6341,0,2.3566238,0.705536,1970
4602,4602,2.6341,0,2.3566238,0.705536,1970
4603,4603,2.6341,0,2.3566238,0.705536,1970
4604,4604,2.6341,0,2.3566238,0.705536,1970
4605,4605,2.6341,0,2.3566238,0.705536,1970
4606,4606,2.6341,0,2.3566238,0.705536,1970
4607,4607,2.6341,0,2.3566238,0.705536,1970
4608,4608,2.6341,0,2.3566238,0.705536,1970
4609,4609,2.6924,0,2.3566238,0.705536,1970
4610,4610,2.6924,0,2.3566238,0.705536,1970
4611,4611,2.6924,0,2.3566238,0.705536,1970
4612,4612,2.6924,0,2.3566238,0.705536,1970
4613,4613,2.6924,0,2.3566238,0.705536,1970
4614,4614,2.6924,0,2.3566238,0.705536,1970
4615,4615,2.6924,0,2.3566238,0.705536,1970
4616,4616,2.6924,0,2.3566238,0.705536,1970
4617,4617,2.6924,0,2.3566238,0.705536,1970
4618,4618,2.6924,0,2.3566238,0.705536,1970
4619,4619,2.6924,0,2.3566238,0.705536,1970
4620,4620,2.6924,0,2.3566238,0.705536,1970
4621,4621,2.6924,0,2.3566238,0.705536,1970
4622,4622,2.6924,0,2.3566238,0.705536,1970
4623,4623,2.6924,0,2.3566238,0.705536,1970
4624,4624,2.6924,0,2.3566238,0.705536,1970
4625,4625,2.6924,0,2.3566238,0.705536,1970
4626,4626,2.6924,0,2.3566238,0.705536,1970
4627,4627,2.6924,0,2.3566238,0.705536,1970
4628,4628,2.6924,0,2.3566238,0.705536,1970
4629,4629,2.6924,0,2.3566238,0.705536,1970
4630,4630,2.6924,0,2.3566238,0.705536,1970
4631,4631,2.6924,0,2.3566238,0.705536,1970
4632,4632,2.6924,0,2.3566238,0.705536,1970
4633,4633,2.6924,0,2.3566238,0.705536,1970
4634,4634,2.6924,0,2.3566238,0.705536,1970
4635,4635,2.6924,0,2.3566238,0.705536,1970
4636,4636,2.6924,0,2.3566238,0.705536,1970
4637,4637,2.6924,0,2.3566238,0.705536,1970
4638,4638,2.6924,0,2.3566238,0.705536,1970
4639,4639,2.6924,0,2.3566238,0.705536,1970
4640,4640,2.6924,0,2.3566238,0.705536,1970
4641,4641,2.6924,0,2.3566238,0.705536,1970
4642,4642,2.6924,0,2.3566238,0.705536,1970
4643,4643,2.6924,0,2.3566238,0.705536,1970
4644,4644,2.6924,0,2.3566238,0.705536,1970
4645,4645,2.6924,0,2.3566238,0.705536,1970
4646,4646,2.6924,0,2.3566238,0.705536,1970
4647,4647,2.6924,0,2.3566238,0.705536,1970
4648,4648,2.6924,0,2.3566238,0.705536,1970
4649,4649,2.6924,0,2.3566238,0.705536,1970
4650,4650,2.6924,0,2.3566238,0.705536,1970
4651,4651,2.6924,0,2.3566238,0.705536,1970
4652,4652,2.6924,0,2.3566238,0.705536,1970
4653,4653,2.6924,0,2.3566238,0.705536,1970
4654,4654,2.6924,0,2.3566238,0.705536,1970
4655,4655,2.6924,0,2.3566238,0.705536,1970
4656,4656,2.6924,0,2.3566238,0.705536,1970
4657,4657,2.6924,0,2.3566238,0.705536,1970
4658,4658,2.6924,0,2.3566238,0.705536,1970
4659,4659,2.6924,0,2.3566238,0.705536,1970
4660,4660,2.6924,0,2.3566238,0.705536,1970
4661,4661,2.6924,0,2.3566238,0.705536,1970
4662,4662,2.6924,0,2.3566238,0.705536,1970
4663,4663,2.6924,0,2.3566238,0.705536,1970
4664,4664,2.6924,0,2.3566238,0.705536,1970
4665,4665,2.6924,0,2.3566238,0.705536,1970
4666,4666,2.6924,0,2.3566238,0.705536,1970
4667,4667,2.6924,0,2.3566238,0.705536,1970
4668,4668,2.6924,0,2.3566238,0.705536,1970
4669,4669,2.6924,0,2.3566238,0.705536,1970
4670,4670,2.6924,0,2.3566238,0.705536,1970
4671,4671,2.6924,0,2.3566238,0.705536,1970
4672,4672,2.6924,0,2.3566238,0.705536,1970
4673,4673,2.6924,0,2.3566238,0.705536,1970
4674,4674,2.6924,0,2.3566238,0.705536,1970
4675,4675,2.6924,0,2.3566238,0.705536,1970
4676,4676,2.6924,0,2.3566238,0.705536,1970
4677,4677,2.6924,0,2.3566238,0.705536,1970
4678,4678,2.6924,0,2.3566238,0.705536,1970
4679,4679,2.6924,0,2.3566238,0.705536,1970
4680,4680,2.6924,0,2.3566238,0.705536,1970
4681,4681,2.6924,0,2.3566238,0.705536,1970
4682,4682,2.6924,0,2.3566238,0.705536,1970
4683,4683,2.6924,0,2.3566238,0.705536,1970
4684,4684,2.6924,0,2.3566238,0.705536,1970
4685,4685,2.6924,0,2.3566238,0.705536,1970
4686,4686,2.6924,0,2.3566238,0.705536,1970
4687,4687,2.6924,0,2.3566238,0.705536,1970
4688,4688,2.6924,0,2.3566238,0.705536,1970
4689,4689,2.6924,0,2.3566238,0.705536,1970
4690,4690,2.6924,0,2.3566238,0.705536,1970
4691,4691,2.6924,0,2.3566238,0.705536,1970
4692,4692,2.6924,0,2.3566238,0.705536,1970
4693,4693,2.6924,0,2.3566238,0.705536,1970
4694,4694,2.6924,0,2.3566238,0.705536,1970
4695,4695,2.6924,0,2.3566238,0.705536,1970
4696,4696,2.6924,0,2.3566238,0.705536,1970
4697,4697,2.6924,0,2.3566238,0.705536,1970
4698,4698,2.6924,0,2.3566238,0.705536,1970
4699,4699,2.6924,0,2.3566238,0.705536,1970
4700,4700,2.6924,0,2.3566238,0.705536,1970
4701,4701,2.6924,0,2.3566238,0.705536,1970
4702,4702,2.6924,0,2.3566238,0.705536,1970
4703,4703,2.6924,0,2.3566238,0.705536,1970
4704,4704,2.6924,0,2.3566238,0.705536,1970
4705,4705,2.6818,0,2.3566238,0.705536,1970
4706,4706,2.6818,0,2.3566238,0.705536,1970
4707,4707,2.6818,0,2.3566238,0.705536,1970
4708,4708,2.6818,0,2.3566238,0.705536,1970
4709,4709,2.6818,0,2.3566238,0.705536,1970
4710,4710,2.6818,0,2.3566238,0.705536,1970
4711,4711,2.6818,0,2.3566238,0.705536,1970
4712,4712,2.6818,0,2.3566238,0.705536,1970
4713,4713,2.6818,0,2.3566238,0.705536,1970
4714,4714,2.6818,0,2.3566238,0.705536,1970
4715,4715,2.6818,0,2.3566238,0.705536,1970
4716,4716,2.6818,0,2.3566238,0.705536,1970
4717,4717,2.6818,0,2.3566238,0.705536,1970
4718,4718,2.6818,0,2.3566238,0.705536,1970
4719,4719,2.6818,0,2.3566238,0.705536,1970
4720,4720,2.6818,0,2.3566238,0.705536,1970
4721,4721,2.6818,0,2.3566238,0.705536,1970
4722,4722,2.6818,0,2.3566238,0.705536,1970
4723,4723,2.6818,0,2.3566238,0.705536,1970
4724,4724,2.6818,0,2.3566238,0.705536,1970
4725,4725,2.6818,0,2.3566238,0.705536,1970
4726,4726,2.6818,0,2.3566238,0.705536,1970
4727,4727,2.6818,0,2.3566238,0.705536,1970
4728,4728,2.6818,0,2.3566238,0.705536,1970
4729,4729,2.5652,0,2.3566238,0.705536,1970
4730,4730,2.5652,0,2.3566238,0.705536,1970
4731,4731,2.5652,0,2.3566238,0.705536,1970
4732,4732,2.5652,0,2.3566238,0.705536,1970
4733,4733,2.5652,0,2.3566238,0.705536,1970
4734,4734,2.5652,0,2.3566238,0.705536,1970
4735,4735,2.5652,0,2.3566238,0.705536,1970
4736,4736,2.5652,0,2.3566238,0.705536,1970
4737,4737,2.5652,0,2.3566238,0.705536,1970
4738,4738,2.5652,0,2.3566238,0.705536,1970
4739,4739,2.5652,0,2.3566238,0.705536,1970
4740,4740,2.5652,0,2.3566238,0.705536,1970
4741,4741,2.5652,0,2.3566238,0.705536,1970
4742,4742,2.5652,0,2.3566238,0.705536,1970
4743,4743,2.5652,0,2.3566238,0.705536,1970
4744,4744,2.5652,0,2.3566238,0.705536,1970
4745,4745,2.5652,0,2.3566238,0.705536,1970
4746,4746,2.5652,0,2.3566238,0.705536,1970
4747,4747,2.5652,0,2.3566238,0.705536,1970
4748,4748,2.5652,0,2.3566238,0.705536,1970
4749,4749,2.5652,0,2.3566238,0.705536,1970
4750,4750,2.5652,0,2.3566238,0.705536,1970
4751,4751,2.5652,0,2.3566238,0.705536,1970
4752,4752,2.5652,0,2.3566238,0.705536,1970
4753,4753,2.58322,0,2.3566238,0.705536,1970
4754,4754,2.58322,0,2.3566238,0.705536,1970
4755,4755,2.58322,0,2.3566238,0.705536,1970
4756,4756,2.58322,0,2.3566238,0.705536,1970
4757,4757,2.58322,0,2.3566238,0.705536,1970
4758,4758,2.58322,0,2.3566238,0.705536,1970
4759,4759,2.58322,0,2.3566238,0.705536,1970
4760,4760,2.58322,0,2.3566238,0.705536,1970
4761,4761,2.58322,0,2.3566238,0.705536,1970
4762,4762,2.58322,0,2.3566238,0.705536,1970
4763,4763,2.58322,0,2.3566238,0.705536,1970
4764,4764,2.58322,0,2.3566238,0.705536,1970
4765,4765,2.58322,0,2.3566238,0.705536,1970
4766,4766,2.58322,0,2.3566238,0.705536,1970
4767,4767,2.58322,0,2.3566238,0.705536,1970
4768,4768,2.58322,0,2.3566238,0.705536,1970
4769,4769,2.58322,0,2.3566238,0.705536,1970
4770,4770,2.58322,0,2.3566238,0.705536,1970
4771,4771,2.58322,0,2.3566238,0.705536,1970
4772,4772,2.58322,0,2.3566238,0.705536,1970
4773,4773,2.58322,0,2.3566238,0.705536,1970
4774,4774,2.58322,0,2.3566238,0.705536,1970
4775,4775,2.58322,0,2.3566238,0.705536,1970
4776,4776,2.58322,0,2.3566238,0.705536,1970
4777,4777,2.5228,0,2.3566238,0.705536,1970
4778,4778,2.5228,0,2.3566238,0.705536,1970
4779,4779,2.5228,0,2.3566238,0.705536,1970
4780,4780,2.5228,0,2.3566238,0.705536,1970
4781,4781,2.5228,0,2.3566238,0.705536,1970
4782,4782,2.5228,0,2.3566238,0.705536,1970
4783,4783,2.5228,0,2.3566238,0.705536,1970
4784,4784,2.5228,0,2.3566238,0.705536,1970
4785,4785,2.5228,0,2.3566238,0.705536,1970
4786,4786,2.5228,0,2.3566238,0.705536,1970
4787,4787,2.5228,0,2.3566238,0.705536,1970
4788,4788,2.5228,0,2.3566238,0.705536,1970
4789,4789,2.5228,0,2.3566238,0.705536,1970
4790,4790,2.5228,0,2.3566238,0.705536,1970
4791,4791,2.5228,0,2.3566238,0.705536,1970
4792,4792,2.5228,0,2.3566238,0.705536,1970
4793,4793,2.5228,0,2.3566238,0.705536,1970
4794,4794,2.5228,0,2.3566238,0.705536,1970
4795,4795,2.5228,0,2.3566238,0.705536,1970
4796,4796,2.5228,0,2.3566238,0.705536,1970
4797,4797,2.5228,0,2.3566238,0.705536,1970
4798,4798,2.5228,0,2.3566238,0.705536,1970
4799,4799,2.5228,0,2.3566238,0.705536,1970
4800,4800,2.5228,0,2.3566238,0.705536,1970
4801,4801,2.5228,0,2.3566238,0.705536,1970
4802,4802,2.5228,0,2.3566238,0.705536,1970
4803,4803,2.5228,0,2.3566238,0.705536,1970
4804,4804,2.5228,0,2.3566238,0.705536,1970
4805,4805,2.5228,0,2.3566238,0.705536,1970
4806,4806,2.5228,0,2.3566238,0.705536,1970
4807,4807,2.5228,0,2.3566238,0.705536,1970
4808,4808,2.5228,0,2.3566238,0.705536,1970
4809,4809,2.5228,0,2.3566238,0.705536,1970
4810,4810,2.5228,0,2.3566238,0.705536,1970
4811,4811,2.5228,0,2.3566238,0.705536,1970
4812,4812,2.5228,0,2.3566238,0.705536,1970
4813,4813,2.5228,0,2.3566238,0.705536,1970
4814,4814,2.5228,0,2.3566238,0.705536,1970
4815,4815,2.5228,0,2.3566238,0.705536,1970
4816,4816,2.5228,0,2.3566238,0.705536,1970
4817,4817,2.5228,0,2.3566238,0.705536,1970
4818,4818,2.5228,0,2.3566238,0.705536,1970
4819,4819,2.5228,0,2.3566238,0.705536,1970
4820,4820,2.5228,0,2.3566238,0.705536,1970
4821,4821,2.5228,0,2.3566238,0.705536,1970
4822,4822,2.5228,0,2.3566238,0.705536,1970
4823,4823,2.5228,0,2.3566238,0.705536,1970
4824,4824,2.5228,0,2.3566238,0.705536,1970
4825,4825,2.5228,0,2.3566238,0.705536,1970
4826,4826,2.5228,0,2.3566238,0.705536,1970
4827,4827,2.5228,0,2.3566238,0.705536,1970
4828,4828,2.5228,0,2.3566238,0.705536,1970
4829,4829,2.5228,0,2.3566238,0.705536,1970
4830,4830,2.5228,0,2.3566238,0.705536,1970
4831,4831,2.5228,0,2.3566238,0.705536,1970
4832,4832,2.5228,0,2.3566238,0.705536,1970
4833,4833,2.5228,0,2.3566238,0.705536,1970
4834,4834,2.5228,0,2.3566238,0.705536,1970
4835,4835,2.5228,0,2.3566238,0.705536,1970
4836,4836,2.5228,0,2.3566238,0.705536,1970
4837,4837,2.5228,0,2.3566238,0.705536,1970
4838,4838,2.5228,0,2.3566238,0.705536,1970
4839,4839,2.5228,0,2.3566238,0.705536,1970
4840,4840,2.5228,0,2.3566238,0.705536,1970
4841,4841,2.5228,0,2.3566238,0.705536,1970
4842,4842,2.5228,0,2.3566238,0.705536,1970
4843,4843,2.5228,0,2.3566238,0.705536,1970
4844,4844,2.5228,0,2.3566238,0.705536,1970
4845,4845,2.5228,0,2.3566238,0.705536,1970
4846,4846,2.5228,0,2.3566238,0.705536,1970
4847,4847,2.5228,0,2.3566238,0.705536,1970
4848,4848,2.5228,0,2.3566238,0.705536,1970
4849,4849,2.438,0,2.3566238,0.705536,1970
4850,4850,2.438,0,2.3566238,0.705536,1970
4851,4851,2.438,0,2.3566238,0.705536,1970
4852,4852,2.438,0,2.3566238,0.705536,1970
4853,4853,2.438,0,2.3566238,0.705536,1970
4854,4854,2.438,0,2.3566238,0.705536,1970
4855,4855,2.438,0,2.3566238,0.705536,1970
4856,4856,2.438,0,2.3566238,0.705536,1970
4857,4857,2.438,0,2.3566238,0.705536,1970
