Unnamed,NG,Time_Index,coal,None,uranium
413,3.576,413,2.994960403,0,0.705536
414,3.576,414,2.994960403,0,0.705536
415,3.576,415,2.994960403,0,0.705536
416,3.576,416,2.994960403,0,0.705536
417,3.576,417,2.994960403,0,0.705536
418,3.576,418,2.994960403,0,0.705536
419,3.576,419,2.994960403,0,0.705536
420,3.576,420,2.994960403,0,0.705536
421,3.576,421,2.994960403,0,0.705536
422,3.576,422,2.994960403,0,0.705536
423,3.576,423,2.994960403,0,0.705536
424,3.576,424,2.994960403,0,0.705536
425,3.576,425,2.994960403,0,0.705536
426,3.576,426,2.994960403,0,0.705536
427,3.576,427,2.994960403,0,0.705536
428,3.576,428,2.994960403,0,0.705536
429,3.576,429,2.994960403,0,0.705536
430,3.576,430,2.994960403,0,0.705536
431,3.576,431,2.994960403,0,0.705536
432,3.576,432,2.994960403,0,0.705536
433,3.576,433,2.994960403,0,0.705536
434,3.576,434,2.994960403,0,0.705536
435,3.576,435,2.994960403,0,0.705536
436,3.576,436,2.994960403,0,0.705536
437,3.576,437,2.994960403,0,0.705536
438,3.576,438,2.994960403,0,0.705536
439,3.576,439,2.994960403,0,0.705536
440,3.576,440,2.994960403,0,0.705536
441,3.576,441,2.994960403,0,0.705536
442,3.576,442,2.994960403,0,0.705536
443,3.576,443,2.994960403,0,0.705536
444,3.576,444,2.994960403,0,0.705536
445,3.576,445,2.994960403,0,0.705536
446,3.576,446,2.994960403,0,0.705536
447,3.576,447,2.994960403,0,0.705536
448,3.576,448,2.994960403,0,0.705536
449,3.576,449,2.994960403,0,0.705536
450,3.576,450,2.994960403,0,0.705536
451,3.576,451,2.994960403,0,0.705536
452,3.576,452,2.994960403,0,0.705536
453,3.576,453,2.994960403,0,0.705536
454,3.576,454,2.994960403,0,0.705536
455,3.576,455,2.994960403,0,0.705536
456,3.576,456,2.994960403,0,0.705536
457,3.576,457,2.994960403,0,0.705536
458,3.576,458,2.994960403,0,0.705536
459,3.576,459,2.994960403,0,0.705536
460,3.576,460,2.994960403,0,0.705536
461,3.576,461,2.994960403,0,0.705536
462,3.576,462,2.994960403,0,0.705536
463,3.576,463,2.994960403,0,0.705536
464,3.576,464,2.994960403,0,0.705536
465,3.576,465,2.994960403,0,0.705536
466,3.576,466,2.994960403,0,0.705536
467,3.576,467,2.994960403,0,0.705536
468,3.576,468,2.994960403,0,0.705536
469,3.576,469,2.994960403,0,0.705536
470,3.576,470,2.994960403,0,0.705536
471,3.576,471,2.994960403,0,0.705536
472,3.576,472,2.994960403,0,0.705536
473,3.576,473,2.994960403,0,0.705536
474,3.576,474,2.994960403,0,0.705536
475,3.576,475,2.994960403,0,0.705536
476,3.576,476,2.994960403,0,0.705536
477,3.576,477,2.994960403,0,0.705536
478,3.576,478,2.994960403,0,0.705536
479,3.576,479,2.994960403,0,0.705536
480,3.576,480,2.994960403,0,0.705536
481,3.576,481,2.962562995,0,0.705536
482,3.576,482,2.962562995,0,0.705536
483,3.576,483,2.962562995,0,0.705536
484,3.576,484,2.962562995,0,0.705536
485,3.576,485,2.962562995,0,0.705536
486,3.576,486,2.962562995,0,0.705536
487,3.576,487,2.962562995,0,0.705536
488,3.576,488,2.962562995,0,0.705536
489,3.576,489,2.962562995,0,0.705536
490,3.576,490,2.962562995,0,0.705536
491,3.576,491,2.962562995,0,0.705536
492,3.576,492,2.962562995,0,0.705536
493,3.576,493,2.962562995,0,0.705536
494,3.576,494,2.962562995,0,0.705536
495,3.576,495,2.962562995,0,0.705536
496,3.576,496,2.962562995,0,0.705536
497,3.576,497,2.962562995,0,0.705536
498,3.576,498,2.962562995,0,0.705536
499,3.576,499,2.962562995,0,0.705536
500,3.576,500,2.962562995,0,0.705536
501,3.576,501,2.962562995,0,0.705536
502,3.576,502,2.962562995,0,0.705536
503,3.576,503,2.962562995,0,0.705536
504,3.576,504,2.962562995,0,0.705536
505,3.428,505,2.951763859,0,0.705536
506,3.428,506,2.951763859,0,0.705536
507,3.428,507,2.951763859,0,0.705536
508,3.428,508,2.951763859,0,0.705536
509,3.428,509,2.951763859,0,0.705536
510,3.428,510,2.951763859,0,0.705536
511,3.428,511,2.951763859,0,0.705536
